,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
CAS-1,-1.5433084,0.5891967,0.10589233,0.83682805,0.50255597,-0.0032804739,0.12124792,0.029184155,-0.4279959,0.47229058,-0.8105093,0.38124165,-0.3194403,-0.47641024,0.13782595,0.4158043
CAL-33,1.4776068,1.5634815,-0.32817322,0.07874238,-0.08279938,2.23383,0.07650996,-0.4819523,-1.3731601,-0.71066195,3.766763,-4.738447,1.0496724,1.4105144,-0.7084063,-3.861743
Hs 863.T,0.24663478,-0.5516857,-0.10901825,-0.3086949,0.1748087,-0.05624339,-0.46459693,0.025667688,0.4941131,-0.34172988,-0.014757949,0.09316979,0.005663052,-0.109649956,0.12695624,0.4393294
SU-DHL-10,-1.1475294,0.40135878,0.1295708,1.2243983,0.62829936,-0.5047406,0.4234325,-0.633775,-0.6989424,1.1706046,-1.1677481,1.0250984,-0.50097436,-1.1737502,-0.5333066,0.64606786
HCC1395,-0.28027627,1.8559059,-0.13218692,-0.5714499,-1.0986505,1.7082994,-0.102231935,-1.4794518,0.31460217,0.0013159141,1.0445395,-0.11057657,0.72253966,0.15488032,0.19816446,-1.3698108
J82,2.4566467,0.38877767,-1.0136828,0.70375544,0.42465743,1.3035266,0.83833224,-2.3813825,-0.9296108,0.8386239,1.5967952,-2.1213512,0.98361045,-0.9612195,-2.0568693,-1.5856953
Hs 870.T,-0.9861739,0.24774694,0.51204157,-0.13083288,0.39750966,-0.0812159,-0.80575067,0.24035504,0.106884316,-0.26926458,-0.03752173,0.42718,-0.5128831,-0.3256312,0.3239453,-0.23839162
MOR/CPR,3.7462773,-2.1070514,-3.146756,0.7236521,1.3697964,0.9182708,1.9283426,-0.8569597,-0.060133338,0.5819156,0.06623928,-3.2987475,2.258809,0.7460582,-1.8992767,2.2552872
COLO 699,-1.0952824,0.226868,0.44617033,-0.2522886,0.15725406,-0.021467201,-0.66470945,0.2015325,0.10456576,-0.36275035,0.05200868,0.43692297,-0.5100869,-0.3299744,0.63806957,-0.28858858
KHM-1B,1.0414155,-1.1902114,-0.4987213,0.32525066,0.6608008,-0.7180339,0.49392387,-0.6737227,0.27465722,0.41438782,-0.720254,0.7821174,0.0018669232,-0.8445925,-0.97366065,1.0947549
NCI-H889,-0.7502852,0.18674386,0.5248989,-0.108050406,0.21089695,-0.12386972,-0.71379775,0.19865255,0.15119514,-0.2771117,-0.07301737,0.37055346,-0.4780286,-0.32723567,0.4982685,-0.14837295
Hs 683,-1.138237,0.23567724,0.53503436,-0.0053841993,0.067941025,0.015009891,-0.6712682,0.15858716,0.14727567,-0.26983434,-0.005560169,0.42913762,-0.4771684,-0.28690523,0.34462976,-0.40068445
MOLT-16,0.14804062,1.2320689,0.39296907,0.45753792,0.55528206,0.45839545,-0.6758023,-1.3534442,-1.2115444,0.38613605,1.2687579,-0.44486338,-0.6690943,-1.5629451,-1.1083872,-3.1054413
A2780,-0.6510623,2.1958601,-0.04167448,1.9172518,0.7216358,1.011518,0.75613415,-0.62605107,-2.0083385,1.0711073,0.73620117,-1.8204372,0.15579866,-0.40635782,-0.805549,-1.799264
Hs 840.T,0.95838857,0.7619746,-0.8852742,-0.94358337,-0.51778567,1.8608006,-0.033834487,-1.7508056,0.81421244,-0.24672589,0.9861347,-0.629407,0.9376192,-0.07163267,-0.7478602,-0.73413974
HL-60,0.1899223,-0.51088,-0.107676454,-0.21384606,0.120484516,-0.13107854,-0.46817693,0.17933205,0.46304592,-0.3889044,0.01579545,0.09890262,-0.02023878,-0.14060844,0.26853198,0.28115505
TC-71,-0.92651105,0.21815331,0.48879576,-0.1763832,-0.051724024,-0.09849301,-0.5859382,0.16296625,0.091085404,-0.2256977,-0.039570805,0.4111567,-0.47533715,-0.3365776,0.5625033,-0.3570291
NCI-H1792,-0.165935,-0.37646493,0.1189789,0.55652565,0.6795712,-0.76311606,0.0811151,-0.3393644,-0.13531575,0.5871635,-0.8609644,1.1833495,-0.42393127,-1.0669062,-0.44004878,0.51455873
U-937,-1.5464053,0.6027486,0.13106182,0.79527533,0.6980622,-0.014354269,0.10827641,-0.06362767,-0.39089274,0.6539777,-0.8115815,0.3488897,-0.3319272,-0.44204214,-0.08441597,0.41618264
DMS 273,-1.5633246,0.571661,0.11111937,0.91129595,0.6036306,-0.0038618632,0.18127957,-0.040778447,-0.46420613,0.5042587,-0.80527747,0.40244383,-0.33295685,-0.5082523,0.40415967,0.43538204
KYSE-270,1.1471173,-0.9415378,1.3043422,-1.7150439,-1.5176699,-1.4438251,-1.429978,2.5866225,0.49222833,-1.6629468,1.0942581,0.3906594,-0.22830574,1.9668149,0.6671966,-0.9738512
Hs 274.T,1.1165438,-1.2271008,-0.42740193,0.16791111,0.62429357,-0.7023358,0.2949654,-0.72492015,0.27171835,0.4608864,-0.740776,0.83872324,-0.04767311,-0.8067697,-0.7464501,1.143706
A-375,-1.543313,1.7068583,-0.3812999,-0.68164843,-0.33376226,2.7569668,-1.1675667,1.1320349,0.13446912,-1.7529715,1.923751,-3.867774,0.6891859,2.2388048,2.2376451,-1.5694002
JHH-7,-0.49363375,1.8293047,0.12396811,-0.40418026,-1.1493185,1.7215189,-0.252707,-1.4752057,0.34792194,-0.11795897,1.0382636,-0.11022604,0.29988956,-0.119791105,0.7910389,-1.6637563
NCI-H650,5.936216,-0.43419433,-1.0737195,-1.5012599,-3.9069204,-1.053519,4.0080094,-0.43768978,0.8719027,0.9456463,0.5137816,1.1590416,3.142832,3.5259209,-2.5113688,0.6891395
IA-LM,-0.7383858,0.34531236,0.24631861,0.54849607,0.4511112,-0.035798308,-0.17377913,0.93909967,-0.801188,-0.058401376,0.40448597,-1.164154,-0.2539082,0.49434513,0.42469823,-0.48416436
SNU-475,-1.5270795,-0.7732709,0.7485744,0.08958847,0.4819092,-1.2000821,-0.8202337,2.0374987,-0.18718961,-0.53080744,-0.5549465,0.14790215,-0.9254007,0.33475167,1.1793958,0.6470524
MDA-MB-134-VI,0.3130788,-0.565044,-0.11083861,-0.43799287,0.12832403,0.013874017,-0.5147021,0.07738313,0.5063266,-0.33823907,-0.05048804,0.09748075,-0.18137452,-0.105240606,-0.12225109,0.29630938
23132/87,0.04096721,-0.58611345,-0.10852501,-0.37561366,0.22869746,0.03413983,-0.5088594,0.017789671,0.52101684,-0.37681878,-0.0333809,0.094517276,-0.154383,-0.117004186,0.35129738,0.39472643
MFE-319,-2.1035833,6.1824055,1.3689463,3.1926548,-3.2456613,0.6187727,5.0767107,3.4313445,-3.9533875,2.4409611,-0.6260924,-2.055892,2.3414588,5.4542036,0.23014352,-1.1373246
MKN45,-0.9233414,0.18790767,0.5013682,-0.20642292,0.19584635,-0.11269595,-0.63178945,0.2539022,0.08415475,-0.23560241,-0.035903547,0.45547962,-0.5816846,-0.31296173,0.49320334,-0.31404746
SK-MEL-24,-1.5586865,1.1130589,-0.6961655,0.012541072,-0.17713934,1.6994739,-0.07490845,-0.42895922,0.49135318,-0.1804334,-0.23941693,-0.8463161,0.63806194,0.69117445,0.7289766,0.42760587
SNU-466,-1.3842406,0.40975416,-0.10965868,0.67020494,0.43047434,0.10810332,0.1413648,-0.09878583,-0.20193397,0.3658889,-0.846735,0.17949261,-0.11022197,-0.35428968,0.2315762,0.8330493
CMK,-0.5335416,1.8688365,0.2830477,-0.5907251,-1.2556242,1.7590047,0.10387793,-1.4825016,0.33807224,-0.08365127,0.9849477,-0.056435026,0.47520396,0.017892078,0.44610658,-1.6235899
NCI-H854,-1.6966147,1.2861493,-0.43636075,0.04385075,-0.11835833,1.6023821,-0.10729056,-0.3904449,0.3191368,-0.12853011,-0.12353164,-0.6749548,0.46417636,0.55185896,1.1385349,0.18774143
TE-15,-0.97352475,0.25858602,0.46492997,-0.12895069,0.110595524,-0.00021484122,-0.7631123,0.16084671,0.13345467,-0.27257156,-0.05480826,0.4854726,-0.5641299,-0.33447552,0.3555984,-0.29930827
JVM-3,-1.4552103,1.0813729,-0.6485558,0.0103488965,-0.1832808,1.6728708,-0.20708951,-0.43951765,0.4113354,-0.18025404,-0.22642411,-0.8588739,0.63759756,0.6871186,1.2119471,0.57971364
BJ1-hTERT,-1.0418093,0.2336638,0.45908782,-0.116093025,-0.008891001,-0.016303966,-0.50569355,0.25629443,0.11544902,-0.30265313,-0.032248892,0.41919428,-0.43108943,-0.318959,0.48831147,-0.29661286
TUHR10TKB,0.12391928,-0.59470344,-0.10858079,-0.5488948,0.25759423,0.0064082183,-0.23706345,0.14785582,0.47423697,-0.35299712,-0.019432403,0.09492062,-0.09750703,-0.14320207,-0.14159444,0.25810662
VCaP,0.060491905,0.4658738,0.96058977,-0.7103266,-1.3863122,-0.4928451,-0.016852362,-0.19241959,0.4617283,0.01308585,-0.24629362,1.8951087,-0.21006292,0.053509388,0.0029238537,-0.6481882
KP-N-RT-BM-1,1.5149175,-0.6517613,0.07266247,-1.0091068,-0.85274005,-0.2686657,0.5546335,-0.35223854,0.9823647,-0.31256354,0.016247287,1.2998222,0.3821532,0.084993765,-0.37649882,0.15881872
HT-1080,0.9921793,0.7273243,-0.52886134,-0.8702381,-0.5555157,1.8379939,0.097470574,-1.7965117,0.8422493,-0.24888827,1.0389038,-0.6216048,0.9092352,0.075384334,0.23621574,-1.0503652
MOTN-1,-0.7437736,0.22679979,0.4822933,0.0038142055,0.09459869,-0.010527551,-0.7619099,0.14577141,0.10496902,-0.32431966,0.04242658,0.4332632,-0.43861693,-0.34398922,0.9418477,-0.329107
Caki-2,1.2942405,-0.6515277,0.12385395,-1.0524954,-0.8793338,-0.3097437,-0.022540405,-0.43766046,1.0308629,-0.29425207,0.062461384,1.3847567,0.24031667,0.08351954,-0.6073746,0.084168285
HEC-50B,3.0452225,-2.8190873,-1.6833649,-0.40748048,0.6519749,-0.6980336,0.8587176,-0.2262159,0.9438749,0.03480331,-0.76000094,-0.8093077,1.3277432,0.5628234,-1.2270439,2.7403212
LN-229,-0.9829964,0.24819784,0.45576853,-0.14689183,0.11781381,-0.026019886,-0.5859151,0.17711632,0.12357641,-0.20147184,-0.060893737,0.42037988,-0.5495838,-0.3038359,0.6855002,-0.26996866
DOV13,-1.0357075,0.24554802,0.5425135,-0.14281365,-0.13190848,-0.0719049,-0.71834874,0.21753857,0.108169876,-0.27617398,-0.033520393,0.36541307,-0.5088309,-0.3029194,0.39102685,-0.4089246
MM1.S,0.9805673,-1.2099344,-0.50137365,0.15532453,0.51797736,-0.7542746,0.41118467,-0.73450744,0.2676633,0.3295938,-0.74449587,0.8552779,-0.029450152,-0.9066586,-1.0547562,1.0238599
DBTRG-05MG,-1.2217323,0.47276214,-1.9111733,1.2516676,1.1001334,1.9520664,1.0124376,0.77566206,-0.54064506,0.013413179,-0.011822641,-3.8864946,1.2527903,1.6460382,0.6683614,1.4449584
SaOS-2,1.5022997,-0.6511928,0.11653176,-1.161644,-0.8635763,-0.46562862,-0.008150477,-0.49923208,0.99896157,-0.24391454,0.07503593,1.3908595,-0.13084713,0.11628189,-0.56286186,0.15820111
C32 [Human melanoma],-1.7718873,1.0382221,-0.6915309,0.014021678,-0.20012659,1.6604029,0.081228,-0.4295399,0.45511866,-0.1866602,-0.2032901,-0.8560463,0.63772076,0.6847053,1.1224368,0.4917526
Evsa-T,-0.6560372,0.16484644,1.2849478,0.98843855,0.19285421,-1.6979765,0.13192879,1.7748947,-1.4839406,0.19841316,-0.14143382,0.5479055,-1.0443137,-0.15768479,-0.09174591,-0.63451517
HCC78,-0.90856606,0.21390076,0.44866192,-0.04119049,-0.0114866495,-0.056178138,-0.76075363,0.21931104,0.17068487,-0.31529757,0.003850285,0.4527679,-0.53383756,-0.357338,0.84195244,-0.1278687
Kasumi-1,-1.0049841,0.19467919,0.54837227,-0.13751966,0.18898568,-0.06883227,-0.63262546,0.23803437,0.13321277,-0.3344544,0.041287735,0.417821,-0.4973659,-0.33024302,0.60299754,-0.25166923
LOU-NH91,0.35157132,1.1241506,0.8249542,0.47570089,0.46838,0.45342693,-0.53395694,-1.216654,-1.2422416,0.48116848,1.5363505,-0.36002195,-0.7108755,-1.7533575,-1.616228,-2.933214
CADO-ES1,0.5081548,0.7463478,-0.7756465,-0.72777015,-0.48620856,1.837253,-0.19047643,-1.7375795,0.75460005,-0.32706612,1.069072,-0.6127117,1.0704695,0.27626374,-0.28902733,-0.83106655
HRT-18,3.9846592,1.7782152,-0.22649157,3.2512193,-1.6141539,-1.5482873,6.1514554,1.2112062,-4.039222,3.2669675,-0.13826202,-1.5103403,2.19083,2.9715598,-3.3072844,-0.05527601
NCI-H2122,1.2503597,-1.1897525,-1.3443289,0.9563495,1.2850827,-0.16713582,0.94572014,-0.37855637,-0.54232115,0.47211567,-0.25446016,-1.5666096,0.657395,-0.022590034,-0.9716003,1.2388216
SW1573,0.9790411,-1.1995981,-0.4810585,0.20551135,0.5779156,-0.59863806,0.29200098,-0.8081585,0.23458119,0.43257388,-0.7556949,0.81975627,0.006981154,-0.8072847,-0.7520352,1.0306214
TO 175.T,0.012620285,-0.58232856,-0.107536264,-0.4481864,0.20317209,-0.040618435,-0.56408805,0.053382542,0.48456687,-0.371493,-0.008827815,0.09679433,-0.046230305,-0.062236674,0.09446938,0.27398345
HCC1599,0.9342643,0.421795,-1.6769378,1.0126716,0.7244326,1.7206279,1.2747643,-0.43882942,-0.79166716,0.29455414,0.74342465,-3.4549747,1.5419762,0.9621912,-0.71898,0.15849274
HCC1187,0.14373672,-0.56242186,-0.10938297,-0.380865,0.18448965,-0.035345506,-0.25244564,0.12354018,0.52266884,-0.3615999,-0.07833658,0.09871123,-0.027419366,-0.09672504,-0.05438824,0.36172327
SNU-C2A,9.4479,-2.666689,-0.59731466,0.36800614,-1.2792276,-3.4611778,4.243491,-1.0474706,-1.2575947,1.3316749,1.2377946,0.9334194,1.807969,0.14560099,-5.771489,-0.73048574
HuNS1,1.3853565,-1.6119106,-1.7512524,0.31341618,1.3988206,0.2514962,0.44610304,0.6093682,-0.32515687,-0.16157918,0.44846693,-3.1524475,0.942347,1.0146078,-0.3042212,1.1934073
MOLM-13,0.9506841,0.681182,-0.7624663,-0.80731064,-0.69451797,1.8184419,-0.26270628,-1.7799115,0.87759477,-0.3589008,1.0460042,-0.60030854,0.9472894,-0.010093521,-0.7154927,-0.9989256
253J,1.4743955,0.53558755,0.012584992,0.25344625,0.56467235,0.44918534,-0.3138156,-1.2802845,-0.8312401,0.49550557,1.4928836,-0.7835381,-0.27087358,-1.6037748,-1.5231856,-2.3278134
KYSE-140,0.70805526,-0.89260775,0.9021796,-0.63799006,-0.09128042,-1.038498,-0.9665543,1.174623,0.037128948,-0.89217335,0.7813807,0.19711386,-1.187199,0.05436544,0.02527123,-0.83314896
L-540,1.2213659,-0.6516829,0.109451145,-1.0339552,-1.0154873,-0.06217718,0.03575759,-0.558215,1.044634,-0.3038367,0.13385934,1.4208945,0.31560272,0.11458918,-0.4085575,0.102895945
JHH-4,-0.89375097,0.25402647,0.42642504,-0.24902004,0.14430411,-0.051299796,-0.7261737,0.28673184,0.104520135,-0.29665855,-0.037307635,0.47511536,-0.40245783,-0.33038393,0.73933065,-0.32648394
RD-ES,-0.94440013,0.21758252,0.44252902,-0.10355953,-0.015398353,-0.10493084,-0.8002081,0.17044778,0.11596232,-0.29426455,0.009135742,0.467717,-0.4802111,-0.33517656,0.64666337,-0.32650018
D283 Med,-1.0298432,0.25507683,0.45817935,-0.063001975,0.10103852,-0.09598636,-0.91080225,0.24304864,0.11481107,-0.24943504,0.010024972,0.39426318,-0.55344933,-0.30437773,0.77093315,-0.33632255
SF172,-1.0427283,0.25515074,0.42964178,-0.111440435,0.19475475,-0.01256983,-0.9455639,0.21112646,0.132764,-0.25748965,0.028024208,0.43328145,-0.54626554,-0.30220363,0.6888939,-0.29696497
GI-1,-0.99423826,0.29865617,0.4829643,-0.053351685,-0.08187982,-0.08074485,-0.75258523,0.201868,0.134812,-0.271951,0.04316815,0.42307657,-0.60493153,-0.34964716,0.5537131,-0.29650828
NCI-H1581,1.334483,-0.6906372,-1.3870721,-0.113740504,0.3112616,0.7782428,0.71727335,-0.72992027,0.4695033,-0.011701617,0.122853674,-1.2978632,1.1932597,0.46587962,-0.6601231,0.93032277
OVCAR-3,-1.2320386,0.072874814,0.8255235,1.3998536,1.1257589,-1.2983221,-0.17195404,0.5836374,-1.5733893,0.7825257,-0.4587672,0.37692398,-1.2421327,-1.4523593,0.018037662,-0.33612168
ALL-SIL,0.15516546,-0.5909928,-0.10917582,-0.46065795,0.13653769,0.032753203,-0.40467754,-0.11061652,0.47403947,-0.30567867,-0.029725295,0.09490046,-0.098507084,-0.07617235,0.104506284,0.34393433
NCI-H2126,2.3261127,-2.0595744,0.6294421,-2.1254115,-1.1712576,-0.9102932,-0.8047276,2.4551196,1.0484548,-1.7658365,1.2914487,-0.092979416,-0.13796201,1.8303916,0.19361031,-0.306137
A-172,0.18726471,-0.5756635,-0.10542935,-0.41497898,0.18390748,-0.040477224,-0.5638645,0.031151073,0.5086084,-0.41332197,0.051393047,0.09841494,-0.20071799,-0.11869601,0.42372867,0.24156846
C2BBe1,1.3664335,-0.72024405,-1.3876077,-0.11874184,0.3824538,0.9062429,0.7422329,-0.58837366,0.45378795,0.21084234,0.121996135,-1.2768507,1.1116266,0.59305084,-0.59489816,0.92916745
BGC-823,-0.95260495,0.16142896,0.48011053,-0.1440544,-0.0512133,-0.081848666,-0.6600964,0.21704824,0.15059337,-0.2834269,-0.025828097,0.43967327,-0.48044318,-0.3140299,0.4939066,-0.27672958
SCC-4,-1.507908,-0.76423776,0.87286407,0.26719695,0.4689822,-1.2782296,-0.9241914,2.0462344,-0.1999186,-0.62795806,-0.55662626,0.17273039,-0.9269249,0.35616466,1.173091,0.7848032
HARA [Human squamous cell lung carcinoma],-0.9041962,0.19056113,0.41550958,-0.04952804,0.07909517,-0.043713775,-0.5507623,0.24638674,0.15142153,-0.26176158,-0.05198869,0.4808394,-0.49936694,-0.29686984,0.13359565,-0.3031674
HCC1937,-0.90105826,0.20512706,0.47933987,-0.10775814,0.24172118,-0.017586788,-0.9003344,0.23304968,0.09858668,-0.25105518,-0.0053605754,0.47005054,-0.54663414,-0.3257437,0.64873993,-0.38109866
SCLC-21H,1.3749554,-0.6988746,-1.3932769,-0.11589169,0.29172117,0.7752999,0.8147236,-0.7564499,0.45286408,0.10297191,0.082097605,-1.2910079,1.0861661,0.44315672,-0.6072797,0.930479
ACCS,-0.5938058,-0.18205778,0.8023513,-1.1753747,-1.0409153,-0.36536273,-0.93246984,1.6499465,0.7779935,-1.1827608,0.30451593,0.47139955,-0.5623594,1.3092057,1.0218387,-0.1607077
MHH-ES-1,-1.7370049,-0.24409865,1.2708333,1.5922718,1.1346412,-2.0318058,-0.3178838,2.505951,-1.7724248,0.253508,-0.5877792,0.041439064,-1.4660293,-0.30377707,0.57611954,0.04843389
COR-L47,-1.2182907,0.9612615,-0.9682732,1.2370303,0.394863,1.1287726,1.0761406,-0.70463693,-0.4757941,0.98510575,-0.79400396,-0.97079414,0.7797131,0.16865128,0.41193432,1.0926167
IGR-39,-1.6662819,1.2690084,-0.39309862,0.04713286,-0.40045112,1.6100398,-0.15921238,-0.4041431,0.4239685,-0.1622757,-0.07366216,-0.6917246,0.4781032,0.5602046,0.6999647,0.14402422
NCI-H2347,1.9635916,-2.8557696,-1.2326236,0.37358558,1.2218493,-0.98160875,0.6332879,1.5062443,-0.19415183,-0.32246,-0.21187705,-2.1307092,0.639345,0.81469846,-0.560638,2.1272876
NCI-H661,1.2124233,1.0113921,0.48698604,-1.132512,-1.4615242,0.5927794,-0.29818654,-0.37866962,0.050705157,-0.7345023,1.633206,-0.1158557,0.4306067,0.65580267,-0.47984877,-2.322923
UACC-812,0.23891076,-0.5718628,-0.10638405,-0.31583464,0.22751623,-0.06225465,-0.48580658,0.057216037,0.42241684,-0.39835277,-0.020553842,0.09660407,-0.05415027,-0.08291566,0.005680412,0.43705043
NCI-H1155,-1.1295055,0.43548116,0.207303,1.2604431,0.67934024,-0.4598939,0.44982183,-0.5863628,-0.6435633,1.1635225,-1.1634704,1.0370146,-0.42194438,-1.2927644,-0.11758514,0.54405046
Rh41,1.2206905,-0.7160362,-1.3870636,-0.120613925,0.33682638,0.7420683,0.68988454,-1.0436556,0.4850745,-0.032030802,0.11614138,-1.3108125,1.1492213,0.52069867,-0.49458745,0.85337853
SNU-8,-0.14115481,-0.39600337,0.11839986,0.47217602,0.49199924,-0.76171637,0.3348059,-0.45284763,-0.16027923,0.5264472,-0.8639025,1.1798505,-0.42060688,-1.086403,-0.4276107,0.60657716
Rh30,-1.000692,0.24965489,0.4542796,-0.18437666,-0.04954254,-0.032411978,-0.67179406,0.19726911,0.09427041,-0.28561866,-0.02755478,0.4663313,-0.5339098,-0.29266644,0.5775459,-0.42151883
NCI-H929,0.8149295,0.729635,-0.8394304,-0.8179671,-0.36850506,1.961457,-0.0747262,-1.7880137,0.82114726,-0.26546466,0.995154,-0.60438895,0.813875,0.041362107,-1.4458994,-0.7464972
NCI-H2066,-0.92537963,0.2552645,0.45113826,-0.10419051,0.058887597,-0.03287893,-0.7341745,0.19594151,0.13103668,-0.27531776,0.005916994,0.38959885,-0.45080757,-0.3611897,0.27477133,-0.3489363
OELE,-0.7595094,0.14933664,0.5041541,-0.0018184558,0.091222845,-0.0365639,-0.48382723,0.35007054,0.105418116,-0.23858023,-0.062279496,0.4395031,-0.54941696,-0.3383313,0.74294305,-0.2501229
LoVo,6.268696,-4.6887937,-1.5542616,-0.6405581,0.29663482,-2.4106278,1.3991377,0.9044538,0.3170624,-0.022669941,0.22968036,-0.85844105,1.38172,1.0249598,-2.5482771,2.081159
SNU-407,4.6468563,0.8230676,-0.54613674,1.5144877,-0.38873094,-0.3741788,2.9318504,-1.760255,-1.9019076,2.867422,1.5992091,-1.1959168,1.8506374,0.14269318,-3.309595,-2.5694675
DND-41,-1.1222875,0.4468524,0.12151651,1.2874178,0.5593384,-0.5099101,0.47460076,-0.56981736,-0.6442081,1.1328207,-1.162062,1.034486,-0.44544035,-1.1836618,-0.0017440319,0.56712407
EPLC-272H,1.1532227,-2.5958252,0.4513963,-0.3816659,0.60701203,-2.1136467,-0.8161723,2.6509023,0.064851984,-1.2788439,0.1668989,-0.80113095,-0.4699916,1.0825624,0.5521789,0.95592505
OUMS-27,0.1802988,-0.5307343,-0.1047768,-0.40243694,0.18673219,-0.066226095,-0.38619485,-0.04789454,0.45566776,-0.33429435,-0.03757547,0.10038021,0.045388646,-0.08480784,0.17313704,0.35451883
RPMI-8402,-0.6008517,0.24092487,1.3168002,1.1046224,0.087956786,-1.6515349,0.1387282,1.6303589,-1.633619,0.49888548,-0.18394393,0.5074107,-1.036888,-0.12436882,-0.052120112,-0.63883626
NCI-H2452,0.14715903,-0.5910188,-0.107235014,-0.473589,0.09249692,-0.026708074,-0.27162457,-0.020401876,0.4929382,-0.34867114,-0.02739564,0.093221106,-0.21578252,-0.10587079,0.09890786,0.12544043
BT-474,-0.05507946,4.4576344,-0.5079254,0.23859122,-1.3446504,3.7796938,0.9092983,-3.3579817,-0.96474665,0.9128215,2.211582,-1.7343669,1.0420177,-0.56181395,0.84665823,-3.7567902
HCC1569,-1.2025309,2.3860755,-0.25851,0.9013972,-0.5245347,1.474346,1.1511059,-1.3106602,-0.62143,1.0226818,-0.21433643,-0.17131157,0.59896004,0.19055188,-0.35608494,-0.3687961
Panc 08.13,0.99191236,-1.211319,-0.49657178,0.21073152,0.54526806,-0.82159346,0.5008394,-0.76087844,0.2687996,0.4540377,-0.7481708,0.84910285,0.036761854,-0.8742605,-0.8237596,1.0552953
NCI-H596,0.51163554,1.2447523,0.33491033,0.6465789,0.64641213,0.4547876,-0.5275155,-1.3620895,-1.247318,0.30265513,1.5895685,-0.38127825,-0.74155307,-1.6594764,-1.1565492,-2.644876
SNU-213,-0.13786465,-0.38864046,0.10719803,0.5778382,0.3649763,-0.7069514,0.3248194,-0.56250155,-0.1559288,0.4840809,-0.8566424,1.182899,-0.45321214,-1.0883881,-0.41251984,0.77558106
VMRC-LCD,-1.0044804,0.19371083,0.55705154,-0.25300187,-0.012334213,-0.067848064,-0.73292834,0.122670345,0.11842023,-0.28167972,-0.0307993,0.44242257,-0.522968,-0.32958543,0.5874278,-0.24342893
Hs 934.T,0.2656262,-0.5921566,-0.10602953,-0.43736297,0.16290194,-0.089297004,-0.48657686,-0.033880055,0.4893967,-0.3951414,-0.056379937,0.09283814,-0.106074154,-0.113999225,0.308383,0.4340737
NCI-H322,-1.1005914,0.22609425,0.42069295,-0.16920593,0.09102091,-0.07458827,-0.69190645,0.11918231,0.10487143,-0.21845393,0.011018321,0.45493135,-0.46525487,-0.3253231,0.5829042,-0.39219698
REC-1,-0.989758,0.21063007,0.5253037,-0.15052533,0.14827931,-0.05349285,-0.8162351,0.24893472,0.089400955,-0.23504783,-0.09648946,0.44479674,-0.50288653,-0.33829013,0.50922936,-0.35193276
IM95,6.034977,-3.3057358,-1.0167336,0.28019968,0.5172232,-1.8244056,1.3541102,2.7832246,-1.7026765,-0.6061771,2.2759776,-4.255694,1.5505958,1.9460281,-2.3523219,-0.4425342
SNU-5,1.2651966,2.2641003,0.63486993,-0.92492753,-2.6468983,1.4025018,0.8531601,-1.2898718,0.323922,0.030385166,1.3532093,1.1773851,0.73250955,0.6021991,-0.36953357,-1.9658384
PF-382,-2.0339909,1.2246737,2.0310116,0.5777124,-2.4178045,-1.8310113,1.4957421,2.804007,-0.4787328,0.62638676,-1.7389811,3.0787477,-0.8782412,2.2651222,1.1591083,0.7244028
LN-235,-1.0330894,0.19260682,0.43528357,-0.095340244,0.16989909,0.017617974,-0.5254134,0.13812324,0.07640029,-0.2131959,0.03968411,0.4172984,-0.52621436,-0.3181656,0.92313886,-0.20734647
SCC-9,-0.3681193,-1.5317551,0.31272838,-0.41070428,0.58268535,-0.97499514,-0.7838883,1.9825904,0.21975297,-0.731777,-0.4622145,-0.19169389,-0.45212117,0.5566865,0.8443158,1.0802717
Hep 3B2.1-7,-0.9593327,0.18282284,0.484685,-0.11378507,0.13768703,-0.068859674,-0.55028784,0.15340729,0.0740139,-0.2169238,-0.11902715,0.43229893,-0.54410124,-0.3314794,1.0120032,-0.32929075
BT-20,1.0987009,3.0452752,0.5932765,0.08492338,-0.9483465,2.154949,0.34423125,-2.8115895,-1.0404414,0.8370004,2.1429226,-0.80378276,0.4750834,-1.3957466,-2.0141244,-4.3645554
EFM-192A,-0.44376248,0.12704112,0.81527525,1.5698901,1.0325247,-1.18957,-0.13231744,1.2228155,-1.925204,0.47037458,0.2873548,-0.49065822,-0.9771722,-0.9083796,-0.7753918,-1.1568412
COV644,0.17972296,-0.57226515,-0.107067674,-0.376209,0.20900348,0.038600806,-0.47802615,-0.103926346,0.49337742,-0.3928982,0.0068389736,0.09430163,-0.07908931,-0.095592745,-0.16816613,0.3223408
HEK TE,-1.027036,0.22321971,0.38958722,-0.122708306,0.32409757,-0.045744564,-0.729818,0.1958221,0.10294658,-0.26813307,-0.0078365,0.40589923,-0.454533,-0.308316,0.87614906,-0.2973251
NCI-H1395,-1.5029613,1.0594192,-0.6611576,0.01567352,-0.09934201,1.670358,-0.0291936,-0.40320593,0.47464073,-0.19355372,-0.18914212,-0.8948491,0.6376858,0.6946678,1.252177,0.6231768
PE/CA-PJ34 (clone C12),-0.808498,0.2114437,0.48450932,-0.11029733,-0.08604752,-0.016711138,-0.68452245,0.19486149,0.12534939,-0.26979265,0.030869681,0.44145176,-0.57241154,-0.33711055,0.8153069,-0.42423505
