,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
NCI-H2452,-1.8611834,-1.432839,2.766284,1.3855658,4.330428,-0.005348131,3.4532988,0.7746433,-1.003379,3.0295887,-0.9785694,4.9376683,-4.135756,-6.1157084,-0.3436934,0.35816902
NB1,2.5819972,1.0317158,5.261883,7.1317673,-4.103085,1.7543328,6.0310245,6.4971757,2.2610652,-4.8715534,2.3622127,10.312019,3.465169,0.9232667,1.9611315,7.233123
SNU-16,-1.3765488,5.2755284,-0.8639231,4.1449986,-5.1937404,2.0019534,0.5260504,3.9347062,0.34567574,-6.8599977,3.0507088,-1.3409061,1.7725714,5.7011576,0.2564018,4.589284
KMS-28BM,-3.9876184,-6.479217,0.8784015,2.733553,-1.4737439,-4.889595,-4.8613896,6.9751816,-5.259659,-1.2576039,2.6716652,-1.1503198,-5.716331,8.762122,-5.955231,9.516006
SNU-1079,-1.4099432,1.294176,-0.35950828,0.9200031,0.9045984,2.3250897,2.4599311,-1.8123816,-0.36571166,-2.1675127,0.9855716,-0.3325327,-1.3161906,-1.5223106,0.3734852,-0.9462658
Hs 852.T,-1.4700974,-2.8609474,2.7670126,1.8176539,1.9362274,-1.0229148,1.7610602,1.9794897,-0.93473864,3.8546515,0.036655396,4.9261,-1.7387905,-4.727502,-1.2578553,0.7239703
NCI-H82,2.160444,2.3800035,5.0240216,8.984621,-6.004083,2.6675916,7.3757353,7.128161,1.8434043,-8.258247,3.9256473,10.28725,4.1518297,3.428617,2.1458776,8.660668
SKM-1,-1.967994,-10.231842,1.5809213,1.1611688,-2.8696156,-9.987646,-10.622305,9.349671,-0.33467627,0.2947448,-2.7851925,-2.3392208,-6.1031885,11.835395,-5.6908774,18.165016
A-253,-0.81419384,0.052067503,1.2197565,-0.6788684,1.3319747,0.11446932,1.0519333,-0.59972215,-0.80851865,-0.62960035,1.3901147,-0.75805086,-1.4364176,-0.3434859,0.17621532,0.16740222
HSC-3,-2.3845062,-1.140766,1.3338046,-0.42089877,2.7245333,-1.0235187,1.0649931,0.043509927,-1.089752,0.3739849,0.44876802,-0.4923377,-3.769572,-1.51676,-0.5330723,1.7252795
JHH-4,-1.0890427,0.32227367,1.2854973,1.6622329,1.6606737,1.0618411,2.959626,-0.37987304,0.26603052,0.43337712,-0.4921286,2.9521694,-1.742801,-3.655859,0.41714394,0.077044025
PC-3,-1.9149358,0.14852752,1.5552262,0.4257269,2.1530542,-1.7216727,0.61475414,1.3913916,0.29119325,0.7700165,0.046633147,0.6924338,-3.0960002,-1.1293514,-0.6190459,2.4695268
UT-7,-3.3849578,-11.292182,1.5645261,2.0745175,-2.901998,-10.324847,-9.525697,9.494206,-2.9056308,-0.06917395,-1.9817959,-1.7228523,-6.4542623,12.995326,-6.9983764,18.13607
NCI-H2405,-1.2529373,-0.15650603,1.5201304,1.0693587,1.7960149,-0.17046499,2.3931901,0.5754877,0.3469948,1.0984123,-0.85880154,2.6676273,-2.380977,-2.9544182,0.2992107,1.0368263
RCC4,-1.8005139,0.32372874,0.6267554,1.8234184,2.3282022,2.9262033,4.692246,-2.8561952,-0.1877447,-1.7475147,0.49819502,2.5939038,-2.7909884,-4.211134,0.4612137,-1.0610619
KYSE-140,-0.12536032,0.791162,0.018390663,-0.9916018,1.3694998,3.3466997,2.2133393,-2.6263556,-2.9963179,-2.9256732,2.979776,-2.9220552,-1.1900069,-0.5820659,0.72498685,-2.5547264
Hs 294T,-2.1820228,-3.1292229,2.6102595,1.6888613,2.4855738,-0.20490348,2.6410856,0.8496353,-1.788981,3.5580978,0.25115713,4.977041,-2.46852,-5.61128,-1.3959826,-0.3514291
HuP-T3,-1.9290705,1.4242421,0.79546237,1.0699835,0.30411354,-1.6561543,-0.3895736,2.0790172,1.2750465,-0.68473774,0.33910942,-0.5078388,-2.1851454,0.97274846,-0.8249876,3.1018312
Hs 343.T,-2.0244153,-2.5209663,4.648916,2.5122175,7.909904,1.6740415,6.389529,1.2962741,-3.3980181,4.6388764,-1.1827927,10.24237,-6.816102,-11.893062,-0.18496108,-1.1613859
SJSA-1,-1.1626445,-1.7755542,3.4183612,1.7920691,4.7039137,0.3451651,3.588135,1.5676066,-1.5227144,3.777739,-1.0417428,6.743562,-3.9722846,-7.2872524,-0.25195113,0.02661359
TE 125.T,-1.5606971,-2.0439312,4.474442,2.4440722,7.2799196,1.8887769,6.217899,1.1533073,-3.0970998,4.0360756,-1.058997,9.872324,-6.1619353,-11.230425,0.040880863,-1.2076985
RERF-LC-Ad1,-2.2897022,0.46986455,-0.15507215,-0.49548513,2.7928894,0.35175574,0.50237894,-0.32104087,-1.4582245,-1.6518697,2.0547252,-2.3209043,-3.3358724,-0.3421173,-0.8042644,0.48212978
SH-4,-1.195667,-2.4901252,1.5123352,1.2791148,1.0059265,0.13985506,1.4113051,0.6362307,-1.4658267,2.3510277,0.7887354,2.9939575,-0.8731272,-3.507817,-0.8467448,-0.16549735
OCI-Ly10,-3.648973,-10.6102495,2.8050528,5.381743,-5.2292657,-11.719064,-7.681637,13.610442,-1.9343506,-1.9013022,-0.51938456,2.0131955,-6.5804877,15.031322,-8.503173,21.0458
SNU-601,-1.4596324,3.8604765,-0.90853184,1.1877725,-2.2220416,0.32134232,-1.2340381,2.468162,0.078933105,-4.4367304,2.5590153,-2.8105268,-0.302293,4.490344,-0.47636813,2.4101794
TUHR10TKB,-1.9742445,-0.940747,1.7602152,2.0174794,3.5421717,1.4315337,4.70082,-1.3059899,-0.4985901,0.5174987,-0.18578866,4.1782956,-3.8146322,-5.555953,0.14952704,-0.16019368
HCC2279,-2.548011,-1.031977,1.5867255,0.6515274,3.9064283,0.28840303,2.7798736,-0.28920224,-1.0897475,1.4317335,-0.118306756,2.4142454,-4.065891,-4.3306527,-0.6020233,0.144073
KMM-1,-2.8627079,-4.379982,1.3108779,3.141174,-2.2327018,-4.041698,-3.128168,6.479573,-3.1660419,-1.3633568,2.3915424,0.73520064,-3.4314544,7.0335517,-4.226999,8.438864
MDA-MB-361,-0.34332633,3.0876896,-0.031876884,1.2077932,-1.427204,-0.45424393,-0.6830422,1.5530251,1.1681371,-2.2176626,1.3531879,-0.5012829,0.5895492,3.1177168,0.10097705,1.9539946
HCC1806,-1.2828003,0.28694767,-0.30393413,-1.3779113,1.5685169,0.89361167,0.31166658,-1.4560086,-1.8097594,-2.3322253,2.7260175,-3.3630152,-1.8023078,0.8426493,-0.14116287,-0.3015172
HCC2218,-0.8145287,3.5304134,-0.8789263,1.9494653,-2.606664,-1.0660319,-2.2321436,2.6623635,1.0064762,-3.194366,2.1511116,-1.5668174,0.8045273,5.6707826,-0.5155609,3.4302185
SH-10-TC,-1.855558,-0.6954752,2.6489244,2.184602,2.2417831,-1.1591709,2.0930493,2.2240188,0.8152923,3.0977232,-1.7061452,4.7813454,-2.9399276,-4.4550467,-0.46350768,1.9166538
KYSE-270,-0.6931656,-0.1010511,0.58133686,-0.42709097,0.35288456,0.8246157,1.0528555,-0.45792788,-1.0541028,-0.6210614,1.0316262,-0.81739783,-1.0479695,-0.2856685,0.5178211,0.2514487
MOLT-13,-3.3778567,-14.061229,4.282456,5.5534406,-5.835753,-16.23047,-11.478365,17.827229,-2.12145,-0.40655947,-2.0495954,2.266378,-8.747303,19.643518,-10.521418,27.72156
Jurkat E6.1,-1.4550495,-9.860991,4.523141,5.550361,-5.402753,-12.619288,-7.780094,15.274403,-0.20274663,-0.9208314,-1.2112695,4.084159,-5.3212204,15.566573,-7.2031603,22.655924
RPMI-7951,-1.6222001,-2.423625,3.8659215,2.3886454,4.0755563,-1.0808305,2.866477,3.1549506,-0.9942491,4.7741895,-1.2424239,7.4332213,-3.8967304,-6.811994,-0.882766,1.4728298
RVH-421,-1.9849101,-2.9018693,2.1846867,1.643852,1.8218862,-0.2342264,2.0910752,0.8618324,-1.4813546,3.0095334,0.5283526,4.2914405,-1.7880924,-4.5866737,-1.2630022,-0.15131573
RMG-I,-1.4205155,1.8718301,-0.38692713,0.79212916,0.7568788,1.7360661,1.1384493,-1.9821266,0.23079771,-3.3141916,1.841944,-2.175607,-1.5751595,0.30767894,-0.18820035,-0.59964114
GCIY,-0.82469404,1.6577458,-0.011261545,1.8299899,-0.6345209,2.244788,2.4121907,-1.1498051,0.7044444,-2.2185917,0.5048318,0.45414084,0.5270714,-0.7031982,0.6849754,-0.26536462
KNS-60,-1.1932478,-1.5342327,3.506844,2.0168183,4.1877255,0.12159729,3.8885431,2.058502,-1.3690469,3.779434,-1.1979942,7.012466,-3.863746,-6.8581305,-0.08095639,0.5347152
SUP-M2,-2.817947,-5.902342,0.4439889,1.5418962,-1.2569593,-4.834201,-4.2538767,4.949263,-2.6654255,-0.22216147,0.057709664,-0.79517055,-4.117221,6.442345,-4.2734275,8.481193
COLO 800,-2.0729632,-3.311493,2.473835,1.7632471,1.8938317,-0.30809346,2.0467706,1.3931824,-1.8537561,3.5304613,0.5648043,4.741202,-2.1588075,-5.0219307,-1.4513751,0.008638989
MFE-296,0.56814957,0.60105634,0.743985,0.83066314,-0.19361883,1.8292142,1.5217625,-0.61143875,-0.38520393,-0.90372306,0.8710271,0.98050284,0.7576529,-0.7071151,0.7722241,-0.6117313
OV7,-1.9614508,-1.3139459,3.100911,1.8500118,4.082829,-0.56540346,3.4559834,1.699752,-0.3975788,3.586689,-1.6429287,5.7740245,-4.2826357,-6.255144,-0.24361338,1.3499557
SW1463,-1.7816966,5.269477,-0.28160647,4.8039317,-6.008683,1.2338521,0.42910102,5.6112247,0.796783,-6.984785,2.514636,-0.6575117,1.5748699,6.3015356,-0.012281577,6.3364825
T24,-1.867475,-1.1797351,2.1003942,1.1363906,3.57379,0.24604055,3.0032272,0.223361,-0.7856689,1.6505133,-0.57118565,3.2900672,-3.7034223,-4.872774,-0.37419942,0.5699705
SLR21,-1.5433607,0.66541684,0.6409504,2.0912633,1.1073502,1.8924222,3.5812066,-1.8223025,0.70112544,-1.6701765,0.28595132,2.0731573,-1.9604814,-2.610443,0.4163062,0.22944131
8505C,-2.1836846,-1.4520768,3.0521154,1.6586876,4.025074,-0.40955374,3.1247563,1.3414259,-0.25038052,2.5774484,-1.137507,4.575991,-4.294901,-5.6887946,-0.6882165,1.2576028
NCI-H1666,-1.497386,0.17026915,-0.3233462,-2.134907,3.1699889,0.8655051,0.67390996,-2.196979,-2.4587727,-2.2357178,2.9988394,-3.7950947,-2.7535913,0.2569715,-0.33133402,-0.80773205
SNU-840,-2.2005713,-0.32568538,1.695949,-0.852693,3.7521124,-0.10569388,2.1780741,-0.89377207,-0.25483808,-0.18704242,0.8295805,-0.29068488,-3.8598208,-2.6467636,-0.3752681,0.41191077
KO52,-3.5264864,-13.757776,1.9993559,2.5678046,-4.0104775,-13.276706,-12.883735,12.936593,-1.9585992,-0.052922532,-2.896452,-2.2295434,-8.341178,16.441046,-8.495694,23.791145
P12-Ichikawa,-3.0179677,-12.635469,4.4484744,5.8261337,-6.021707,-15.615222,-10.556733,17.61395,-1.4598618,-0.2771565,-1.7634388,3.0996156,-7.8618565,18.795824,-9.849031,26.556082
DMS 273,1.5700665,1.3368194,3.5708013,5.681468,-3.6280766,1.634307,4.6076636,4.3983817,1.1411568,-4.4002266,2.4241467,7.065331,2.8685641,1.5673422,1.5002238,5.259163
HT-144,-2.0440276,-3.0599062,2.8550715,1.8446122,2.3261766,-0.8777443,2.149101,1.6376768,-1.232291,4.1261253,-0.0017159358,5.2093263,-2.2871418,-5.5144663,-1.3606533,0.37395313
NCI-H510A,0.80929327,5.0356507,2.7882037,9.284736,-7.4375157,3.87241,7.4283466,6.4469767,2.0374465,-10.39856,3.8201785,7.594953,4.527986,4.942415,2.55948,8.042791
SW1417,-1.2658147,3.5993028,0.44271553,2.59995,-2.9243774,-0.4199649,-0.019453524,4.096495,1.8713834,-2.9783616,0.59265167,0.4001686,0.3092078,3.2410777,-0.086099125,4.072395
NCI-H358,-1.5392864,1.0152861,-0.39168903,-0.48827776,1.7120386,0.7163775,0.055759743,-0.711686,-0.87061304,-2.2091196,2.095633,-2.8469484,-2.0679026,0.59308094,-0.6758994,-0.27224255
KE-37,-3.437598,-13.535575,4.194286,5.4523277,-5.6278615,-16.297665,-11.167966,17.451689,-1.7585633,0.2917162,-2.4771385,2.4952111,-8.707992,19.011366,-10.194613,27.062212
Hs 172.T,-1.9515244,-2.0859022,3.8214135,2.2854898,6.1098123,0.92405033,4.8422594,1.3781723,-2.0586593,4.0865583,-1.304254,8.407089,-5.4284844,-9.539883,-0.2241171,-0.20672856
MDA-MB-435,-1.3645227,-2.333069,2.2192168,1.6173689,1.8484215,-0.63578594,1.6459787,1.5784227,-0.7819609,3.0415885,0.058465812,4.255082,-1.7819358,-4.175064,-1.1099944,0.30827436
PC-14,-1.7567459,1.0214576,-1.2425032,-2.2240295,3.7207856,3.3308916,1.3914583,-3.683335,-3.3580647,-4.319528,3.926528,-5.1780696,-2.967884,-0.5409655,-0.5145936,-3.9338608
A101D,-1.9502683,-2.905687,2.4854162,1.8819202,1.8895267,-0.5941746,2.1943753,1.3480616,-1.2739927,3.494564,0.22480592,4.859564,-1.9822507,-4.9479194,-1.3145535,0.10121347
MSTO-211H,-0.91612107,-0.9578194,1.76176,1.265458,2.9081316,0.49079898,2.0336123,0.88444,-1.1262807,1.9868995,-0.5879762,3.7320635,-2.5876055,-4.521597,-0.43014306,-0.20869358
Panc 03.27,-2.606669,0.47970998,1.1734594,0.3558462,1.7035973,-2.1781716,-0.17783242,2.272921,0.5714617,0.013644343,0.3108126,-0.49629265,-3.6718214,0.19159083,-1.0299231,3.2955954
SK-N-DZ,3.3230822,1.8167784,6.747912,9.50874,-5.9068675,1.9055142,7.6741004,8.864828,2.9752574,-7.6647882,3.4109726,13.010357,4.48771,2.7527823,2.4246733,10.1703825
NCI-H146,1.6272963,4.350664,4.8511343,11.870678,-8.962279,3.479646,9.443729,9.215953,2.5239115,-12.2917795,5.037809,11.873846,5.1956234,5.6635475,2.6877353,11.202128
PANC-1,-1.2476302,0.11855902,1.9321849,1.7178869,0.92762053,-0.9469216,1.3889077,1.6191489,1.3435585,1.5420626,-1.2959778,3.1058662,-1.594356,-2.1407828,-0.13149187,1.8899428
TE 617.T,1.1996717,0.3046643,1.1264509,1.2572951,-0.051697887,2.7764888,2.4512439,-0.90905565,-0.7370294,-1.5439078,1.2919668,1.6964805,1.1378169,-1.0483484,1.109244,-0.8154643
T-47D,-0.20155601,3.3210266,-0.2926439,1.8399862,-2.31941,-0.86454904,-1.6336578,2.3160284,1.5487585,-2.584075,1.589019,-0.6336818,1.1763996,4.685039,-0.2249281,2.623561
L-363,-3.4263904,-6.715501,1.296991,3.3661711,-2.1905637,-5.054181,-4.692987,7.9366403,-4.958481,-1.9055824,2.8166509,-0.17553248,-5.082691,9.444527,-5.887834,10.713169
Hs 611.T,-6.418291,-14.495441,1.4055256,3.0294688,-2.9368656,-13.891018,-10.33138,12.852157,-5.7694,-0.077353165,-1.0174195,-0.91100997,-11.487712,16.646309,-11.459348,21.059538
EW-8,0.99766064,-0.64531493,2.55753,2.9632995,-1.8207798,-0.45767355,1.223697,3.3389137,0.82870847,-1.6403211,1.1887561,4.02317,1.1737942,1.7042416,-0.21570012,4.6593795
BFTC-909,-1.7069815,-1.9444344,3.0368705,1.7732521,4.113869,-0.59034145,3.259668,1.5186476,-0.77533585,3.7848535,-1.4987652,5.788543,-4.264522,-6.252091,-0.25228706,1.3202218
LN-18,-0.8457562,-1.3499991,2.4331315,1.3383272,2.9706368,-0.16532592,2.1741652,1.6104962,-1.1136322,3.025866,-0.7876002,4.6202636,-2.473876,-4.7620554,-0.4026839,0.2587529
Granta-519,-5.7080617,-12.958526,1.5319232,3.245855,-2.842011,-11.895148,-9.150942,11.939455,-5.585761,-0.6023476,0.11499405,-0.5657022,-10.011529,15.199029,-10.30858,18.890497
BHT-101,-1.4350357,-0.1903486,1.4295692,1.5303245,1.5049714,-0.76677275,1.7022351,1.7780038,0.18621382,1.957708,-1.2134374,2.8928878,-2.454729,-2.7197924,0.08315582,1.8775398
EC-GI-10,-1.1957556,0.040412255,0.34684172,-1.5468043,2.3577054,0.67082286,1.295639,-1.6346196,-2.0277708,-1.6662077,2.3477178,-2.4977534,-2.4949167,-0.37137187,0.26971346,-0.13493602
SNU-1105,-1.7716591,-2.145836,4.720343,2.762408,5.761575,-0.083492145,5.0566154,2.7304707,-1.5915363,5.021064,-1.6653378,9.4963665,-5.3569713,-9.342207,-0.27364802,0.82381654
8-MG-BA,-0.6990632,-1.4618305,2.6182342,1.7998133,2.5092041,-0.24466196,2.3307488,2.3117676,-1.0359026,3.231565,-0.69829285,5.4502883,-2.4359584,-4.713871,-0.38549793,0.6894722
HuP-T4,-2.3660672,1.7030784,-0.34413847,-0.0913873,1.0231761,-0.92455137,-1.0889454,1.2670819,0.010167268,-2.8660135,2.271944,-3.280031,-2.5583487,2.1386383,-1.1764416,2.2906651
Panc 04.03,-2.0599189,1.612894,0.17019756,-0.1679587,1.0831922,-1.330511,-0.62278223,1.1532949,0.55616397,-1.7061559,1.2127376,-2.037182,-2.5198398,1.5075853,-0.72902375,2.3880136
RKO,-0.09391779,0.3479215,0.2577018,1.3254822,-0.8072954,0.8532635,0.52618766,0.64379287,-0.55752367,-1.3844025,0.81498784,0.1682301,0.46220678,0.6915113,-0.0868564,1.0292966
Ki-JK,-2.7691157,-6.5857053,0.75898504,1.8850671,-1.8566779,-5.9925017,-5.0351243,5.934415,-1.9335527,0.29312122,-0.61884797,-0.51484036,-4.2524934,7.2445874,-4.706267,10.335268
KMS-11,-3.1212366,-5.2449136,1.3179371,2.7705991,-1.7499833,-5.054591,-4.0932684,6.7091866,-3.4510827,-0.5317605,1.4613004,0.15597712,-4.5385385,7.569211,-4.757148,9.302611
ALL-SIL,-3.3315163,-13.6323595,4.4275084,5.6555586,-5.939342,-16.447752,-11.583735,18.020405,-1.816983,0.08437158,-2.3313222,2.8447816,-8.481778,19.632252,-10.255979,27.72037
ChaGo-K-1,-0.36008123,2.9172232,-0.20501089,1.5714259,-1.6116502,1.3122572,0.29083776,0.7584745,0.7844631,-3.2403169,1.6948401,-1.0868853,1.3026739,2.4244533,0.44732964,0.637273
EB1,-6.465994,-14.53482,1.8070573,4.057338,-3.8075373,-14.26353,-10.296699,14.12285,-5.5969853,-0.5458885,-0.5775407,-0.14769302,-11.162052,17.563637,-11.729487,22.35513
G-361,-0.7425022,-2.000796,1.4882945,1.4104981,0.55574024,0.5688739,1.4405459,0.29393634,-0.9766317,1.787026,0.81575406,2.9428208,-0.010284297,-3.2365274,-0.6045592,-0.3643998
SNU-410,-2.1651497,-0.7170231,1.9518248,1.0686892,2.4775977,-1.3404071,1.9558637,1.4395753,0.1435975,2.459034,-1.0750221,3.0772176,-3.5636873,-3.2556024,-0.59046835,1.9047338
HT-29,-1.4087043,4.547726,-0.3982411,3.3149023,-3.8743663,0.18357857,-0.69913435,4.133104,1.5037248,-4.5318213,1.8098506,-0.97963923,0.5686162,4.646292,-0.16539657,4.4475985
S-117,-1.5739875,-1.7232816,2.8260798,1.3994241,4.257259,-0.017024077,3.560577,0.7344498,-1.4145212,3.0719123,-0.99858534,5.1043944,-4.015107,-5.95129,-0.40481237,0.31563693
C2BBe1,-1.3018975,3.2330055,-0.13709208,1.4879097,-2.4578815,1.5806786,-0.08382544,1.1599898,0.5697445,-3.502703,1.3897622,-1.9871007,1.1355265,1.7316289,0.788939,1.6856021
SNU-1196,-1.3562518,2.8973777,0.3227669,1.4180312,-1.4527079,-0.77990544,-0.44672573,2.5823565,1.6324022,-2.1670823,0.5363624,-0.7417625,-0.68062025,2.2855268,-0.20099051,2.7666795
A-704,-0.8537059,1.0099233,0.5054238,2.4478133,-0.25276926,1.9057353,2.92105,-1.1125723,1.1281234,-1.9340539,0.24714936,2.156843,0.23453334,-1.6152811,0.6700448,0.62715733
HCC1395,-0.94373333,-1.166148,2.4758108,0.96241695,2.7741191,-0.19686353,2.673749,0.1941053,-0.39349636,2.39406,-0.6056222,3.8858502,-2.2681906,-4.2443523,-0.083622985,-0.019187633
SU-DHL-10,-5.7843676,-14.609648,2.396739,5.027821,-5.294207,-15.785265,-11.378163,16.289383,-3.808551,-0.3244921,-1.645409,0.4066276,-10.4574175,19.48625,-11.785514,25.548801
OCI-Ly19,-4.571726,-14.37799,2.8746946,4.6187515,-4.557528,-14.683724,-11.219679,16.113407,-3.1628473,-0.12813638,-0.9242337,0.8370907,-9.636913,18.229738,-10.821525,24.642092
SNU-878,-1.0892582,1.0757251,0.7929124,1.3284913,-0.1175533,0.66015816,1.575702,0.05648571,1.1171438,-0.12173523,-0.38058105,1.4544793,-0.17503181,-1.6527325,0.723462,0.70803636
NCI-H2228,-2.5506933,-1.0218334,1.019672,-0.07147588,3.989413,0.49629793,2.750022,-0.6577663,-1.4294175,0.83799136,0.15428114,1.3864647,-4.245232,-3.6779985,-0.29457504,0.104976
HCC-56,-1.7391776,4.8979087,-0.030394562,4.0574403,-5.3981757,0.40401164,-0.43259224,5.728919,0.99973947,-5.7159963,2.0685978,-0.53883314,1.1042266,6.1065207,-0.18398054,6.0736666
Hs 571.T,-2.3587344,-2.2273514,4.279504,2.48615,7.5265822,2.1580625,6.451784,0.7810446,-3.4023972,3.9865823,-1.1986299,9.821653,-6.7483892,-11.684681,-0.032487508,-1.4555554
Hs 578T,-2.0362597,-2.3225362,4.905746,2.418935,6.7634196,0.42722532,5.564322,2.0429366,-2.0763977,5.1258955,-1.8047596,9.805454,-6.221944,-10.692226,0.017995004,0.28016937
JHH-5,-1.1878989,3.406561,-0.17798477,1.6580057,-3.6059263,3.1238523,0.49993148,0.36854726,-1.1870055,-6.2434316,3.0853705,-3.361853,2.1653678,2.7434933,1.5055158,2.311779
NCI-H854,-1.587266,5.124179,0.9759718,5.9374647,-5.9472632,0.098136246,1.3410482,6.6483216,1.5686418,-6.382456,2.1973882,1.8533717,1.7201641,6.13657,0.27975672,7.886481
NCI-H1339,-0.8201896,-0.9492905,2.1731336,1.4943314,1.9150536,-0.95622873,1.3408511,1.9956111,0.13866009,2.5921698,-1.1120871,3.7975388,-2.1422503,-3.2382615,-0.42755115,1.505757
LC-1F,-0.04402684,2.0344517,-0.27066556,0.88514405,-1.2437744,2.1316214,1.084405,-0.45113823,-0.650773,-2.8688197,2.20322,-1.3280476,0.8733018,1.5530143,0.6841039,-0.4190277
BICR 22,-1.9380218,-0.33560228,0.29749727,-2.0179024,2.3930097,-0.54011095,0.4636981,-1.5591992,-1.9593081,-1.811352,2.46767,-3.3793905,-3.0228293,0.77890146,-0.11568726,0.9022133
RT112/84,-1.2187532,1.6808927,-0.5203697,-0.3334489,0.53011984,1.1096723,0.06104003,-0.38336563,-0.7007456,-2.9640846,2.3803062,-3.0140169,-0.7767923,1.2856518,-0.090145014,0.014559727
HCC1171,-2.8511453,-0.18734667,1.0705208,-0.1842036,3.9922044,0.04608269,2.0544713,-0.067384824,-1.3113575,-0.20032327,1.1682497,-0.18629153,-4.7199755,-2.3848486,-0.85159314,0.841262
SK-N-MC,1.2753866,-0.58652824,3.1510167,3.6460125,-1.8381163,0.00378225,1.7631757,3.7795985,0.48925966,-2.2079456,1.494494,5.0641303,1.4923297,1.5800248,-0.050055902,4.853853
KMS-27,-5.5779347,-9.430751,0.54945946,2.9784293,-1.7238103,-7.222465,-6.9989157,8.8912325,-7.3084297,-1.5144638,2.7333927,-2.1797807,-8.271701,12.084907,-8.594591,12.789359
UACC-62,-1.4439232,-2.447853,1.685897,1.3347034,1.5429369,0.5507735,1.7567883,0.20530777,-1.5973107,2.261638,0.863951,3.4959667,-1.1144602,-4.2692666,-1.0706397,-1.0409343
CAL-54,-1.8740304,0.90638036,-0.049076192,1.4927922,2.0497131,4.4280415,5.1513925,-3.8731399,-1.005047,-3.2976267,1.1975418,1.0573659,-2.3206005,-3.8153749,0.93901426,-2.412968
JHH-1,-1.1124958,2.6462588,0.51871437,1.7863309,-0.71914285,1.4100394,1.1255308,-0.54639786,1.9258657,-2.8769715,0.45121726,-0.8098328,0.17359835,0.15895557,0.5487144,0.5316487
Hs 934.T,-2.0903554,-2.6063554,4.278813,2.1998672,8.09367,2.2728336,6.514226,0.42857707,-3.9775293,4.055664,-0.85488814,9.608556,-6.9033217,-11.921108,-0.21688384,-1.863412
LNCaP clone FGC,0.114945754,3.0859964,-0.38941652,2.9332056,-3.1854231,1.7950561,0.71367294,1.5634221,-0.37785664,-4.861241,2.566339,-0.37381673,2.1052682,4.4772267,0.61887366,2.3130546
NCI-H2170,-1.053307,3.1145575,-1.578379,1.0454355,-1.1412048,1.9467808,-0.51859015,-0.13000719,-0.7981573,-4.556321,3.3959513,-3.6087306,0.24837306,3.3648143,-0.22761495,0.32613528
Hs 737.T,-2.5037737,-2.5030406,4.429792,2.2757702,8.141623,2.1755056,6.6646347,0.51744217,-3.7771769,4.306834,-1.2034223,9.880155,-7.146279,-12.212203,-0.14172208,-1.6996295
Panc 10.05,-2.0966039,1.331508,0.26555353,0.5949373,0.6600814,-1.5563151,-1.0400205,1.8610829,0.6987062,-1.2285024,1.114056,-1.7155548,-2.3961473,1.6244085,-1.3146268,2.588854
AN3-CA,0.71071434,0.009014174,1.3163573,1.440846,-0.44541705,0.576179,0.8805523,0.7507612,0.4737996,0.26658887,0.5274858,2.258378,1.194418,-0.49862808,0.43190312,0.80301356
HSC-2,-1.4821658,-0.494278,0.41881865,-1.768218,2.6149695,0.80479884,1.4223503,-2.0084953,-2.2401614,-1.380607,2.1076574,-2.4458797,-2.5492442,-0.90104514,0.23405468,-0.5291812
TO 175.T,-1.8582894,-2.1806972,4.3918915,2.4741802,7.1191173,1.8426713,6.0401177,1.3206174,-3.2757897,4.300164,-1.2436697,9.911211,-6.367924,-11.307076,-0.02427518,-1.1560899
JIMT-1,-1.914276,0.6918624,0.72582465,-0.5242521,2.654684,-0.04506045,0.8424688,-0.5616094,-0.0005310057,-1.2247025,1.6328083,-1.4817435,-2.6897454,-0.87666595,-0.9451271,0.054161053
HCC1599,0.03911931,2.8657236,-0.23970723,1.2891293,-1.4555694,1.4560356,0.27241686,0.37413797,0.32484278,-3.4780684,1.9545199,-1.2829607,1.1449083,2.7805157,0.46972853,0.59941375
HLF,-1.3862813,-1.1612095,2.8656492,1.957192,3.4758496,-0.1756066,3.1343598,0.7793431,0.31227905,2.5086086,-1.0917084,4.942353,-3.1411474,-5.4947624,-0.36449137,0.80389863
JHOS-2,-1.6352837,0.93706125,0.78179556,0.5060722,1.9072831,0.93493867,1.6037753,-0.5570191,0.23502961,-1.4676322,1.0341296,-0.38609254,-1.9326175,-1.4279029,-0.2077849,0.02481201
MPP 89,-1.2514797,-0.854295,3.1500301,2.0694487,3.214041,-0.27065772,3.2904994,1.744423,0.36288172,3.0100443,-1.5736051,6.046671,-3.2490711,-5.584199,-0.0049010767,1.1809582
SNU-423,-1.7096274,-1.4594845,3.0192943,1.6608324,4.318664,-0.16464564,3.4554749,1.2951764,-0.8478619,3.2833066,-1.266317,5.619069,-4.113891,-6.4015875,-0.29361597,0.5803701
CAL-12T,-2.0854766,0.8872973,0.6321523,-0.5898703,2.0862436,-0.3973494,-0.003914429,-0.078622505,0.058452766,-1.6368834,1.7212448,-2.329031,-2.5489557,0.27365738,-0.9069195,0.88502854
Hs 940.T,-2.289767,-2.3998668,4.51185,2.5120924,7.485765,1.5256077,6.185563,1.3094641,-3.0845587,4.5991516,-1.4942123,10.055289,-6.753135,-11.647866,-0.06187385,-0.7754119
Toledo,-4.4688706,-12.744741,3.5719929,5.89842,-5.3144007,-13.593003,-8.964438,16.096722,-3.068909,-1.4602151,0.17368668,2.6404364,-8.292114,17.335848,-10.172695,23.677343
