,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120
OCI-AML-2,-4.659183,-8.111978,-8.159159,-9.135425,-9.886319,13.33119,0.0793347,13.058234,-4.924759,-3.9843721,-3.0763154,7.0787926,-5.4146,-3.861863,4.45984,-10.5255785,10.054232,6.661249,4.037918,3.9422991,5.1603475,-7.2980886,-4.0661664,-4.603498,-6.56638,-4.536811,-4.394432,-6.481937,-6.1323323,-8.057514,3.8730326,-10.997046,-9.285917,5.188412,3.6680598,-3.1515641,9.862884,7.3444524,10.117248,6.900818,-3.8849018,-1.8601503,2.7168322,-7.5798154,-6.623572,6.0741663,5.736283,5.8582244,7.2001276,4.13144,7.2635393,9.121848,8.440346,-9.252754,-6.111223,6.950239,-7.864459,-1.703425,-11.075312,-15.435087,5.1267853,11.627108,-10.801397,-6.18188,6.3971624,-8.880926,8.5895,-2.9060352,-11.090488,-2.64248,4.695269,5.7886066,-2.5534306,2.1006796,-7.059882,5.0320144,-4.386458,-10.11232,-3.7335439,-4.753498,-9.201987,0.99593765,-4.6437864,4.724687,-6.008527,-4.4765053,1.5990894,-5.7006865,8.683061,-0.9152752,-0.9920085,-7.93214,3.57688,10.243384,-7.123496,-5.6782146,-6.8763084,2.3330586,4.297951,11.256291,-5.870426,2.5624492,6.368999,7.486502,8.891333,8.651267,6.859824,5.789159,-11.00583,-3.2541342,5.576405,-6.599992,8.453957,-10.545546,-3.799747,-3.3363378,-3.8113353,4.855806,9.555951,-3.5755663,8.254526
SW480,-0.6638529,5.60421,3.1833684,0.81481653,-5.7991333,6.229012,1.9606302,1.9505496,-1.6566576,1.4125005,-0.06601016,-3.2698982,3.4647396,4.2600856,1.0224738,2.3585136,-5.649333,-2.4492218,-3.5468106,6.515305,-6.1750093,6.446101,6.153872,2.261282,3.3754022,0.6204877,-4.723288,3.5407026,-0.8052914,3.3125453,-2.5803046,4.83129,1.8069972,-1.6758453,2.3403745,4.2422886,-3.7411401,-5.511126,0.7725566,-6.1885033,3.9419215,3.2440517,-5.05572,4.5673804,0.3421488,-2.6320374,-1.2399327,-0.3700091,-3.0454655,2.2593098,-3.5324233,-2.8562162,-4.042794,2.9405053,3.963419,-0.62400967,0.8210484,3.388155,-7.070257,-4.543696,-4.157541,-3.9654102,3.826844,0.9345286,-4.1554375,3.9145896,-2.6700537,-1.9091747,-2.7036414,-2.0913396,-3.8805256,-3.6766527,-0.14126325,-2.3396196,1.5523818,-6.434909,3.49364,3.6353838,1.9727769,3.3545744,2.6575975,-3.381247,0.74428344,2.1272748,3.5915198,5.888095,-3.3630295,-0.06015221,-1.3145666,0.8882866,2.2890866,3.1906133,1.4436435,-4.623839,2.3708942,0.71908414,3.1124291,-1.0606251,-4.9050236,-6.7389874,3.4515562,-1.1943734,-3.3683267,-4.433593,-3.2835743,-2.7650917,-3.1938612,-1.6937706,0.3942553,1.1519935,-4.7812433,3.1986213,-2.7819233,4.29962,-4.2654405,4.485487,-0.43349978,-2.6387084,0.5371331,-5.404036,4.4229155
TE-14,-0.59894,-0.7795019,0.09940488,-0.22102661,0.5204323,0.2851972,0.06261906,0.42620632,0.4505467,0.68490744,-0.62692773,-0.12793136,-1.0624063,0.05536581,-0.5283582,0.19190505,-0.09530029,-0.11084518,-0.2834934,0.031302016,1.0561038,0.154127,0.28451216,-0.058573272,0.27880463,-0.21353437,-0.6520935,0.3350155,-0.37949526,-0.5317416,-0.22558415,-0.0839729,-0.33992273,-0.30342567,0.84541494,-0.008599744,-0.071114436,0.28641373,0.016600598,1.3201705,-0.94319695,0.64197403,0.29951835,-0.61089987,-0.6320731,-0.4090438,-0.07826042,0.055927735,0.18331978,-0.0033444092,-0.26844105,-0.20936957,-0.52344483,-0.33465174,0.074491456,0.30459115,-1.2426151,-1.7316515,1.7756191,-0.22135966,-0.22372755,0.39374587,0.3644978,0.25735196,0.5574772,0.42268315,-0.14004764,0.18008214,0.025361441,1.1253531,-2.8669834e-05,-0.0905396,-0.40469584,-0.31684172,-0.16296726,0.25610116,0.41219908,-0.09474233,0.8630301,-0.11095984,-0.12312852,-0.38934416,-1.3955168,-0.20851597,-0.19913286,-0.2420839,-0.19789271,-0.3543422,0.12269783,0.3926207,0.29372394,-0.31788424,-0.18636028,0.10291705,0.034826845,0.21352604,0.22777219,-0.55648685,-0.03354923,0.13940415,-0.66834784,-0.38598582,0.3288963,0.32044297,0.82296187,-0.70501566,0.66904867,-0.016153924,0.06595149,0.5929789,-0.13490638,0.1625209,-0.21780753,0.22178872,-0.9134952,0.34039342,-0.1922892,0.1845354,0.34538454,-0.14882042,0.6688193
CAMA-1,-5.648489,9.552361,6.268402,-0.8830925,-13.199296,10.805343,0.8274985,2.7832026,-0.27159643,0.69713664,-1.7589195,-4.206489,6.0162516,4.1345925,4.578659,5.781551,-11.083484,-2.8673966,-3.1699793,12.503199,-8.790115,9.969091,12.185451,-0.11044672,6.007026,-1.873535,-8.148531,1.4289917,-0.57070416,3.8895156,-4.064122,9.173112,3.199211,-1.5126842,3.0011396,5.8167377,-7.5559106,-7.6577077,-0.5551135,-9.892667,5.5865293,6.7566795,-7.595679,7.0451045,-0.6935913,-4.684246,-0.29731178,0.7820216,-1.4773213,4.819223,-6.882537,-4.728183,-9.268904,5.9383287,7.2257547,-0.84977907,1.9954865,0.4089873,-8.380405,-4.965475,-3.1436942,-5.4260755,7.99017,5.5195923,-1.7911946,6.8992157,-3.6799488,-1.3866647,-3.6447997,-4.883749,-6.8860335,-8.713392,2.5718412,-2.3381538,1.5120709,-9.466648,7.7977962,5.401992,4.1705,3.791442,3.4056106,-6.265971,-1.160992,5.5753083,4.166901,9.785229,-5.572481,-3.8601515,-0.307995,0.13737288,3.703591,2.573236,4.262718,-8.807671,0.98929894,-2.5809264,6.359866,-3.1892996,-6.9297347,-11.27108,2.8106694,-5.398836,-3.5565913,-6.718594,-4.312052,-6.66382,-6.929361,1.6206175,-0.75748026,2.0588875,-9.421972,3.571114,-5.217104,9.294635,-8.549051,8.768541,-4.115795,-8.60296,1.949579,-9.757702,11.564429
SH-4,-4.125821,-7.454059,-7.630194,-8.201879,-9.070708,11.979935,0.087437384,11.749056,-4.688558,-3.7971187,-2.743285,6.5210643,-4.834642,-3.6118333,3.9107194,-9.76079,9.420454,6.216613,3.78683,3.3542824,4.6495633,-6.706032,-4.0735717,-4.2421308,-6.2316937,-4.1344213,-3.892115,-5.8169365,-5.496518,-7.4374785,3.6762426,-10.079036,-8.508862,4.908406,3.103863,-2.9877262,9.128618,6.868638,9.112777,6.3150516,-3.613381,-2.0047362,2.758379,-6.964971,-6.062841,5.745138,5.221696,5.350843,6.583478,3.6311464,6.836173,8.461987,7.8901105,-8.469212,-5.7755823,6.2967715,-7.147622,-1.7634206,-9.71904,-13.965014,4.8122725,10.631746,-10.053343,-5.8240185,5.7937026,-8.319184,7.9469676,-2.716324,-10.185584,-2.5760703,4.4163027,5.2629967,-2.2465186,2.2577367,-6.3903847,4.776258,-4.302035,-9.332279,-3.6112928,-4.3190093,-8.441747,1.0615653,-4.1250415,4.187365,-5.4294233,-4.432006,1.6144066,-5.212561,7.947702,-0.99361145,-1.0849714,-7.3217187,3.2890637,9.406841,-6.582063,-5.3637342,-6.521275,2.3721328,4.192866,10.279489,-5.467187,2.4681294,5.7978225,6.9273314,8.1242485,8.063942,6.204335,5.293196,-10.163432,-3.1698895,5.2981052,-6.082974,7.93528,-9.720601,-3.0676699,-3.3318362,-3.5099478,4.7565007,8.720092,-2.9264266,7.6124196
ES-2,-3.7359629,19.032202,14.2509575,3.6829743,-14.182227,14.168199,5.3530326,0.66376156,0.8520187,5.005666,-0.42051408,-13.604716,13.133432,12.208772,2.1203284,12.610589,-23.041157,-9.709414,-11.228364,18.291872,-18.092234,21.59508,23.389109,5.5546556,13.655425,1.4906462,-14.8800335,10.68991,1.6179832,13.151207,-10.420225,19.14556,8.061156,-8.242311,6.7416515,13.255402,-16.09496,-19.295149,-1.8351178,-21.88232,12.557593,14.129204,-15.96926,16.90272,2.3196764,-12.577892,-5.9731984,-2.3553011,-9.032308,5.7192698,-14.520351,-11.879183,-18.812498,14.723436,16.708996,-3.1935236,4.810155,6.426466,-13.178371,-7.217974,-13.245461,-15.901258,16.271404,6.887026,-11.05492,17.063192,-11.510472,-6.210865,-4.383305,-7.1801615,-14.944476,-14.612121,1.6332495,-7.273819,6.378866,-20.452084,15.559633,14.997281,9.600397,11.079208,10.765113,-12.276885,-1.4389179,6.454739,11.66317,19.79265,-12.658437,-0.21401744,-5.8660855,2.4021068,7.9811196,11.285152,3.028905,-18.477468,8.307947,3.552464,13.175798,-5.613112,-17.023779,-23.709173,10.897778,-5.8867345,-11.720796,-15.814549,-12.923624,-14.653943,-12.3752365,-3.8537407,4.783914,6.651018,-18.484035,11.51009,-13.372522,18.157879,-15.041046,17.461021,-0.6005927,-13.759255,-1.1204019,-18.178894,15.0264015
Hep-G2/C3A,0.34693468,1.7932941,-3.1071296,-1.3360908,-10.479673,7.0742226,0.26423427,3.927855,-6.4062824,-3.0922997,1.8433201,0.66707444,3.2091386,1.563697,1.4125273,-3.7670484,1.1698707,2.5008395,-0.42586973,4.422789,-5.9396925,2.4346902,0.42671913,0.14068542,-2.557953,0.43980348,-1.1644562,1.946144,-0.7271735,-0.2962929,2.0359669,-0.5168618,-2.2763376,3.0336196,0.078825414,2.7236936,2.3117504,-1.5766981,2.2832355,-3.7679205,3.0494747,-1.4206811,-1.640368,2.015644,-0.3500416,2.780464,1.9845462,0.899059,-0.8633736,1.1220194,2.554672,2.0067093,2.3409653,-0.25118002,-1.1133142,-0.19690326,1.1028674,2.0683334,-9.041155,-9.713385,-0.8997511,1.4054737,-2.9265797,-4.0460024,-2.7878816,-2.8595312,1.8677319,-4.296241,-6.058162,-4.4226465,0.79968536,0.43610644,1.4824401,1.3203262,-1.7345362,-2.8715067,-1.368238,-2.3532689,-2.7205663,2.1772494,-2.8459542,1.0665743,1.1781433,1.1239066,1.5839629,2.439529,0.9743885,0.64718795,1.8872669,0.10450287,0.006467495,0.23206665,2.8284733,0.026148146,-0.7359499,-3.5201478,-2.7310889,3.2131245,0.30603442,-1.6050817,1.3081452,1.806187,-1.7184625,-0.3015559,-0.21184671,4.819956,-0.32881382,-0.44877875,-4.0128446,-3.163196,-1.36723,-0.5103158,3.4838476,-1.553024,-0.21765924,-0.07054178,-0.7505071,1.5468779,3.4333794,-2.7776637,3.2016635
YAPC,-2.1946084,9.359588,7.4914823,1.9546095,-5.8585863,6.2493544,2.3733943,-0.3459507,0.7217653,3.1740546,-0.67051363,-6.724691,5.777683,6.0505457,1.2123957,6.8077307,-11.685398,-5.1965814,-5.7168326,9.576798,-8.500325,10.577537,12.311104,2.7928803,7.223372,0.5673188,-7.7054696,5.0148935,0.21030557,6.317221,-5.601651,9.960261,4.1980186,-4.1596766,3.6721811,6.577599,-8.4471,-9.405757,-1.126811,-10.093038,6.053621,7.60356,-8.162253,8.279225,1.0395015,-6.3993597,-2.7434595,-1.1944358,-4.3686867,2.755391,-7.706736,-6.389984,-9.876345,7.332019,8.520906,-1.4148802,2.4570773,2.5834808,-5.6942973,-2.6744266,-6.6014733,-7.9460893,8.620083,4.0377917,-5.0124855,8.960908,-5.8730464,-2.2824934,-2.2057617,-2.876226,-7.617684,-7.5169935,0.6682898,-4.2788587,3.352058,-10.3362665,7.862435,7.5037785,5.1433163,5.621665,5.4753036,-6.3470464,-0.91333437,2.7372978,6.048615,9.48998,-6.384547,-0.32886437,-3.0444577,1.9101895,4.3509884,5.3862295,1.5207281,-9.360608,4.257808,2.0412238,7.057973,-3.7237747,-8.372454,-12.029669,5.174097,-3.614647,-5.6975656,-7.880303,-5.682568,-7.9882245,-5.7938285,-2.01467,2.9921365,3.6179292,-9.061127,5.607255,-6.88272,9.460878,-7.965463,8.869927,-0.61102754,-7.6664076,-0.6889919,-9.099679,7.298071
F5,-4.5622115,-7.7453833,-7.711635,-8.680434,-9.383404,12.751864,0.077271186,12.396559,-4.690941,-3.7433298,-3.0240583,6.68668,-5.2212043,-3.7191074,4.250708,-9.942321,9.577326,6.318778,3.9008312,3.7711205,4.963842,-6.8969727,-3.9226973,-4.32099,-6.25388,-4.349911,-4.192842,-6.145897,-5.8277955,-7.686385,3.684815,-10.408012,-8.713498,4.909008,3.5001764,-3.1023226,9.325478,7.079736,9.563812,6.6271777,-3.7877457,-1.8169785,2.6506376,-7.3028226,-6.3617268,5.6932545,5.4346085,5.533614,6.897914,4.029628,6.8274693,8.61849,8.007232,-8.868916,-5.8335457,6.6131425,-7.5095024,-1.734194,-10.2086735,-14.491284,4.9664593,11.041417,-10.210756,-5.775258,6.154112,-8.388988,8.174262,-2.6533608,-10.493195,-2.4392877,4.512057,5.4978957,-2.4737136,2.0835333,-6.6895876,4.8879485,-4.2040534,-9.565602,-3.5231466,-4.591343,-8.620887,0.8630591,-4.442261,4.5399933,-5.753742,-4.370181,1.4871184,-5.547923,8.233068,-0.92630565,-1.0507096,-7.6274843,3.3776484,9.720352,-6.836287,-5.4388394,-6.4672117,2.2564394,4.1484656,10.694645,-5.6588736,2.3094916,6.1557765,7.178124,8.466416,8.103982,6.51077,5.5783625,-10.452717,-3.055461,5.432147,-6.332757,7.9869556,-10.025185,-3.557071,-3.2155223,-3.7928202,4.755805,9.091643,-3.3484194,7.904354
G-361,-2.9081647,12.652853,8.383019,1.139278,-11.209005,10.298155,3.3180614,1.9012071,-0.14066003,2.6159558,-0.09918557,-7.6934323,8.411358,7.7244854,2.2009008,7.039258,-14.335556,-5.4596457,-6.72796,12.344367,-11.580145,13.510935,14.820959,2.701504,8.133256,0.39439052,-9.478743,5.334021,0.12998933,7.986251,-5.810479,11.450286,4.8325167,-4.2503824,3.8782191,7.8308625,-9.537785,-11.903773,-0.42848593,-14.008544,7.6707344,8.208005,-10.667975,10.046301,1.3178473,-7.2301526,-3.1236029,-0.88241297,-5.20204,4.58721,-8.544932,-6.7244534,-10.959381,8.283156,10.057733,-1.6097345,2.7319505,5.700339,-11.504879,-6.2871304,-7.8694887,-8.954783,9.186583,4.925129,-6.393634,9.81494,-6.3847165,-3.6265647,-3.2360034,-5.2759285,-9.500236,-9.492575,1.5224302,-4.755448,3.5528824,-12.734275,9.359785,8.589603,4.9819145,6.5193434,6.308703,-7.498328,-0.098466694,5.4029098,7.128157,13.108675,-7.54116,-1.5007155,-3.182637,1.1014193,4.779044,6.5360427,2.8725185,-11.142219,4.505002,0.7450818,7.7576337,-3.289114,-10.993077,-14.483288,6.958712,-4.078526,-6.8338504,-9.694655,-7.8637185,-8.386928,-7.8450756,-1.4399552,1.4602562,3.3595095,-11.938978,6.5505915,-7.6860723,10.901611,-9.910865,10.780026,-0.96676666,-8.760476,0.16990325,-11.862937,10.111972
M059K,-4.093147,13.457647,11.160621,2.4534178,-11.626685,12.328576,4.0102286,1.4403487,0.96123224,4.8839045,-1.6228764,-9.215789,7.991315,8.942316,2.3405533,9.526592,-16.89823,-7.3827624,-7.3857946,14.550218,-10.753031,15.596049,17.196318,3.635517,10.536228,0.2888291,-12.000911,6.5579205,0.3266424,8.503938,-7.7735796,13.736753,6.3473725,-5.8437595,5.4334536,9.023403,-12.391088,-12.411126,-1.3122424,-13.153019,7.8855286,10.405256,-11.982954,10.901882,0.538106,-10.1866665,-4.4810863,-1.8245245,-5.24789,5.527674,-11.463222,-8.804605,-14.048173,9.756119,11.674265,-2.1259217,1.9585927,3.8594346,-8.234991,-4.9223375,-9.085997,-10.943817,12.87286,6.4751234,-6.2759275,12.551806,-8.047495,-3.0932117,-2.9806638,-4.5553303,-11.497668,-10.888926,-0.5228736,-5.7212815,5.0318003,-15.032224,11.709106,10.452739,6.749429,7.1701937,8.79486,-10.207819,-1.9585718,5.9687514,7.863319,12.974464,-9.787066,-1.9142973,-3.6497998,1.3940089,5.841498,6.5213623,2.7437637,-12.725628,5.1366735,2.0454504,10.426638,-5.140437,-12.265552,-16.53055,6.247663,-6.235287,-7.1343827,-11.165915,-7.663246,-12.142222,-8.165112,-1.9136618,2.813228,5.611507,-12.735851,7.6427326,-10.086074,13.386545,-12.118612,12.86423,-1.9308785,-10.17662,-0.48021013,-13.129518,12.235584
MC116,-3.305216,-5.091761,-4.7889447,-6.077625,-6.069655,8.444803,-0.078488775,8.733488,-2.7579992,-2.2981727,-2.3439589,4.4738755,-3.6210759,-2.5335076,3.1599257,-6.38133,6.018083,4.012205,2.5482807,2.9051673,3.4610102,-4.8938584,-2.0827239,-3.1953301,-3.8021975,-3.3281956,-3.3692908,-4.653973,-4.227066,-5.090648,2.0895758,-6.9126315,-5.7970657,3.1198056,2.7429159,-2.0168326,6.0526433,4.669582,6.736124,4.430412,-2.5941782,-0.7900111,1.536548,-4.9953327,-4.4281545,3.8545053,3.5923166,3.969188,4.789718,2.8707602,4.240049,5.654568,5.141459,-5.913101,-3.5599174,4.6719623,-5.3177466,-1.1554258,-7.5881405,-9.557871,3.5207086,7.375465,-6.651538,-3.2935245,4.4930096,-5.4853067,5.433275,-1.4001104,-6.8225207,-1.5506152,2.772318,3.376325,-1.8237067,0.99836314,-4.6121073,3.2161624,-2.5294237,-6.2544994,-2.0847993,-3.3237753,-5.7945323,0.33293772,-2.9672449,3.2643907,-3.8882208,-2.6114483,0.7319834,-4.0724187,5.4635,-0.5685904,-0.49240848,-5.0969815,2.3032382,6.3315644,-4.540005,-3.6076214,-3.9444978,0.80720216,2.2910361,7.1513743,-3.616608,1.4293677,4.240766,4.6886983,5.751083,5.0801764,4.309184,4.0103846,-7.091431,-1.8068652,3.3329644,-4.065537,4.9914994,-6.4402776,-2.9655,-1.7585105,-2.533746,2.540859,6.222885,-2.5011804,5.6847734
SK-LMS-1,-0.08432924,-1.5367897,-2.8540044,-1.2986807,-6.285784,7.633281,1.5007603,5.2492876,-4.74829,-1.1591506,0.147017,1.9003488,-1.1751235,1.2857656,0.6163945,-4.364152,2.7209826,2.3800411,-0.4906276,2.2768478,-1.4061632,1.0794476,0.06765081,0.73534364,-1.9912009,0.3013373,-2.9192176,2.0400245,-1.6029979,-1.6174326,0.73784536,-2.5946908,-3.6821887,1.6641874,0.8383049,1.0630016,2.9586468,0.39528507,3.590339,0.7323171,0.40855286,-0.22268245,-0.3942035,-0.68248343,-2.3339655,1.9641924,1.5759947,0.8340645,0.08178538,0.97051424,2.072583,2.4823475,2.9666538,-2.4243536,-2.3645911,1.3354759,-2.993951,0.4604667,-5.332863,-9.295507,-1.776835,2.5296934,-3.2817388,-3.0512903,-1.2281953,-2.9073262,2.0248632,-3.2274926,-6.4951143,-1.7084893,0.5614216,2.5652392,-2.017322,0.11261191,-1.6052111,-1.5005828,-1.486281,-2.7390893,-1.5310647,1.4689225,-2.8441846,-0.06113552,-0.7809042,1.0070031,0.29974887,0.21465266,0.036053207,-0.26749793,2.4937587,0.90264535,1.0461776,-1.5789021,1.6972915,2.7823572,-0.8357652,-1.1513649,-2.7046692,2.403593,0.36984655,1.0782902,-0.15409023,1.702479,-0.4714734,0.7193895,2.4285293,3.7635777,2.254381,-0.53516877,-3.3594773,-1.8748742,0.70386416,-0.3992058,3.7956111,-2.9905336,-1.9424249,-0.5851495,-0.73625493,3.0326414,2.7437255,-2.77392,3.944979
EHEB,-4.6172304,-7.8467574,-7.644568,-8.65051,-8.996787,12.566589,0.115110196,12.3117485,-4.4775777,-3.6079588,-3.157897,6.706644,-5.4197106,-3.795248,4.150437,-9.890077,9.620764,6.2285233,3.9229643,3.5895483,5.2345634,-6.995665,-3.934359,-4.309065,-6.1765475,-4.3819437,-4.2493052,-6.1714725,-5.8539186,-7.715672,3.6143956,-10.450431,-8.637296,4.7985945,3.5801744,-3.259249,9.308283,7.225856,9.500705,6.843145,-3.974706,-1.7821769,2.7751563,-7.4354243,-6.4554753,5.614208,5.370873,5.516422,6.979803,4.0540915,6.7614975,8.581968,7.9925485,-8.943214,-5.8642263,6.659176,-7.674211,-1.9181927,-9.707014,-14.258781,4.993722,11.05489,-10.152132,-5.6291237,6.260478,-8.28638,8.150466,-2.460086,-10.347905,-2.259339,4.5067263,5.493928,-2.5877256,2.0560155,-6.6464214,5.0228386,-4.184657,-9.516238,-3.3761597,-4.6865253,-8.515019,0.79836196,-4.538401,4.478712,-5.8216243,-4.5364585,1.4292692,-5.6461806,8.206677,-0.92290604,-1.0561198,-7.710127,3.294007,9.741196,-6.864986,-5.2920995,-6.4022284,2.1631386,4.1389823,10.776623,-5.736204,2.2467282,6.245795,7.2438703,8.571058,7.9320936,6.5538917,5.630528,-10.343857,-2.9529676,5.5577083,-6.3166122,7.8949747,-10.023172,-3.5968037,-3.24242,-3.8154683,4.8062315,9.004239,-3.2984092,7.9127197
RPMI-7951,-1.6753296,5.5115695,4.2687063,1.1132761,-4.718403,4.0438595,1.3618845,-0.3405806,0.48973292,1.2293695,-0.17665368,-3.467657,3.6921494,3.3483808,0.8831759,3.858018,-6.360363,-2.1231422,-2.8470607,5.3484607,-4.3931756,6.060647,6.202844,0.9746707,3.5723083,0.0061148703,-3.949552,2.4884944,1.1231275,3.5248537,-2.7100668,5.4517984,2.640329,-1.8408654,1.2075034,3.6913671,-4.5867662,-5.097777,-1.4070762,-5.7689776,3.393975,3.8295105,-4.126527,4.498467,0.6853492,-3.6758263,-1.480478,-0.43651748,-2.1121478,1.4005582,-4.2300415,-3.0191798,-5.146291,4.105868,4.4798965,-1.361008,1.4442661,0.4534969,-2.4427392,-2.0235248,-2.776639,-4.3479815,4.815186,2.9015257,-2.368843,4.338017,-2.8707402,-1.3294696,-1.1637872,-2.5787742,-4.5687923,-4.1771183,0.7811455,-1.756265,1.9799471,-5.476298,4.598347,3.8988335,2.9718986,2.9436347,2.9100845,-3.353196,-0.75962687,2.3741095,3.0842426,5.26324,-3.3497756,-0.6281184,-1.1216017,0.23011792,2.350851,2.7755027,1.3253123,-5.2766805,1.7967932,-0.11425099,3.8029802,-1.5363477,-4.4555635,-6.6052537,2.42445,-2.5685456,-3.0525336,-4.418755,-3.4111412,-4.299529,-3.5673985,-0.18381324,0.96279037,1.7377461,-5.6340623,2.806593,-3.8088794,5.4055505,-3.911952,4.955535,-0.8964991,-4.0514593,-0.24709463,-4.863298,5.1228056
Raji,-5.078003,-9.030743,-9.36947,-10.362471,-11.504377,15.034993,0.1044563,14.932899,-5.686266,-4.7540565,-3.2769094,8.084463,-5.950403,-4.37877,5.116756,-12.122883,11.384636,7.6518564,4.5894237,4.46531,5.5934815,-8.243624,-4.521792,-5.358504,-7.479316,-5.1285357,-4.970846,-7.417701,-6.9305615,-9.067853,4.46922,-12.499152,-10.659129,6.0492034,4.0793195,-3.4441407,11.274852,8.185589,11.608876,7.5890636,-4.2426505,-2.1928108,2.987655,-8.411392,-7.3888144,7.1066785,6.5859995,6.6861014,8.120212,4.6739707,8.394535,10.471043,9.67715,-10.39342,-6.9202604,7.83322,-8.763981,-1.7313441,-13.112385,-17.873264,5.769683,13.246076,-12.3689995,-7.1680927,7.12829,-10.182797,9.7868395,-3.4933035,-12.716828,-3.2495966,5.2911615,6.4410667,-2.724005,2.422298,-8.0602255,5.5011506,-4.981129,-11.522443,-4.4194965,-5.3506093,-10.631873,1.3172793,-5.144202,5.208812,-6.7315044,-4.9244375,1.8838136,-6.3698378,9.867724,-1.0365406,-1.055739,-8.887373,4.113632,11.544725,-8.097831,-6.57005,-7.9400716,2.7264247,4.775047,12.716208,-6.550807,3.1373947,7.0584826,8.38277,10.013241,10.123933,7.687628,6.5270667,-12.644298,-3.8992813,6.1490316,-7.4396653,9.747169,-11.998488,-4.334454,-3.7473352,-4.165035,5.3829126,10.927296,-4.079925,9.406791
COLO 678,-1.5617025,8.813301,6.010213,1.259847,-7.70805,7.599994,2.7007184,1.5453128,-0.7411353,2.4322743,-0.32945833,-5.75057,5.798459,5.8515816,1.3061944,5.082582,-9.765738,-4.1365905,-5.284357,9.2575245,-8.566425,9.521255,10.176618,2.713167,5.903354,0.57667387,-7.285558,4.384016,-0.36336175,5.5271254,-4.656191,8.075464,3.3703785,-3.3517265,3.2299387,6.1782165,-6.869884,-8.537787,0.47917634,-9.653895,5.919313,6.076615,-7.6687346,7.3035445,0.81731963,-5.0600157,-2.43798,-0.7464954,-4.0633698,3.0145082,-6.224071,-4.8182764,-7.6515174,5.5433497,7.1424975,-1.0450641,1.7494943,4.1116977,-8.686438,-4.6401844,-5.829891,-6.3898287,6.682364,2.3465633,-5.3358917,6.6762085,-4.762954,-2.97455,-3.4835663,-3.6397853,-6.789586,-6.2569385,0.027087726,-3.7399678,2.5807045,-9.474615,6.5167356,6.2975864,3.5765867,4.8227634,4.8361945,-5.8139877,0.0012652352,3.656553,5.488202,8.970858,-5.7513456,-0.60134476,-2.314383,1.2359679,3.7446818,4.9233346,1.7434169,-7.622507,3.716033,1.0969993,5.697687,-2.605664,-7.740941,-10.342843,4.862731,-2.5683873,-5.140129,-7.0972085,-5.429029,-5.854499,-5.2854905,-1.675169,1.1935098,2.7767856,-7.8322906,4.9013433,-5.533906,7.5946374,-6.8056355,7.672742,-0.5291492,-5.7958255,0.2284399,-8.395282,7.1297083
HEC-1-A,-3.9907265,-4.853331,-4.4876475,-6.131822,-7.17235,8.818125,-0.2791579,8.923523,-3.1926053,-2.3948085,-2.6647725,4.339518,-3.735816,-2.921435,3.723199,-6.1375766,5.947577,4.264547,3.0446131,3.4924128,3.0096626,-4.5459266,-2.0239303,-3.2465048,-3.9047744,-3.645821,-3.1372418,-5.017511,-4.2997885,-5.440272,2.1697128,-6.575468,-5.5580497,3.36008,2.4269047,-2.1928663,5.5660357,4.9612403,6.816736,4.4126945,-2.685653,-0.92914724,1.8066112,-5.187221,-4.901056,3.9449687,3.8788247,4.192637,5.3862143,3.4397926,3.8770187,5.3405857,4.947645,-6.1838017,-3.6418006,4.8343396,-5.1205564,-1.7406304,-6.8237257,-8.686766,4.297955,7.3361464,-6.373116,-2.9611347,4.943267,-5.5570536,5.658097,-0.93383473,-7.29885,-1.6749387,2.9391336,2.8804724,-1.8643073,1.5603538,-4.6072483,3.5337906,-2.6818523,-6.2564735,-2.4748917,-3.6141467,-5.5323973,0.012564073,-2.562525,3.9192936,-3.7873995,-2.894399,0.81437033,-4.9731073,5.4694605,-0.8881813,-0.9783496,-5.551259,2.6025045,5.9284673,-5.0159206,-4.344412,-3.598993,1.1499258,2.7434652,6.7473516,-4.0165205,0.8320527,4.579602,4.9553976,6.018395,4.67771,3.8925278,4.5406923,-7.4017935,-1.875634,3.7099903,-4.577446,5.054962,-6.1085687,-2.5544243,-1.8197886,-3.6197352,2.858154,6.7966747,-2.4476044,6.3576403
