,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
BJ1-hTERT,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SCaBER,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
GB-1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HEC-151,-0.0376493,-0.03660117,-1.5010424,0.3708444,-0.2531005,1.3685088,-0.92280424,1.4625752,-0.5258983,2.2750118,-0.19029386,0.55497336,0.25176576,-0.9755707,0.6753128,-0.79563105
KNS-62,-0.37893426,-0.25921613,-0.5734346,1.275748,0.22989485,0.37096506,0.91835797,-0.056342304,0.024809465,0.5707854,-0.78371084,0.5375483,-0.4530913,0.97818846,0.64154863,0.17795928
OCI-Ly10,-0.1773045,-0.55893564,-0.53795487,1.0631456,0.062095135,1.0716782,0.46475747,0.08759403,0.75535095,1.4439855,-1.9369963,0.63586164,-0.47407177,0.8790654,0.45584458,-0.09507799
COLO 741,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
HEY A8,0.45558214,-0.015057489,-0.19288497,0.25487456,-0.3566135,0.34109363,-0.065702975,0.09042752,0.15555975,0.45541903,-0.22576177,0.36448693,0.434481,-0.62567717,-0.065702826,-0.11763808
OE33,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Hs 839.T,-0.1963886,-0.51484555,-0.20754063,0.55064976,-0.30127895,0.5164108,0.6082179,-0.20320427,0.1082744,0.5223345,-0.536919,0.37878203,-0.33266747,0.32727522,0.28168133,-0.026212104
Ci-1,-0.15155004,-0.32037437,-0.15526846,0.44672018,-0.2622674,0.40304726,0.41868508,-0.36841813,0.005451694,0.35152227,-0.37151664,0.40738738,-0.15464458,0.11208114,0.29259267,-0.022315476
Rh30,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KO52,-0.1963886,-0.51484555,-0.20754063,0.55064976,-0.30127895,0.5164108,0.6082179,-0.20320427,0.1082744,0.5223345,-0.536919,0.37878203,-0.33266747,0.32727522,0.28168133,-0.026212104
769-P,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
TT2609-C02,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
253J,0.38503128,-0.4193508,-0.25243747,0.2411705,-0.48167306,0.056867927,0.46421987,-0.09433496,-0.16216615,0.4971149,-0.6225016,0.47416145,0.09888849,-0.1480454,0.020835131,-0.116602585
Calu-6,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
MOLM-6,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H1648,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
A3/Kawakami,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
COLO 704,-0.021332279,-0.12757689,-1.0147918,0.054005176,-0.112919375,1.0752302,-0.66733,0.56807363,-0.12865815,1.5297036,-0.48370683,0.6468625,-0.026250921,-0.6615689,0.5325103,-0.5185223
BHT-101,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
OVTOKO,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
143B,0.8716695,-0.019239306,-0.030165672,0.3631869,-0.8351214,0.2823204,-0.12772837,0.5094408,0.08231971,0.69011927,-0.14688155,0.14885971,1.0218023,-1.0880939,-0.42917532,-0.2690466
G-402,-0.05016883,0.3676934,-0.68084806,1.0932419,-0.1451573,0.4242009,0.039651364,0.7691269,-0.5141056,0.62413496,0.7655829,0.18830825,0.56271565,-0.501801,0.41666138,-0.10782698
NCI-H2029,-0.27672368,-0.4618886,-0.17002247,0.56033504,-0.2732303,0.74855405,0.3951388,-0.26534894,0.26711482,0.6685111,-0.6749815,0.38817573,-0.2965373,0.27487558,0.32545978,-0.0779568
SNU-1105,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HuCC-T1,1.2267109,0.4041964,0.2734434,0.8733229,-0.53393674,1.057662,-0.63272834,1.0169325,1.6241986,0.8909685,-0.5247773,-0.0809769,1.4260161,-1.2653035,-0.88034123,-0.091950186
Loucy,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
EWS-502,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H1373,0.41485626,0.07407147,0.23731394,1.04618,-0.20731393,1.2703388,-0.15375784,0.41093826,1.6418453,0.77728367,-0.8162087,0.055141598,0.5356262,-0.28242606,-0.36453146,0.061755195
SW1710,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HLE,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HCC202,-0.57348037,0.04191038,-0.9338884,1.1588533,0.008016676,0.34076402,0.5486102,0.57297915,-0.9214572,0.58508635,0.7799026,0.30690002,-0.11589945,0.16905336,0.8282235,-0.049417563
OVCAR-3,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
DB,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
KMBC-2,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
MSTO-211H,1.1956364,0.2633504,0.34435076,0.45266706,-0.39480937,0.31697637,-0.16456231,0.26930457,1.1821493,0.14007442,-0.4749939,0.1450217,1.038449,-0.9325245,-0.77731186,0.113348216
SLR20,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
ALL-SIL,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
SNB-19,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SHP-77,0.8716695,-0.019239306,-0.030165672,0.3631869,-0.8351214,0.2823204,-0.12772837,0.5094408,0.08231971,0.69011927,-0.14688155,0.14885971,1.0218023,-1.0880939,-0.42917532,-0.2690466
CAL-78,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-1041,-0.061725363,-0.13737252,-0.64715827,1.0008261,0.003334105,0.37744173,0.46398583,0.17681408,-0.15830186,0.84671384,-0.72284925,0.5469772,-0.025173709,0.35292083,0.5005937,-0.048212036
NCI-H2110,0.37445962,0.058108628,0.2368638,0.9764612,-0.23137653,1.0394573,-0.024354339,0.25734192,1.3661638,0.59142923,-0.6615521,0.08273992,0.50147617,-0.2499298,-0.30735677,0.08584625
NCI-H28,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
HCC2157,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
JMSU-1,-0.18976592,-0.3383502,-0.5147116,0.49239814,-0.08587688,0.17427517,0.6699952,-0.06061402,-0.31850517,0.2790578,-0.0446489,0.46419606,-0.3916092,0.2742535,0.4332103,0.043306895
NCI-H1623,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SNU-738,-0.22784838,-0.2765792,-0.456685,0.51241183,-0.075865805,0.22127971,0.5898872,-0.14529397,-0.2833577,0.26076564,-0.042219087,0.4565161,-0.33415353,0.23877405,0.45000023,0.041638948
BICR 16,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KLE,0.39746124,-0.06396444,0.19141428,1.5274041,-0.0951208,0.80918646,0.5199749,0.17974287,1.4013107,0.7041894,-1.417821,0.20278206,0.3997819,0.46481955,-0.22067106,0.2263363
HT,0.0025604442,-0.32514212,-0.34408095,0.55484194,-0.45319918,0.21448232,0.52735746,0.088261366,-0.40021908,0.48911202,-0.03633493,0.3209585,0.051507935,-0.076750964,0.24104047,-0.107708216
Hep-G2/C3A,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
Ri-1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MFE-319,-0.02212537,-0.42688027,0.46630543,1.6638308,-0.3639366,1.762101,0.40340808,0.32457972,2.0794356,1.2132348,-1.6040837,-0.07501447,0.1352465,0.593729,-0.27672112,0.087233104
UT-7,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HEC-1-A,0.28283924,-0.37491402,-0.64537436,0.3214278,-0.60813713,0.29018,0.24283002,0.59161913,-0.5659408,0.95692366,-0.08117452,0.36912808,0.21035421,-0.48539394,0.15635784,-0.33749068
BC-3C,0.38503128,-0.4193508,-0.25243747,0.2411705,-0.48167306,0.056867927,0.46421987,-0.09433496,-0.16216615,0.4971149,-0.6225016,0.47416145,0.09888849,-0.1480454,0.020835131,-0.116602585
NCI-H1930,-0.22784838,-0.2765792,-0.456685,0.51241183,-0.075865805,0.22127971,0.5898872,-0.14529397,-0.2833577,0.26076564,-0.042219087,0.4565161,-0.33415353,0.23877405,0.45000023,0.041638948
CAL-148,0.42583305,-0.43908483,-0.48316932,-0.3180341,-0.39449432,0.38794416,-0.08833918,0.00069853663,-0.01966612,0.8042025,-0.7166307,0.6269187,-0.055414084,-0.5286493,0.06158285,-0.30386922
Hs 675.T,0.15176167,-0.454353,-0.24633406,0.40119404,-0.5516672,0.14866379,0.5899238,0.017745227,-0.2958198,0.461799,-0.22940361,0.33406135,0.030519769,-0.08794602,0.10012886,-0.109800436
LC-1/sq-SF,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Raji,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
SF172,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NU-DHL-1,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
NCI-H1734,0.52252066,0.69439447,-0.7139351,1.0515188,-0.47278106,0.71094155,-0.7358409,1.4693376,-0.37554058,1.2095338,0.8286581,0.045553207,1.4415834,-1.4907207,0.058420017,-0.41422734
UACC-893,-0.57348037,0.04191038,-0.9338884,1.1588533,0.008016676,0.34076402,0.5486102,0.57297915,-0.9214572,0.58508635,0.7799026,0.30690002,-0.11589945,0.16905336,0.8282235,-0.049417563
Capan-2,0.8716695,-0.019239306,-0.030165672,0.3631869,-0.8351214,0.2823204,-0.12772837,0.5094408,0.08231971,0.69011927,-0.14688155,0.14885971,1.0218023,-1.0880939,-0.42917532,-0.2690466
Panc 10.05,0.39683592,0.7589139,-0.5865539,1.4069736,-0.27252114,0.3985903,-0.20328405,1.3391757,-0.34558418,0.6343934,1.1648034,-0.049029768,1.275079,-1.044514,0.073214635,-0.10015445
Hs 600.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
KNS-81-FD,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
UOK101,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H2444,0.4525541,-0.10813667,-0.2646571,0.3838797,-0.4187135,0.8489557,-0.28768924,0.44682425,0.529829,1.011069,-0.5821839,0.31520876,0.4480686,-0.6604205,-0.10907704,-0.25788116
KMM-1,-0.20281409,-0.15375474,-0.50647753,0.8250984,-0.104858905,1.1200068,-0.026170433,0.44157195,0.42115983,1.104836,-0.45397806,0.3302073,-0.047903035,-0.033904977,0.36471486,-0.17156838
WM1799,0.03152652,-0.23543075,-0.46104383,0.5578411,-0.007559836,0.35913214,0.35259777,-0.18020767,0.07074419,0.63704383,-0.88229644,0.6184633,-0.15883346,0.25138986,0.37266058,-0.028653461
SNU-1066,-0.18976592,-0.3383502,-0.5147116,0.49239814,-0.08587688,0.17427517,0.6699952,-0.06061402,-0.31850517,0.2790578,-0.0446489,0.46419606,-0.3916092,0.2742535,0.4332103,0.043306895
YD-8,0.39683592,0.7589139,-0.5865539,1.4069736,-0.27252114,0.3985903,-0.20328405,1.3391757,-0.34558418,0.6343934,1.1648034,-0.049029768,1.275079,-1.044514,0.073214635,-0.10015445
Karpas-299,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
LN-18,-0.37893426,-0.25921613,-0.5734346,1.275748,0.22989485,0.37096506,0.91835797,-0.056342304,0.024809465,0.5707854,-0.78371084,0.5375483,-0.4530913,0.97818846,0.64154863,0.17795928
MOLT-4,-0.17869905,-0.40470564,-0.28753975,0.60276735,-0.16648893,0.66498953,0.38756213,-0.20902659,0.25319383,0.72853243,-0.84592193,0.47700992,-0.2725314,0.32024777,0.3508853,-0.065683156
SK-OV-3,1.5076472,0.50562775,0.03736736,0.462993,-0.84638226,0.33916008,-0.68863714,1.1002525,0.49720713,0.7274465,0.13643268,-0.012175351,1.819255,-1.872647,-0.86194855,-0.27850014
OCI-AML-2,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
COR-L51,-0.27672368,-0.4618886,-0.17002247,0.56033504,-0.2732303,0.74855405,0.3951388,-0.26534894,0.26711482,0.6685111,-0.6749815,0.38817573,-0.2965373,0.27487558,0.32545978,-0.0779568
SNU-C4,1.5523963,-0.20263255,0.26296806,-0.046073914,-1.0540934,0.29362082,-0.25586674,0.58647484,0.7851628,0.74368167,-0.76893234,0.14241984,1.2052349,-1.3941978,-1.0203309,-0.28271872
IGR-1,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
TE-14,-0.37893426,-0.25921613,-0.5734346,1.275748,0.22989485,0.37096506,0.91835797,-0.056342304,0.024809465,0.5707854,-0.78371084,0.5375483,-0.4530913,0.97818846,0.64154863,0.17795928
HuH-28,-0.033824906,-0.29381216,-0.37454194,0.2064226,-0.21622775,0.5075848,0.12291342,-0.17921838,-0.010333702,0.6033405,-0.4566238,0.5124541,-0.1471431,-0.12813704,0.30962524,-0.14577824
CH-157MN,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
LUDLU-1,-0.37893426,-0.25921613,-0.5734346,1.275748,0.22989485,0.37096506,0.91835797,-0.056342304,0.024809465,0.5707854,-0.78371084,0.5375483,-0.4530913,0.97818846,0.64154863,0.17795928
TUHR10TKB,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
COLO 668,0.13474059,-0.10241245,-0.29804826,0.68642175,-0.4617128,0.84499675,-0.10652405,0.4290442,0.19100213,1.0192826,-0.3189019,0.23901859,0.42471817,-0.4724409,0.10681149,-0.26269656
Panc 02.03,0.49908853,-0.024418682,-0.042355374,0.5197638,-0.48006356,0.1979927,0.21329597,0.16752362,0.1280048,0.29672414,-0.05581747,0.21599351,0.5628916,-0.53215116,-0.17943996,-0.03165543
NCI-H1975,0.04109685,-0.3777792,-0.11439663,0.26787212,-0.36874837,0.27843624,0.41115084,-0.37310714,-0.01399155,0.32461143,-0.4385629,0.42447266,-0.083708845,-0.0232106,0.16054137,-0.05103907
RD-ES,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Hs 821.T,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
RERF-LC-A1,-0.33597633,0.08090934,-0.9716981,1.0634863,-0.27036268,0.457846,0.2123101,0.8752643,-1.0289576,0.96769947,0.7556431,0.2550376,0.2737625,-0.3069355,0.6911566,-0.27364272
DMS 79,-0.20221587,-0.32762977,-0.2582203,0.6111417,-0.2877708,0.39575222,0.52182513,-0.15909341,-0.13816129,0.43052346,-0.21695912,0.35584468,-0.14607504,0.1594799,0.34004816,-0.033103682
HEC-265,0.8136047,-0.6134892,0.14793874,0.24252293,-0.6841103,1.3006352,-0.18764809,0.46144992,1.6167289,1.3708413,-1.6928018,0.24617122,0.28906152,-0.46403116,-0.62710494,-0.2735731
IPC-298,-0.017993256,-0.26846635,0.105943546,0.8477793,-0.3003877,0.88642085,0.31394207,-0.07149452,0.81202245,0.59698266,-0.6940031,0.2005717,0.061843365,0.1319083,0.0138373375,0.026439762
NCI-H1563,0.2051761,-0.5976284,0.007267654,0.16630028,-0.56997156,0.33549157,0.48028746,-0.342352,0.17106149,0.47275564,-0.76441,0.39626196,-0.0854425,-0.025983717,-0.028700918,-0.10591319
HCC1569,-0.14600052,-0.48494762,-0.5952751,0.84123707,0.06432688,1.0148978,0.30062687,0.087329745,0.6139997,1.3612502,-1.6814392,0.6565075,-0.43768108,0.64154327,0.46438956,-0.13401482
UM-UC-1,0.31452793,0.1355708,-0.11104864,0.9261583,-0.43906844,0.12963818,0.29417056,0.1676864,-0.18037844,0.35494897,0.03455299,0.2003595,0.72266674,-0.38855225,0.02866751,-0.02837928
GCT,-0.1361301,-0.3022176,-0.30814385,0.33037654,-0.19095883,0.5248705,0.23007396,-0.25678855,0.033179656,0.5302844,-0.44486153,0.47883844,-0.19879083,0.016073164,0.34232166,-0.091660626
IGR-37,-0.096753106,-0.25825134,-0.185715,0.37256604,-0.24077818,0.29101348,0.38330355,-0.38387764,-0.09479067,0.2647186,-0.2650863,0.43227923,-0.10723075,0.022694662,0.2910344,-0.016136585
OELE,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
T98G,0.016992591,-0.49827874,-0.12178609,0.32984173,-0.40561032,0.36430693,0.5126934,-0.29140565,0.07319425,0.436526,-0.56658995,0.40293014,-0.17791921,0.10033889,0.14326234,-0.05791682
Daoy,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
MOR/CPR,0.6917738,-0.47574368,-0.051149294,0.14081226,-0.6475038,-0.015310615,0.5100241,1.3709068e-05,0.09031251,0.38149893,-0.63753587,0.37121525,0.25245148,-0.31947833,-0.298813,-0.08107327
NCI-H2052,0.05922793,-0.27975282,-0.21343926,0.4018895,-0.23364995,0.13049236,0.49390498,-0.35340127,-0.10808072,0.2596433,-0.4442689,0.48057964,-0.07012613,0.086836174,0.23055622,0.0117654465
ECC12,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H2172,0.6464759,0.17630506,0.010460138,0.646888,-0.216074,0.99178135,-0.3890305,0.4887632,1.246518,0.7528998,-0.6070546,0.18978283,0.66456795,-0.68576396,-0.36300957,-0.043961268
KE-97,0.033336937,-0.31430942,-0.46030486,0.8799879,0.051716,0.4279415,0.5531673,-0.13243756,0.27705124,0.8204764,-1.3492625,0.64259636,-0.2098214,0.6017237,0.38139153,0.020566886
SNU-C1,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KALS-1,0.087000266,0.2118291,-0.70322376,0.5675809,-0.040994093,0.6476128,-0.2790306,0.55434674,-0.09646493,0.8107469,0.15026706,0.40209588,0.313335,-0.5754876,0.34954464,-0.18769494
HuT 102,0.107146695,-0.14913619,-0.28145003,0.59572905,-0.07929973,-0.032442868,0.5741781,-0.38063297,-0.15765253,0.20148623,-0.56745994,0.55336845,-0.0040643215,0.2298718,0.29328322,0.0880826
BxPC-3,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
Kasumi-6,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HCC70,-0.37506717,-0.5714382,-0.53040534,0.41883078,-0.12410657,1.3906497,-0.05516836,0.0959512,0.6078901,1.4086623,-1.1630633,0.5288488,-0.5469661,0.23152103,0.4725367,-0.29348135
LCLC-103H,-0.34374243,0.279358,-0.6599792,1.2136276,0.13508657,0.28135297,0.46792072,0.4493348,-0.46025383,0.22546972,0.7989204,0.24248114,0.097920254,0.06578381,0.5904035,0.12926358
LN-464,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
KMS-28BM,0.83269554,0.7516471,-0.548703,1.170283,-0.6665242,0.50134325,-0.61457646,1.6650845,-0.3495653,1.0668596,0.9968349,-0.10416907,1.7737951,-1.6775014,-0.2224747,-0.36819103
786-O,-0.17869905,-0.40470564,-0.28753975,0.60276735,-0.16648893,0.66498953,0.38756213,-0.20902659,0.25319383,0.72853243,-0.84592193,0.47700992,-0.2725314,0.32024777,0.3508853,-0.065683156
COV362,-0.18976592,-0.3383502,-0.5147116,0.49239814,-0.08587688,0.17427517,0.6699952,-0.06061402,-0.31850517,0.2790578,-0.0446489,0.46419606,-0.3916092,0.2742535,0.4332103,0.043306895
HEC-1-B,1.8848315,-0.53335345,0.58192503,-0.54965377,-1.173357,-0.09167802,0.061129034,0.09085858,1.0284097,0.32262734,-1.2240696,0.24538206,0.97991705,-1.2566227,-1.3422918,-0.15890408
DEL,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
HCC2814,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
NCI-H322,-0.24974886,-0.14482185,-0.45279735,0.6919254,0.041754454,0.17267962,0.5935082,-0.22970457,-0.2711829,0.22013028,-0.137875,0.49356744,-0.25653344,0.33854127,0.516122,0.09571969
