,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
KYSE-410,1.0643281,0.367136,0.5584118,-0.6736773,0.4689806,-2.9311838,0.1901186,1.3421754,-1.5800762,1.0125192,-2.5193868,0.107342646,-1.1166574,1.4169625,0.5952656,-0.20660846
MIA PaCa-2,0.024206487,1.1446745,0.9307431,0.14114884,-0.06530904,-0.40623015,-1.1244084,-0.33392844,-1.3812349,-0.539121,-1.3759519,0.28309005,-0.5902058,0.50327444,-0.83954376,0.020768773
TE-5,-1.647416,-0.06820943,0.48729262,1.4903593,0.14222209,-1.3382987,1.8386567,-0.13465405,-0.32190666,0.08124051,-0.5120858,0.27532557,-0.6028337,2.5772707,0.9201691,0.6699759
Hs 852.T,-0.37020585,0.19428687,0.12006463,-0.16256437,0.021321818,-0.45266908,-1.33573,0.61518323,-1.4665847,-0.81631976,2.0526264,0.14414032,-1.5199628,0.45178378,-1.8077939,-1.5038112
RMUG-S,0.29349944,-0.16016228,-0.43586522,0.69511175,-0.5436827,-1.4474874,0.8057314,-0.40347695,-0.19717225,0.8620819,0.92388964,0.92653817,-0.27348152,0.33582786,-0.23575008,-0.6909204
HEC-1-A,-1.1032265,-2.2835307,-0.7071334,1.4715916,1.0306737,0.042441543,-3.0785224,-0.4244358,-0.52389,-1.8594611,-1.8271316,2.6804318,0.8054184,1.0743816,-0.44139838,-0.52920645
NCI-H2452,-0.15253155,-0.5838915,1.1675686,0.03945055,-0.48896748,-0.45127887,0.10494038,0.63038,-0.064732134,0.03451116,0.17371272,0.36482486,0.3406099,-1.252263,-0.7113396,-0.8759748
IGR-39,-0.53111696,-0.06333634,0.36610648,-0.051440515,0.3792965,0.106109485,-0.96766686,1.6873971,-0.6727525,-1.8215148,0.6484635,0.5620484,-1.0308952,-0.6644349,-1.1254821,-0.80421895
23132/87,0.23368594,0.6328266,-1.4717749,0.6968247,-0.62833667,-0.8955108,-1.2783227,-0.96203476,1.9470654,1.1544685,1.842716,0.3368765,0.88144296,-1.141679,-1.0166142,-0.5595069
SK-N-AS,-0.6586968,-0.36332828,-0.13631786,-1.6014286,-1.049041,0.4635683,0.20873974,-0.6598546,0.41631734,0.37993985,-0.26651335,-1.1098989,0.0015542506,-0.02458289,-1.7658118,-0.3586546
KG-1-C,-0.39081657,0.11309021,0.5657902,-0.36768088,-0.23012832,-0.0284745,-0.7098378,1.2519468,1.3222402,-1.4498861,0.34165892,-0.17901106,0.082383946,-1.1518383,-1.769146,-0.13872926
COR-L24,0.32050273,0.15390138,-1.4997638,-1.1027642,-0.62281096,0.6675114,1.5102475,0.787091,-1.5234255,-0.97509253,-2.2167878,-0.87927693,-0.81654304,0.8264135,1.4255524,0.95524037
GA-10,0.122590095,-0.13339207,-0.9698575,0.059985593,1.3135924,0.40128052,1.0893118,-0.48912513,-2.896764,-0.03890693,-0.019974582,0.3578586,-0.9677076,-0.6244787,0.6724373,-0.06178791
U-138MG,1.4310985,1.0883338,1.0276275,-2.746957,-0.40551522,1.9335504,0.02548718,0.43964046,0.3561017,0.26907003,-0.08527477,1.305215,-1.1579816,-0.45248803,-1.2350539,0.96931946
HCC2157,0.44063914,0.24483202,-1.1386684,0.082729444,-0.08127929,-0.49859872,-0.16459095,-1.1482897,-0.5715493,-1.0514152,1.0055754,0.51635236,-1.1737053,0.35961267,0.04850266,-0.26839158
OC 314,0.6566112,0.3654051,-0.09605242,-0.08450161,-0.10362858,0.13340402,-0.32835484,-0.26306403,0.016893696,-1.2846835,-0.08694123,-0.20563121,0.9053336,-0.7506566,0.29695052,-0.3016686
A-673,-1.7767384,-0.40932328,-1.6342498,-0.74608445,0.54195267,1.0346297,0.801647,0.40428916,-0.3807387,-0.4553889,0.75336653,0.098276526,-0.7074867,0.05581704,-1.988399,0.8981682
SNU-1,-1.7371417,-0.7194609,-0.7601642,-0.54350245,-0.5455173,-1.3604486,-2.1842031,0.19338033,-1.5874401,-1.1605881,-0.18769147,-0.11685624,0.15211299,-1.7203652,-1.851733,1.0219859
OAW28,0.9830251,0.009015689,-1.195488,-0.010526668,-0.990251,-1.0051932,0.834527,-0.68669784,-1.0551115,-0.45643353,0.55358016,-0.029015709,1.2007084,-0.28799987,0.014336143,-0.08837967
M-07e,-1.1791612,0.5533376,0.059172258,-0.10672258,0.13771,0.07438343,-1.0796957,0.4331771,-1.3249384,-0.32032615,0.8036548,-2.1315124,1.354719,-1.6451706,0.93981284,1.7448547
TEN,1.2455422,-0.23375848,0.20834589,1.1724185,0.20021255,1.7974933,-0.1541053,-1.6962326,-0.12561554,-1.9380497,-0.825618,3.026308,0.05620057,0.69772536,0.97898746,1.4164847
SUP-T1,0.6942303,-0.8673709,-0.60445964,0.56906,-1.1664233,-0.06997042,1.1134256,-1.46547,-1.8486379,0.27610272,0.20312253,-1.1176742,-1.1045045,0.15145084,-0.33904696,0.8003622
TE 125.T,-0.27271724,-0.31292653,0.19595414,-2.1739695,-0.32980287,0.56083566,0.89639723,-0.1874338,-0.3596134,1.0641946,-0.4980141,1.4954026,-0.49805635,0.27035037,-0.6463592,-1.2543888
NCI-H1573,6.1452456,-0.32570314,-0.8219586,-0.28805006,1.8142226,-0.7937267,-1.0855142,0.44220218,2.2284741,2.2072203,0.06969609,-0.96621567,-1.0483054,0.6113524,0.7861159,0.0026201596
SNB-19,0.88068944,0.5140734,1.2514027,-0.21087955,-1.4961818,-0.5977823,-1.0483872,0.45259225,-0.88516057,-1.5857494,0.8307659,-0.31681788,-0.3470955,0.76991135,-0.54660875,-0.6035786
T.T,0.65190464,0.30959973,-0.7026992,-0.16610289,0.31808543,-1.9552642,0.9069849,-0.11117474,0.27267063,2.5936022,0.56887597,-1.3880538,-0.388009,1.7741838,-0.5247703,-0.5412875
DU4475,-1.4292954,0.2404626,-2.5298643,0.010842331,1.0480944,-0.23475842,0.60216516,1.35205,-0.41781068,-1.2445135,-0.60056365,-0.109280184,-1.1362762,-0.10153484,-0.17207487,1.0892973
AMO1,-1.7475284,-0.039904993,-0.39855152,0.5262866,0.7529263,0.67297834,-0.8195839,-0.8755729,-0.40420723,0.05362808,-1.9485103,0.019742247,-2.3973207,-1.7138156,0.4811508,0.21404822
BFTC-905,0.11259904,1.2132611,0.2656899,1.0951313,-0.29553622,-1.1293713,1.0090896,0.86531436,0.41833463,1.691575,1.1960828,-0.33704334,0.9813209,1.0495114,-0.41782677,0.22436659
COLO 668,-0.4752652,1.4696398,-1.7765378,0.47485396,-1.1406721,0.75206846,-0.9301577,-0.50579953,0.17478468,-0.48304468,-3.0139194,-0.4660737,-0.53117645,0.1964425,1.5423123,0.22258726
ABC-1,0.432116,-0.1686737,-0.13232209,1.3579432,-1.9243969,-0.6090479,0.6970313,-1.1437455,-0.34111765,0.46414316,1.6497467,0.8507359,1.3998437,0.8733953,-0.3398327,0.7232252
A101D,-0.6990918,0.08660808,-0.1851989,-0.42480266,0.56881195,0.048230104,-1.3706502,1.3617823,-0.2510816,-1.4134293,1.5585232,0.26704964,-1.3713086,-0.34034598,-1.9215834,-0.38077947
NCI-H2126,0.2999489,-1.7909983,-0.71605307,1.4214182,-0.28303173,-1.9608786,0.8255739,-1.0877417,2.8587096,1.9566287,0.96124446,-1.8576872,1.513004,-0.11049401,0.5827819,-1.3924227
Hs 840.T,-1.5898107,-0.32401523,0.23077448,-2.8278034,-0.4413948,0.8163167,-0.39097098,1.1175667,-0.592623,0.23186588,-0.56127554,0.9431141,-0.1873722,-0.9171959,0.51095206,-0.6879444
JHUEM-2,0.19883227,-2.5144541,-0.57390696,-1.6122328,0.48634622,1.5751234,-0.49798286,-0.8194319,-0.0024042625,-0.41801897,0.9787721,-0.8447113,1.2451265,0.74554014,-0.029812062,0.054826327
DND-41,2.6160057,-0.4151293,-0.09882198,1.9132534,-0.80964875,0.8773774,-0.20209683,-1.2297648,-1.4121625,-0.24315907,-0.8073166,-0.695897,-2.2387562,0.06863243,-0.18535298,1.1123642
HCT 116,-1.0505923,-1.0635233,0.119431816,0.77852947,0.0050920993,1.2956074,-2.8433816,-0.65390635,-0.77135754,0.9291053,0.11403506,1.5190926,2.1928635,1.5104328,-0.5497325,0.52453285
COR-L95,-0.5366528,1.1747293,-1.8995502,0.5743164,-1.0195457,1.2256573,-0.08009259,0.3983487,0.085344456,-0.83390284,-1.2972162,-0.81557405,-0.4830281,0.55104375,1.5207813,-0.079625115
U-118MG,-0.6402348,0.82833827,1.6808233,-2.0566306,0.36495987,1.1174593,-0.37005034,0.1716432,0.12114511,0.08675649,-0.3489257,0.14181781,-0.67891306,0.08834249,-0.25865254,-0.3133158
CAL-62,0.44783118,0.9751939,1.5376066,0.5822448,-0.5265428,-0.4872237,-0.5318796,0.41971043,-1.5226084,-0.48752055,-2.0739565,0.52286965,0.9416564,-0.008572064,0.14157592,0.19517432
LXF 289,0.48440656,0.1549298,1.7237549,-0.19587666,-0.9054501,-0.22084805,0.5246765,0.5571007,0.4433161,0.16548993,-0.52269757,-0.27857304,0.8325883,-0.7655523,0.9794161,-0.34305224
Hs 683,-0.12141924,0.522546,1.319039,-1.492841,-0.42342687,0.5946904,-0.32306767,0.394173,0.18185051,-0.50909567,-0.065603316,-0.018349744,-1.0984637,0.2175147,0.027447253,-0.74565417
NCI-H1568,1.4283416,-0.6492547,-0.3025838,0.9748535,-0.6910007,-2.6111865,0.3136404,0.27055788,-0.6281326,0.7799779,0.21435907,-1.1349158,-0.027397534,0.29736698,0.18907069,-1.7846174
SU.86.86,0.07219695,1.0818757,0.73519015,0.9347418,0.101514146,-0.8093572,-0.31851166,0.5881063,0.7687431,0.99056214,-2.1051404,0.69487166,0.09930839,-0.9386663,1.7177464,0.14443249
ChaGo-K-1,0.18297352,-1.2241763,-0.6660539,0.36784685,-0.6332939,-0.2525896,1.2920634,-1.4805633,0.28114522,1.5069228,1.1567258,-0.7986647,0.9906689,0.55419445,0.057176646,-0.14110391
HCC95,-0.33680484,-0.42792487,-0.356133,0.60149264,-0.5731035,-0.06788358,1.0159695,0.18862148,0.72707695,2.2100224,1.456157,-1.4812604,2.4521375,1.110941,-0.7747294,-0.05771002
MOG-G-UVW,0.47903392,-0.109151736,0.9039487,-0.689696,0.1974498,1.77909,0.34339818,0.53342384,1.0909121,-0.10689733,0.3996628,-0.46573564,0.15786469,-0.27888674,-0.8720107,-0.39441627
NCI-H1693,2.074028,0.027215883,0.7845775,0.5068261,0.31117687,-2.3176212,0.031222941,0.5202163,-0.9068986,0.601154,0.6839533,-1.4528692,1.7393782,-0.19268353,0.021752123,-0.54349333
NCI-H1299,-0.08304443,0.9788634,0.59598744,-0.1328099,0.23739253,0.3720969,-0.6382263,0.8417953,-0.5693107,-0.57768434,-0.10975645,-0.87234193,2.0878441,-0.66950065,-1.0878177,0.102319084
CJM [Human melanoma],0.099804714,0.84579206,0.95932835,1.2790715,-0.37979552,-0.6705091,0.51874083,1.8300304,-0.35238272,1.3078308,0.43089032,-0.03159921,0.27877724,0.8078196,0.42501944,-0.38878998
HCC1599,1.0516696,0.1504822,-1.7317221,-0.98177505,-2.5166647,-0.9909939,-0.5600294,0.31626415,-1.669016,-0.17469084,1.5772641,0.44155747,0.59421855,-0.8316005,0.3770543,2.563672
SCLC-21H,-0.17736533,0.6448845,-1.5358254,-0.4635218,-0.77879643,0.4874815,0.7083554,0.74981946,-0.5899865,-1.1938205,-2.377346,-1.4318789,-1.1194632,1.0806307,1.3221098,0.6465053
BL-41,0.09095378,0.04426674,-0.99074066,0.12749983,1.2851106,0.34786537,1.0543743,-0.47120577,-2.9114153,-0.25673175,0.06788847,0.28883037,-0.7779756,-0.5581629,0.7233283,-0.014024844
RERF-LC-Ad2,0.16702178,-0.62312925,0.18306193,-0.69526124,-0.96380526,-1.7262901,-0.40597427,0.83475685,-1.3783579,1.6258665,-0.75875545,1.3164508,1.4237841,-0.97964233,1.1861185,0.48805845
H4,-0.6230437,-0.2635319,0.70506537,-0.9985454,-0.57919526,0.31801856,-0.22315735,-0.049857568,0.8463965,0.14498432,0.2825532,-0.7420076,-0.57325757,-0.47092453,-0.7309529,-0.26950282
OVCAR-4,1.1333349,-0.23412775,-0.55291516,-0.48864812,-0.7267683,-0.5748793,2.0624392,-0.86634153,-0.056853972,-0.46344554,-0.4429839,1.0826465,1.6632963,-0.5297962,0.3548971,-0.46532863
HTK-,-0.72672814,0.8672837,1.5998428,-0.08530104,-0.581772,2.0034413,-0.6558835,0.013900743,-1.5205058,0.6912087,-1.5232182,1.409176,0.60423106,1.3755574,-0.4850953,0.6542104
NCI-H2227,-0.7675855,0.053013936,-2.3267946,0.3465613,-0.50415015,1.8790498,-0.57043535,1.3387485,-0.9799801,-2.6792781,-1.403107,-0.41221127,-0.84495527,-0.37524444,-0.43118384,-0.47619355
COR-L23,-0.20181808,0.31375208,-0.353974,0.29167527,1.1872485,-0.6372783,-0.8530062,1.202598,-1.1246171,1.0026884,-2.7332373,0.47190028,0.2028199,0.20746534,0.68535644,-0.98862034
Malme-3M,-1.1861495,0.69073963,-0.38121837,0.1991716,0.5997957,0.32700527,-1.7528279,1.6628715,-0.3637349,-1.3233241,1.5342962,-0.43557906,-1.3942076,0.27208206,-1.858912,-0.2995866
Calu-6,-0.41679817,1.2853189,0.78402627,-0.7396993,-0.32865402,-0.05863367,-0.9430054,-0.4025425,-0.39441976,0.15930137,-1.9460979,0.24409065,-0.78288716,0.6621542,-0.35379025,0.30275086
SK-OV-3,-0.096054405,-1.3673941,1.2941319,1.8354232,0.09103814,0.86148584,0.25764287,-1.6011415,0.9580399,-1.2154944,-1.1318071,1.9083577,1.8964323,0.95802325,-0.742866,-0.49020883
SNU-520,-0.51281416,-0.24130309,-2.4850862,-0.08371146,1.6567488,-0.6545795,-0.32710564,0.24948585,2.5550003,-0.62720656,1.0522068,0.037587397,0.31938237,-1.0670794,-1.0947988,0.90492046
CAL-54,2.052411,-0.25798476,0.8909056,1.2229733,0.9722116,-1.4804502,-0.40913528,0.26034632,2.0800166,-1.451486,-1.5269163,-1.3282689,1.925613,-1.3397753,-0.3644159,-1.7914671
COLO 849,-0.38388073,0.7420225,-0.2195683,0.30838242,0.13691613,-0.5797686,-1.3495052,1.443408,0.42739415,-1.2970337,1.8326658,-0.61516607,0.11942368,-0.30812317,-2.6193144,0.13220328
CAL-27,1.0819919,0.40512332,1.7287784,0.7376922,-0.6364498,-3.7271624,1.8773874,1.2090745,0.79016656,1.6190141,1.7714615,-0.4457175,0.14230984,1.3591928,-0.25088844,1.1883979
COLO 679,-0.8823217,0.66079545,-0.53735954,-0.12955885,0.8484556,0.35561064,-1.2563926,1.2612275,0.08560562,-0.97039765,1.3617321,-0.63362473,-0.5109532,-0.14917104,-1.9326959,0.24730822
HuT 78,0.15405324,-1.126859,0.25317693,0.5235674,-0.10972357,0.07561518,0.5910707,-1.14475,-1.1263742,0.3607824,0.53850085,-0.8498846,-2.6861696,-0.6198812,0.9426317,0.02072367
JHH-5,0.49353224,1.2585753,0.29291958,-0.8322084,-0.17618287,-1.9961598,-0.0647758,-2.2059,2.5359151,-0.06406241,1.4695348,-1.1231934,0.8066655,-0.43534672,-0.6552316,0.74358135
MPP 89,-0.3444007,-0.7630224,0.21046847,-1.1535158,0.109255955,-0.55179965,1.5597049,0.43464503,-0.25431246,-0.47291824,-1.3883764,-0.12487264,-0.7619292,-0.70514,0.014699187,-0.5387969
SNU-668,0.05400795,-0.13524404,1.0751413,-0.3981048,-1.0762855,-2.405877,0.41268212,-0.5103255,-0.42209613,-0.26768327,-2.1683729,0.26183915,-2.454836,0.46984547,0.48039982,0.6744577
KPL-1,-1.3872982,-0.7325116,-0.71297485,2.261706,-0.7483045,-1.3156455,0.16983199,-1.5128231,0.9362181,-1.0294584,0.6696123,-0.71690565,-0.5724244,1.2803938,-0.16034785,-0.9954565
Kasumi-6,0.07938702,0.5866587,1.3326229,1.4972942,0.60423326,0.4141769,-0.34871668,0.30127406,-0.36828718,0.87986296,0.6968024,-1.9489079,-0.4549649,-0.7858386,1.0824823,0.8104677
DAN-G,-1.1078988,1.2912878,0.15658803,1.1590507,0.36077064,-0.3089494,-0.5618996,1.5186955,-0.43963814,1.081252,-1.5173855,0.50263065,0.69299036,0.07433963,-0.60285527,0.0696224
MSTO-211H,0.3614376,0.08229137,1.4297897,1.0314345,1.0720356,0.58424246,0.024900213,0.29653057,0.3742805,0.1739434,-1.2461673,-0.45427185,0.8671294,-0.52887446,-2.0763602,-0.8277637
SNU-201,1.1798544,0.14437518,0.6534681,-0.9954405,-0.87690973,1.1073121,0.0140578,-0.21594015,0.9844648,-0.96515274,0.7163561,-0.009666848,-1.2234987,0.84142315,-0.8009194,-1.2610769
Hs 600.T,-0.8732453,-0.46095905,-0.028014518,-1.9590843,-0.11860557,0.8062929,0.38143513,0.31338018,0.25468862,0.8816153,-0.55248696,1.3899798,-0.37781468,-0.31562743,-1.1120863,-1.5046877
HCT 15,0.72196734,-3.281523,-0.6536881,-0.92952394,1.0960327,0.15212196,-2.6062977,-0.6638123,-0.8349272,0.7163831,-0.054831363,1.3374685,0.9976604,3.1338472,1.9073074,2.3042855
HSC-4,-0.26314884,-0.8886832,0.44745845,1.725227,-0.12523249,-0.37521768,2.0381422,-0.7282645,1.0832133,1.558625,1.3784466,0.32989803,0.84915614,2.6815,-0.8993563,-0.19592145
59M,0.1482694,0.21548226,1.0802351,-0.92275614,-0.28926846,0.4496105,0.6000173,0.1837404,-0.060762983,-0.4831487,-0.8686456,0.24952285,-0.16061647,-0.6485045,0.42546308,-0.78453255
MOLT-13,1.3433429,-0.82764345,0.055524793,2.5729954,-0.21701193,0.091628775,0.69460875,-1.366837,-0.9992887,0.035252426,-0.88018626,-2.0918217,-0.6979252,0.08539936,-1.0707136,0.6230357
JH-EsoAd1,-0.25789908,1.123955,-0.16917488,0.8641565,0.13267961,-0.24209972,0.76910055,0.8609017,-0.15197283,0.23288785,-0.68416727,0.47588673,1.6204516,0.022920478,1.2946682,-0.7884881
SR,-0.051181365,-0.7196328,1.0881828,0.080546886,0.14092796,-0.6856269,0.10292412,-0.94965214,-0.5406893,0.9645553,1.6547142,-0.25183928,-2.336728,-0.050506003,-0.42637283,0.007024288
SW780,0.0030522645,0.6742358,-1.4846187,1.4267179,-0.6432334,-0.40723968,-0.5482132,0.4307325,-0.62863153,1.1938136,1.3348945,1.1941072,0.2296146,-0.5658938,-0.806873,-1.3996753
Capan-2,-0.8527757,0.7274737,-0.3997953,0.80579877,0.36876267,-0.8339998,-0.28185046,0.20178747,0.26980907,0.662992,-1.7690257,1.2487856,1.3190017,-0.99238867,-0.023134522,-0.24357608
DFCI024,0.18097705,0.5587531,0.83422214,-0.12436831,-0.6709642,-0.26217705,0.5844703,-0.18731105,1.9344705,1.4202255,-0.2338615,-1.5098728,0.692775,-0.47606063,0.35977998,-0.23950441
HT-55,-1.2858543,0.15569746,-1.3745699,-0.21714228,0.646001,-0.9995121,0.3506606,-0.4361783,1.2964777,-0.9649308,1.2295154,1.6606253,-0.06721802,0.539735,-0.8065574,2.6374102
LoVo,0.06282516,-0.05491724,-0.30958837,0.49541786,0.15982892,-0.0915412,-1.3226179,-0.8509449,1.1352057,-0.55827963,-1.1746935,2.5276666,-0.58953524,1.0118773,-1.5400984,3.1304228
TT,-1.3958045,-0.043173786,-1.9755657,-0.7237432,-1.6113367,-0.11668982,0.7148841,0.637205,1.5105883,-1.5212733,-2.4153132,-1.6733896,-1.0437821,-0.22707753,1.7873806,0.18445796
TYK-nu,-0.99116415,-0.250884,0.45371544,-0.038819898,0.7192692,1.0630298,-1.2934185,0.9096687,-0.6123267,-0.3311764,-0.5642464,-0.5420764,1.3080097,-0.63065684,-0.8034002,0.090193115
MDA-MB-134-VI,-0.73757905,-0.40171018,-2.4833577,0.974421,-1.0164379,0.5308242,-0.19323745,-0.86947155,-0.31242695,-1.8505025,-0.65765333,-0.37360558,-1.5765756,-0.7398436,0.0988685,-1.0763844
J82,-0.8983049,-0.54814476,2.3487947,0.5841085,0.32127297,-1.3057635,1.3821703,-0.20702332,-0.6171779,-1.1867931,-1.0326029,0.27912956,-0.04137923,1.2748548,0.6891567,-0.16874942
OCUM-1,-0.79109246,1.5260891,-2.231465,-0.7209435,0.82702965,1.1455326,-1.4818306,-0.58148634,1.0473728,0.96822506,0.45520023,1.211535,0.3176135,-0.6345576,-0.8008161,-1.4094915
CPC-N,-0.2981539,0.43432283,-1.2691802,-0.7749975,-0.60789657,1.9869131,0.44397226,-0.24595223,-0.88978773,-0.5221455,-1.587027,-0.9095974,-0.16102098,0.37386695,0.85805315,0.43920395
NCO2,0.12459834,1.5815848,0.91179055,0.6240055,0.84707165,-0.07136408,-0.39195883,-0.3326308,-1.0305631,-0.5209487,0.69625854,-2.012317,1.076904,-0.5682067,0.37846792,0.9656392
DU145,-0.06460892,-1.6859593,0.7243745,0.41758087,-1.2741473,0.51097864,-1.1916695,-0.17243879,0.83256775,1.9364371,0.6468643,-0.08711159,3.5439763,-1.0072378,-0.2799324,0.49773252
Peer,1.3963656,-0.085857086,-0.67242026,0.30209216,-1.8489437,0.36445975,0.17754847,-0.5028132,-1.8287735,-0.3693907,0.45391902,-1.1252074,-1.6949215,-1.2864238,0.4437065,2.5528176
SNU-601,-1.5668327,-0.084256425,0.20132256,0.84313315,-0.20073614,-0.033452194,-0.48064482,-2.4350626,1.0409403,0.6050433,-0.5374201,2.992937,0.66878206,2.6768572,-0.23104295,0.5755899
HCC44,-0.21462691,0.45519832,1.6179657,0.1852054,-0.6448651,-0.23490758,-0.44787574,0.2708809,0.26007465,0.87907916,-2.1542068,0.19666205,-0.8327873,-0.28346673,0.7455572,-0.31572106
Kasumi-1,0.048199274,0.6861484,0.78552246,1.0986106,-0.07998453,0.017248623,-0.11698915,0.17196226,-0.3797879,1.0757915,0.7475972,-2.0390666,-0.08913583,-0.03387943,0.28134516,0.89499736
GB-1,0.12229255,0.6414669,0.82181185,-0.5995743,-1.0784154,-0.10314746,-0.5913299,0.72582036,-1.5638458,-1.5375652,0.20959371,0.31151477,-0.26639953,1.0536125,-0.08486726,-0.59087914
NCI-H2122,2.0771554,0.9680137,-0.4674475,-0.164455,-1.7660207,-0.014091891,-1.8959622,-0.23223369,0.6959872,2.2829933,-0.3365468,1.3425312,-0.9476232,-1.6367553,-0.14926341,1.532667
OCI-AML-3,-0.44158438,0.33864477,1.1554283,1.7779453,1.0140358,-0.54582024,-0.69656366,0.70007163,0.06888801,0.90239215,1.760246,-1.0167974,-1.0100102,-0.9121743,-0.14556098,0.55458486
COLO 704,2.7889574,-0.14258492,-2.3540523,-1.0954099,0.86754256,1.5614775,-0.6710288,1.8352479,-0.399253,-0.10678972,-0.5878612,-3.1510956,-0.42509782,-0.17791796,0.18060324,-1.6823338
JHOM-1,1.866785,-0.14123681,1.0191863,-0.38936868,-1.1489227,0.44608372,1.0429406,-0.59795964,2.4483647,0.094956145,0.09292682,-0.4337492,0.5069502,-0.615195,-0.12855995,-0.38804832
Sq-1,-0.6233747,0.36282134,-0.43519658,1.350906,-0.3537479,1.5947099,-0.78981733,-0.22828774,0.2081951,0.44456035,0.0791402,1.5683614,1.7858609,-1.1331904,0.34942982,-1.2107056
AN3-CA,2.8715127,-2.3555655,-1.2157794,-0.74319905,2.4606063,1.8522441,-1.385196,-0.51231134,0.7864506,0.2827687,-0.356493,-1.4752946,-0.026296157,1.1481286,-1.212985,-1.7491448
SNU-C2A,3.2168076,-2.7721689,-0.15057658,1.4406815,2.1188726,0.56539226,-2.1213412,-0.3191555,1.4803522,1.9393184,-1.0656893,1.1701941,0.16336998,2.7543943,-0.40334535,0.51709175
SNU-1079,0.41808116,0.13099086,0.8135166,0.3619991,-0.45381823,-1.2671258,0.07895864,-0.67309844,1.7725244,-1.0064063,0.43749428,-0.37845492,1.7631727,-1.8269484,-0.27107388,-0.53266644
SNU-119,-0.44547954,-1.5310007,-1.606493,0.5798093,-0.93701875,-0.94849247,1.0397706,-0.7756965,0.8528891,0.3604406,-0.47287926,0.3606216,3.4866104,-1.3249491,-1.292498,-0.2964114
ACC-MESO-1,0.45263344,-0.62647384,0.46764806,-0.22524181,0.4234895,-0.7485503,-0.69330543,0.89003575,-0.8533899,-0.13954031,-0.73242545,-1.0075604,-0.25448197,-0.76207876,-0.2615384,-1.8728794
KCI-MOH1,-0.23770027,0.5215555,0.2035311,0.78906035,-0.39717576,-2.141473,-0.4080622,-0.1285562,0.71674633,0.6184349,-0.3618288,0.9306928,0.8774968,-0.9184412,-1.3108965,0.34176224
SNU-182,0.52059966,-1.0378462,0.65940505,-1.309734,-1.3424001,0.050090823,1.6806912,-1.6795787,0.9450951,1.007252,-0.00821971,-0.37261152,2.5610864,0.71215105,-0.26912984,-0.8359811
NCI-H1838,0.36952394,1.0033311,1.3176665,0.9421259,-1.3677601,-0.02308364,-0.19168544,-0.35681683,1.0730351,-0.018117953,1.3230382,0.23599367,2.1275606,0.8920393,0.4218685,1.3609154
NCI-H1792,0.27247408,0.9649903,1.7970449,-0.5176037,-0.521271,-0.52766293,-0.9233873,-0.086473264,0.49124527,0.7880919,-1.2358657,0.08658245,-0.41311586,0.069781795,-0.44779092,0.4051438
COLO 320,0.2891613,1.006722,0.009022397,-1.0917494,-0.26202866,-0.76519704,1.4136356,0.16937016,-0.013774052,0.25785574,-0.5878655,-2.1514535,0.49917477,0.850349,-0.04120427,2.066417
SCC-25,-0.29726166,0.17138533,1.0267467,0.12471283,-0.35037372,-0.43145913,1.1547763,1.6008127,-0.22683124,2.1356044,0.47086114,0.92304146,0.20921937,1.0111946,-0.044422887,-0.9129094
SU-DHL-1,0.04093536,-0.48796138,0.8453294,-0.30329216,-0.20922413,-0.5783345,0.42767453,-1.3327645,-0.3688203,1.0716939,1.1665432,-0.80930674,-1.2133551,0.18448201,-0.87256753,0.47805625
OUMS-27,-0.7131388,-0.095411785,0.6262426,-1.5700834,-0.17627509,0.21383683,-0.15261377,0.4906564,-0.09000916,0.037045322,0.31945965,0.79293126,-0.24647167,-0.08949239,-1.1380055,-0.99381125
JeKo-1,-0.04339185,-0.24495305,-0.884356,1.0961123,1.9321455,0.23222764,0.4595491,-0.3077881,-2.0550861,0.025258254,0.7730164,0.08687587,-0.20202516,-1.751096,-0.25329816,0.21912962
CL-34,1.678572,0.9166998,-2.8915973,-2.7490683,1.3349447,-2.0713248,-0.38312694,2.0498185,0.6994549,-0.44460124,1.1056749,0.6018948,-1.7327641,-1.6542156,0.2324406,3.498885
HCC827,2.1004803,0.9564948,2.6269846,1.2372218,-1.6978947,-3.648492,1.2099316,0.10529411,2.1593556,1.1134715,2.3831937,-1.3376296,4.621772,-0.23459265,-0.707434,1.1691829
NCI-H2029,-0.21473823,1.1613644,-1.7771065,0.7723293,-1.4231886,0.588833,0.057775676,-0.061448988,0.45879295,-0.6555459,-0.98485345,-1.359204,0.036958084,0.41412884,1.405856,0.012614308
NCI-H841,1.2778549,0.15164465,0.4484241,-1.0791825,0.0028782934,-0.54311466,-0.4183201,-0.26490033,-0.8525878,0.0738384,-0.8000045,-1.9817046,1.0467273,0.5299938,-0.23164521,-1.0300388
YD-8,0.077873185,-0.39229324,2.0343544,0.20432295,-2.6552339,-0.15063582,-0.06252837,-0.84719974,0.008730292,0.62633127,-0.6268425,2.1743276,0.30899352,0.845784,-0.11231812,0.037976917
SNU-1040,1.9369872,-2.87128,-1.3998365,-1.2248495,2.3602157,1.8133065,-1.4196897,-1.1332426,1.6742129,2.436795,1.3951077,1.1287079,0.41089678,2.9298549,0.56304,0.6405314
DMS 454,-0.45016828,1.2930598,-1.5730425,-0.5932446,-0.9606157,0.8342041,-0.8281232,-0.7565844,1.2479626,-1.6106682,-0.7944813,-1.1221286,-0.673611,0.27734715,1.3283584,-0.025722772
