,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104
SLR23,-3.8599699,5.4796624,0.8442238,-1.327912,1.7956163,-0.76156116,0.5984736,-0.005187705,-1.1542897,-0.7735049,1.4029791,-3.9782274,1.6822872,1.2811161,-1.2096227,-3.5474596,-1.2357066,2.54438,0.90642804,-3.6148286,-1.0585883,-2.7902517,1.8200638,1.1359352,-2.5144606,-0.45940828,-1.906229,0.10722122,1.1244936,0.27601364,-0.22311209,-1.7841474,4.2272696,-0.5304816,0.727002,4.9558845,0.66166055,2.221046,-4.5732236,3.163928,0.6926264,0.098401204,1.7756331,1.7140653,-0.6579929,-0.9838331,-1.0582302,1.7138674,-5.5289345,-4.4382052,4.565512,4.4237914,-0.8393915,5.005271,-1.5098041,-2.1011124,-0.9440388,-1.3989989,-4.942688,-3.5180144,-1.8554672,-0.044705734,2.7491994,-1.5113539,-0.6127854,5.205966,0.09704691,2.5430646,1.7728559,0.44798985,1.482586,-0.016929207,2.2872326,3.1693199,1.21015,2.838591,2.7369187,3.3262286,0.7278983,1.4966657,-3.2080002,-0.46459526,2.31145,-0.073437795,-0.20224735,-0.04959245,2.9150727,1.9428892,1.5842872,2.631541,3.0413334,0.11205586,4.4791303,-0.621142,-2.0858185,2.4594517,-0.62363434,0.034110665,-2.173617,-4.2678037,-0.39724782,-0.9651454,-1.5611075,2.3971484,-1.7738906
CAL-148,-3.7569876,-0.9226322,-2.5342765,-2.325465,3.3068235,-0.76068425,-0.06906089,3.4535217,-0.34679055,-2.7835817,-0.016000329,-1.2257783,2.7510478,-1.0165957,-1.5653954,-0.15838237,0.65144813,-2.4379213,-0.57330453,-0.041160375,3.718787,1.3956789,0.26935273,-1.559682,-2.2237568,1.5273746,3.9922805,0.30539265,0.18187185,1.738757,-2.1606271,-1.417332,0.26419088,0.03373778,-0.57121724,-0.96772546,-2.7275548,-0.23756352,-1.2993656,0.12469831,1.013227,-1.2731996,-2.4475617,-2.0402887,1.2219837,2.0493977,3.2635345,0.43435574,0.76680684,-1.8901411,-1.813434,0.5592596,-0.4428191,0.0012934953,-1.2945801,3.6277702,-1.1293393,-4.2850747,3.8695638,-0.6334611,3.53271,1.1617689,-2.4141977,-2.097999,0.22562662,-1.4990137,-0.2545685,0.4383102,1.9001355,0.15869333,0.3393784,0.04789271,-0.3623264,-1.3569871,-1.5486758,-1.5430998,0.85402274,0.06376457,1.8963922,-0.9884614,1.2065108,-0.89162105,-0.04958731,1.5298045,-3.5818086,-1.4078566,-1.4120547,-0.6190458,-3.7010374,3.3587363,-1.8895273,-2.5285242,-0.81653655,-2.0378838,-1.7424177,4.1789355,0.6108583,-0.6215243,-0.24942963,-2.433982,-0.5543197,2.0128846,-3.0126457,-4.838564,1.041961
VCaP,-0.35773104,-0.89625573,-2.8230627,-0.3394764,-1.5325904,-3.4316509,-0.64484304,1.0952463,-0.8682942,-3.2915206,-0.35731328,2.6332545,0.098437026,-2.2224224,-2.6334453,0.87063104,0.17031774,-3.9886112,-0.49115157,1.2463502,-2.9325001,0.91899735,-1.342449,-2.5701032,3.156145,-0.34514707,1.1032964,-3.3591008,1.7081152,-0.64580214,-2.2779794,1.1621897,-3.697587,1.0958201,-5.6217713,0.027117595,1.1940978,3.0197697,-1.3344194,1.3146379,-3.1296186,-0.1318316,-0.24436441,2.7094421,-0.18890885,1.0429443,1.4523064,0.8012875,-0.59328383,1.7753317,-1.8346235,0.048897564,0.08541013,-0.68509483,-0.9366213,0.93199223,-0.5752516,-1.1822898,-0.31355098,-0.63610077,2.314223,-0.3577944,-0.5102769,2.7555788,-2.0319633,-0.5146363,0.8954883,-0.18251884,-2.9418995,2.3157277,-0.7283748,0.5731824,1.6413254,-1.1564258,-0.115796596,-0.23454222,0.30732894,-0.48394263,1.922487,-1.3015563,3.0404894,-2.352967,-2.833714,-1.1879476,-1.5784059,0.33918506,0.9018488,3.819665,-1.1809249,3.4525015,-2.598389,-0.09746962,0.11661839,-1.13138,-0.83652264,3.5236278,1.8423132,-1.5843506,-1.1887873,0.73392415,-0.594566,-0.16525039,2.726416,-2.7126138,1.1034241
LS180,2.016999,-1.4995582,-1.5370367,1.2034022,-1.512243,3.645723,1.2731388,1.1262635,3.044918,-0.6268923,-2.9745753,-1.4500239,-0.6661507,-0.6928254,0.3743516,-2.7353969,0.27023655,-0.4266991,-2.6585517,0.8811015,0.9778734,-1.6056619,-0.18526924,0.045907803,3.3235738,-1.3153658,1.6990689,-2.0254526,-1.397616,0.9697181,0.5588866,-0.18325847,2.1440842,-1.4990469,1.4269254,-1.0182332,-0.028806284,-3.0826461,-2.9243205,-0.95130193,1.4376466,-3.4213612,-0.05516408,1.9124216,0.09010863,0.53115886,0.9012235,-2.5605624,1.0887362,0.9189339,1.1943536,0.9995505,1.3413943,2.650132,0.8535782,0.77546585,0.3064504,-2.5578592,1.623906,-1.0229046,-0.033725612,0.49985772,-1.1647989,0.99913734,0.09649887,-1.1587579,1.0827116,-0.2247682,-0.38473994,-0.54096705,1.634517,-2.6266541,-1.3872982,-0.28768545,0.24511941,-1.2642257,-0.17702621,-0.33604717,-0.11949006,-1.1316127,-1.4718294,0.857826,-0.51659477,-0.21510482,0.44290787,-0.15924186,-1.26071,-0.58630985,-1.100599,-2.1055796,0.10323515,-0.5156901,-1.294192,0.30020386,-1.7472776,-0.937881,0.9674922,1.9517909,0.44036552,-0.8447767,0.26446322,0.508842,-2.758089,-3.046126,-0.014466351
Hs 343.T,-1.9874319,-1.2841218,1.8040063,1.8816997,-0.3599175,-1.7990321,-1.021597,-0.13836472,1.1177976,3.0100884,1.5501359,-0.123486176,1.5495353,1.7020704,0.8806324,0.60648704,1.854602,2.2320254,-0.40605664,-1.662363,0.16105577,-1.1966584,2.7243285,2.4355392,0.35036576,1.425982,0.27038693,1.8145547,-2.8158457,-1.0817455,-0.20918182,1.3557458,0.85461885,-2.2058477,3.0442173,0.28845376,3.6017666,0.005632341,-0.61054736,-3.4695003,0.005673766,-0.5657105,-0.6127331,-0.6541794,0.0740321,0.2490974,-0.6034376,-3.05549,2.0779548,-2.6898148,0.42438996,0.3123817,-0.30462337,-1.2899172,-1.1423917,0.84336954,-1.6585646,2.00948,0.96267784,-0.3579986,2.3569796,-1.1461272,0.055108152,-0.58878624,-2.6730075,1.9719774,-1.4841213,-1.6162775,-0.80913496,-1.733175,-2.7855635,-0.74879104,-1.7794708,-0.50271153,1.1493802,-1.4248111,-0.13052446,-1.5831687,-1.0617784,0.25843173,1.3438764,1.6112444,-0.9499805,1.3575177,1.6786278,1.2355927,-0.6343447,-1.826953,2.8241897,-0.98678076,1.7609166,2.304738,1.020253,3.6887093,-0.57129675,-2.004896,0.34163526,-1.4732087,-0.7693505,2.4068375,1.1728294,-0.33847195,2.4181936,1.2600172,-0.9798249
ECC10,0.159718,-2.2963002,1.7749183,-0.43769503,-1.4915785,2.2941415,0.13932082,1.9312203,1.2216324,-1.1543108,-3.2285905,-1.7950959,1.0018804,5.4551573,-2.3728359,0.42339692,-0.5492124,2.3424366,1.2054455,3.3832002,0.87673205,-2.237032,-0.17098358,-0.6449287,-1.1252362,1.0970147,3.266012,2.3777733,-2.0620172,0.8610019,-2.8920348,-1.7868319,2.6049452,-1.9309735,0.6885969,-2.497564,1.1843927,-3.7300804,-2.0083592,-2.2683506,2.5308638,-3.8501933,-0.2450142,-0.7644708,-1.0168972,-1.2944747,4.3000727,1.0314293,2.2222915,-1.3623655,-0.22394514,2.1617837,0.30454004,2.339635,0.25813055,4.4265485,-2.43235,-0.038748622,0.929533,-0.5625068,1.3057576,0.3949265,-3.3147302,-2.4333727,0.111821525,-2.9796858,1.7398269,0.62826985,0.6648181,0.07857324,1.0869657,-2.5225704,-3.1964319,-1.1121769,0.16838713,-0.23025548,-1.3902736,0.4152584,1.6475756,-0.59062546,0.05075532,1.1030899,-0.00071671605,2.497338,-0.23421308,1.519526,-2.816697,-0.37124422,-3.2966256,-2.0272238,-1.7653285,-2.0824056,-1.1215421,0.41716653,-1.3877108,-1.412722,1.8964275,0.61285585,-0.9334642,-1.4045479,2.595088,1.8157517,-3.0540905,-1.9726883,-1.5101242
SW1990,-0.122905456,2.0696242,-0.37702823,1.0367142,0.36488068,0.76007235,-0.7786771,0.46251696,1.3625041,1.1275111,1.5409925,1.2344267,-2.8674452,-1.6303908,-1.507402,-1.9350808,-0.72631377,-0.1262225,2.4738538,0.6890704,-1.7043831,-0.97436327,0.58023167,-1.0660902,2.2041779,-1.4075409,-2.4125807,1.6885085,2.8523967,1.9634429,3.1667154,1.0674914,-1.2247714,-0.58987707,-1.6184266,2.7919745,0.13578159,-0.73517275,1.3431246,2.2064257,4.3282914,3.498976,0.8930651,0.91632825,-2.0741632,-0.0562976,-1.090495,-0.9564452,-5.205836,2.4050748,1.6029885,-1.2287197,0.46421126,-0.7687958,-2.6624815,-1.6099317,-0.15408152,-1.8064543,-2.6197042,0.9238998,-2.4860551,-1.8187413,2.4387438,2.3151643,1.4582756,-0.001595676,2.5907545,0.20114069,-0.12433836,0.9769125,0.53293216,1.4990389,1.0867454,5.1782265,0.90278864,0.2332223,0.004853949,-0.11369393,-2.013183,1.5115584,-0.5329969,1.5787997,-3.5259976,-1.7938,-2.5307949,1.15682,2.301466,-0.37043163,0.2988064,-1.2624872,0.7598069,-1.3792521,4.328361,-3.731729,1.9565634,-0.9963056,-3.1515744,-2.4620922,-0.65815157,-1.20593,0.969285,-0.30927593,0.31378677,-0.9315153,-0.756093
DV-90,2.9115307,-0.8786352,-1.0866259,1.0061337,-1.3129114,2.8158023,-0.8234614,2.9244692,2.6911757,0.2948745,-2.3065698,-0.006971348,-2.2510934,0.5682088,-1.9497979,-2.587526,1.4396673,-2.2334485,-1.0375522,-0.20830902,0.22993538,0.059334576,0.88741803,-1.5456457,3.5815854,-0.79183877,0.9977978,-0.8621714,0.7345611,4.614472,2.1618495,2.5498765,-0.28208715,0.56534505,2.2897975,-0.063848935,-1.6069025,-4.5263567,-1.177897,-1.3193424,1.9893007,-0.7866611,0.7000724,-0.87086916,-0.54002637,0.6600406,2.0093834,-1.3398205,0.22007702,0.2468057,0.92519593,1.7705677,2.4348435,0.5799508,-0.66209936,0.030039636,-2.226874,-3.8609862,-0.13832629,-2.5490122,0.015543215,0.12473839,0.62349796,-0.74295336,1.3734572,-1.7143923,0.2577872,1.0140573,-0.32560205,0.48957425,2.6122894,-1.6610631,-2.221026,0.73748106,-2.7451615,-0.9227412,-0.3889299,-0.58396685,-1.6896633,-0.7022267,-0.60894287,1.8652991,0.17657253,-1.4621372,-2.420796,0.8577281,-0.879982,-2.238087,-0.045111105,0.42683256,-0.3320559,-0.6764941,1.010898,-3.6166265,1.1858188,-0.7036502,-2.8319685,1.8272452,-1.9344295,-1.9879494,-1.0189315,-0.43015116,-3.889015,-2.8468559,1.1335535
AZ-521,0.32560056,-1.248759,1.3419436,-0.49634898,-2.9989805,1.3048482,-0.96802866,2.8955507,-0.5057496,-1.51351,0.60427666,-0.76094276,0.28573287,1.6239219,0.063438304,2.0971437,-1.3934451,0.447666,-1.2373675,0.28698942,1.3352255,0.6163845,0.6507123,0.5366566,-0.54022515,3.9217021,-0.5641143,-0.5902333,-0.8141443,-3.1980908,0.6428247,-1.8878177,1.762262,-0.0059939884,-0.13576594,0.48922205,1.7468476,0.59398043,1.0135475,-1.218146,-0.9626497,-1.5086616,-2.144363,-0.42574662,1.5126816,-2.269831,-1.3200258,2.3863883,2.732607,-0.22245416,0.53776115,1.6612072,0.075587496,-0.120209515,0.6415082,2.5061028,1.3461635,2.8583684,1.8725039,-1.9219189,-0.5858966,0.48585662,-2.585816,-0.29628146,-1.4809659,-0.60182315,1.2046382,-0.89391094,-1.9530903,-0.0094281435,-1.6669282,1.8237894,-1.6091617,0.3574341,0.7161333,0.6400554,-1.3523153,-0.13585281,1.4083886,0.31778872,2.0617018,-1.8071457,3.6498551,1.9034368,1.835062,0.20990027,-1.7122017,-2.0794008,-2.8836052,-1.855105,-0.6644532,1.7507287,-0.36658573,2.5825756,-0.20661686,-1.0139048,2.1481192,3.0025012,0.73742247,1.3067338,3.0533712,1.1754862,1.3138144,1.5031276,-2.8748157
ZR-75-1,0.57588017,3.5935564,-0.64123994,1.0027547,1.6634494,0.11315246,-1.469479,1.2683504,-2.9687612,-1.2932922,1.1108453,-1.6662683,-1.9720714,1.8096924,-0.395859,-1.0802225,1.1720839,-1.5099046,2.701228,-3.2149017,2.181179,-1.2932192,0.15219343,0.7353762,-0.68731844,-0.7774216,-3.1510708,-1.9028668,0.5544883,1.779853,-1.4538069,2.851544,-1.722715,0.8889703,0.14588398,0.053683028,1.478221,-0.6406797,-0.7628899,3.3783805,1.5267577,-0.5363731,-1.2991226,-2.3857968,1.9132817,2.687746,0.3373767,0.2516567,-0.08156451,0.64452004,-0.9647225,-0.22552994,3.867103,-1.2839423,0.37519816,1.7163136,2.972461,-3.8670225,2.399678,0.38229385,-0.38255748,-1.0963881,0.22273506,2.815615,2.978212,-0.6767369,2.207835,0.71490324,1.7646787,0.28950286,-0.008186758,1.9615595,-0.63443404,0.7954285,-3.1323476,-1.158404,-1.3102877,0.5209621,0.61472964,0.5723624,-1.9000756,2.2921424,1.2178824,-0.1462421,-1.8239176,-2.0252948,-1.3605514,0.72340816,-2.3259733,-0.027934015,-2.0057836,-2.5404642,0.6159315,-4.5514007,2.7966704,2.023267,-1.3076422,1.0546998,-2.8743458,-2.6409912,-0.25958294,1.9499822,-2.367901,-3.880004,3.5963044
SW900,2.1714625,3.2977514,1.302412,-0.71245456,2.0746953,-2.4117398,1.1597793,-0.17690185,1.9294739,0.8108523,0.6398932,5.136631,1.112374,-0.85426843,1.2227955,-2.7107878,1.2303455,-0.20562029,-0.17807975,-0.5812731,0.16334978,1.5059737,-1.4599259,-0.18469763,2.2189004,-1.1632248,-1.1228814,2.1554434,0.3518703,-2.65264,-0.49250928,0.27269313,-0.14382336,-0.58349806,-1.568668,-0.101070404,0.54816854,1.0608941,1.5409901,-1.0549085,-0.9371331,-0.13289852,-1.0491037,-1.6867247,-1.1432047,1.458115,-3.6614087,-0.5977515,-3.0582623,2.1327634,3.7485309,-2.8374076,-1.9246098,0.6070451,0.6992324,-1.2731177,1.1668801,-0.42002788,-2.868976,1.6912062,-0.3473075,-0.26474535,-0.41130692,3.308461,-0.11740889,1.760153,3.356043,-1.4868999,-1.9215168,2.0099704,4.190093,0.19652879,1.2608427,1.7028451,0.2352171,-0.0056911036,-0.4586653,0.5385654,2.0092254,0.8434369,-0.053192206,0.9015113,-2.316542,1.0003802,0.42943087,-1.8374282,-0.6877878,0.52578855,1.9142963,0.6156104,0.13077147,-1.8354944,2.2408972,1.346078,-0.7558506,-0.3087948,0.56132555,-1.6610444,2.6600294,1.2123481,-1.3950541,2.2311108,-0.6289082,0.24108027,3.4004762
HLF,-3.7155735,1.4296566,-1.2683471,-1.0271349,-2.491018,-0.22947891,-4.7429113,-0.09201281,-0.563204,4.679992,3.2075753,-1.6021053,-1.2695932,1.9710174,0.40987584,0.8292784,0.094600245,0.7432953,-1.0869529,-3.5139904,0.9730563,-0.58600485,2.2671916,0.22289868,-1.8018324,0.2670261,-1.1884041,-2.9888597,-0.78547204,-3.098593,2.8057745,-2.9490962,1.2120571,1.5790912,-0.30038318,2.6220958,1.9755647,2.0101023,2.0063396,0.08967292,-0.8874224,0.55425084,-0.12325271,0.8852366,-2.2083926,-4.708021,0.13500603,0.12434828,-2.5623505,0.0071011633,0.38606387,-3.5729568,0.8676043,-0.1544933,-2.0377614,2.228888,-0.30503374,-0.87032914,1.7938153,0.11205527,3.6079988,2.4759538,-0.32356602,0.115531445,-2.9032402,2.3612602,-2.2835906,-1.2562144,-0.23300725,-0.68341154,-3.3082135,1.5821679,-0.36704612,2.9126108,2.1270225,-1.3575493,0.18737938,-1.3469616,-1.4445583,-0.68057597,-2.16296,-0.7337646,-1.702227,0.0050263144,0.06035067,2.6021795,1.8732947,-2.9753993,-1.5635787,0.5456972,-0.42169455,-0.14256763,1.8179276,2.760569,0.5077795,0.16545594,-0.35424355,0.5452728,3.1336958,-0.28936562,0.81194496,-0.41845232,3.1385367,-1.1229498,-2.3032584
OC 314,-0.11010444,0.06692892,0.40723664,-2.6793556,1.9362763,-0.3364578,-0.11752313,0.2300631,2.1902344,-3.0717862,-0.22640303,0.5724742,0.5206574,-1.70467,0.2073951,0.010561489,-1.0566199,-0.8812958,-0.03239038,0.3812076,0.3682332,0.944115,0.07593081,-1.482853,-1.1737485,1.4812784,1.6999339,-1.0177383,1.675652,-0.031331196,-0.91621727,-2.0805929,1.462137,0.30322284,-1.2641093,0.9750035,-1.0529952,1.0217618,1.0866275,-2.4823596,2.16794,-0.78578675,1.4059066,-1.7699909,-0.4417513,-1.4340217,-0.27491146,-0.14588347,-0.991327,-2.2958307,-0.06499979,1.8095189,-1.2014004,1.5955404,-1.1956865,-0.6363947,0.6138784,-1.3784552,-0.35487795,-1.3099865,2.592659,1.1920217,1.1534653,-0.9866067,-0.6797097,1.5297265,3.013109,1.59639,-1.4111855,0.05993974,2.2851398,1.7084596,3.18371,0.34867585,-0.12066367,1.136842,-0.5671633,2.5782309,0.033539336,0.28791276,-0.0017887708,-1.3111798,-0.14454368,-0.23717967,-0.5090276,0.35204372,-0.45784593,0.9640622,-0.4067886,2.7979982,-0.8084343,-3.083865,1.3577075,-0.9158572,0.546815,1.3527696,1.4159235,0.61871016,-0.14867476,-0.87020755,-1.0181588,-0.07207516,-1.3348496,-0.2939538,0.1677519
OUMS-27,-0.37079954,-1.8503606,0.21054095,2.5511596,0.97737414,-0.28021216,-1.0448434,1.6800065,1.3500117,2.510044,-1.5568825,0.87225044,-0.25193274,1.4978316,2.6731265,0.6638135,0.24301383,2.6660886,1.8016758,-1.1839498,-2.9282727,0.03445111,0.7491927,-1.2159724,2.1508143,-0.63845444,-0.00935098,0.5347531,-0.8608416,-0.84780186,0.87445056,1.9024317,-0.2511711,0.6950138,2.330213,-0.52848864,2.1571922,-0.9520751,0.9625822,-2.7514205,-0.18732005,0.7509271,2.0322623,-1.5644703,-0.6636481,-0.06867301,0.04607284,-1.8465745,1.1436285,-0.5568146,-0.25101715,-0.10671657,0.57539266,-0.93429464,-1.1331743,1.5147829,-1.0445727,1.1756113,-0.13976675,0.90536577,0.29253224,-1.096136,1.9919204,0.6745998,0.05126895,0.6150919,-0.30588144,-0.6002852,-2.280712,-0.9951103,-2.330676,-2.2014823,0.6568608,1.6615222,1.7068174,-1.4368899,0.04368615,-1.4224637,-0.77784956,0.7701471,0.59569854,0.99173725,-2.6194077,0.75662875,0.8001494,1.2555612,2.19285,-1.9135004,2.7943385,-1.1024699,3.1620443,2.4538217,0.78909475,0.4998743,0.91583323,-2.5943248,-0.047107846,0.1543787,0.3995763,2.3334324,0.68470055,-2.4044843,-0.07130452,1.9122941,0.7972021
COLO 829,0.79866153,2.2590039,2.4885106,-1.4595493,0.62058735,-1.2004275,0.8637578,0.81515867,0.8549201,0.4297353,0.50741714,-0.13907477,2.940142,2.3932443,0.69502616,-0.69438976,-0.19282514,-0.5521538,0.25239813,0.1956775,2.932894,-0.8635906,1.3165812,0.40117204,-1.5723525,0.30607307,1.0430323,1.5908266,2.1508555,-2.3670807,0.22082098,1.6821795,-0.4862259,1.0198961,-1.6533306,-0.82256687,-1.5244806,2.6312633,-1.477071,-1.1731403,0.40534452,-1.0675349,-2.9390662,-0.13429797,0.26542252,3.2816973,1.7669914,3.244072,0.5357737,-1.265491,1.6416228,1.7964629,-3.9828696,2.6350853,-0.9810162,-2.8302279,1.9869574,2.1993258,0.5976881,2.4198036,-1.0532752,-0.79185796,-1.6674432,0.6353836,-1.845159,2.6269104,-3.437262,0.046259634,0.95955706,-0.98093635,2.2618434,1.2471292,2.6480432,0.76302207,-1.1349623,1.7583911,-1.0624619,-1.2072319,-0.6189631,0.030586086,1.8708186,-3.6347928,1.4227848,-0.820261,-1.6555841,-1.8533074,-1.1559368,-0.92024976,0.69798243,2.450546,-1.0692786,-1.9537207,-2.2477875,0.029863233,1.6956426,1.488779,2.478162,-0.3856874,-1.870603,-0.99295855,-3.427644,0.9584844,0.1212726,-0.772921,1.5651783
K029AX,-0.2567603,0.024025654,1.47578,0.39750472,-0.7298628,0.44280902,1.4964451,0.14527531,-0.9315184,2.1263697,1.7847637,-0.06905195,1.3073885,2.2687144,0.81518394,-0.6811813,1.0456603,-0.11405808,1.4409205,-2.3699508,3.4545243,-1.8247348,-0.71673524,0.036699962,-0.015995272,0.011968613,-0.04645797,-0.37068287,1.830477,-0.52462816,2.29505,3.8698764,1.0699669,1.9318964,0.7459163,-3.062236,-0.018628493,-1.1387775,-0.078671664,2.7002513,-0.7665079,-1.6237373,-3.907127,2.8135707,-0.019376347,0.79289126,0.6963395,2.8812683,-0.34958228,-1.5766777,1.1833243,0.11878289,-1.752419,0.5037504,0.3945763,-0.21704078,-0.12310633,1.5440814,2.3982553,-0.0957758,-2.0177891,-1.7610769,-1.3648295,-2.2187748,0.6144344,0.8505988,-4.1856356,-0.15902194,-0.59092927,-1.5643396,0.52457684,0.36847708,1.2387456,-0.47007272,-1.817718,2.8103807,0.43826896,-1.5950376,-0.63230115,1.3328245,-0.25019112,-2.2936668,3.5760982,-0.4480862,0.28874135,1.3825465,1.3060609,0.023229672,1.0295337,0.092732206,0.8731146,0.6671454,-2.104951,2.9231765,4.051777,0.010085727,0.68167496,1.4848921,-1.5421519,-0.7707155,-0.56802243,0.03677769,-0.99851245,-0.60411894,-0.7506602
L3.3,-2.256246,5.2653008,2.6693025,0.8866099,-0.03432446,2.2633152,1.0018865,1.311502,-2.4615645,0.96618533,1.1955723,0.46807823,-4.289773,-1.3840336,-2.4448364,-1.433548,-0.90058243,0.13516879,1.6354588,0.45948827,-3.2886992,1.368135,1.5562038,3.5581138,2.8277578,0.54006875,-1.9662964,1.0746703,-0.057483196,2.368276,1.8509363,0.34518445,-1.0270362,-4.414202,-2.8926735,2.0364876,-0.08725493,3.671507,-1.6049029,-0.9526577,6.2912464,0.58120793,-1.6284057,-1.2970734,0.25569257,1.1918415,3.0198476,-1.7045561,1.1859565,2.8982544,0.72831786,0.4427916,-0.5413662,0.6097119,-0.61249137,2.1647384,0.039347652,-3.9994876,-0.123272896,2.0396447,-1.5819016,-1.8211491,3.2780585,4.3144875,4.6047463,-2.7153704,2.5854194,3.0512254,3.9845486,3.4147775,0.70078504,2.1712546,-1.5345699,3.021593,0.53261787,-2.1340747,2.0089967,2.6251225,-2.5528939,3.473105,0.34117538,5.326462,-0.746655,-3.512532,-4.1991363,2.8120222,1.6742827,4.059439,-1.7788976,-0.9507725,-0.7637845,-4.3241563,0.15405619,-3.0312011,-1.1662776,-3.1662061,-2.698691,0.4384147,-1.0271791,-1.7214916,-2.4632664,0.8410307,-0.29550478,-2.0181782,-1.1677746
TOV-112D,2.6354835,-1.6322218,4.692936,-3.2689786,1.4897414,-0.2143794,-0.7925866,2.8289053,1.2198666,-0.40722212,0.16558236,-0.920222,-0.21521337,-0.23145261,0.9111441,1.4384358,-0.24070498,0.8951271,0.6176735,0.0334242,0.45864975,2.0617156,0.93588763,-0.40750623,0.14077191,1.9303975,-0.50656384,1.3657165,1.0208493,-3.7406704,-1.7688153,-3.4485993,0.7506268,-1.7268918,2.5904112,1.0813859,1.3214984,0.79214233,4.613971,0.38661075,1.9830823,1.6261959,-2.4250839,-1.2695101,3.738072,-2.3515153,-1.6934108,1.0643531,0.459703,0.93760484,0.4282325,1.6259967,2.6569858,1.6987972,-0.33760482,1.6504909,1.0651953,4.47454,0.65106356,-4.315536,-2.1770954,3.1566763,-3.9942684,-2.394095,1.13884,-1.4122689,0.42870688,-0.94163543,-0.4656808,0.3573727,2.043655,0.7933142,-0.60486877,1.5225911,0.08224092,0.94928175,-0.42487836,1.4307442,-0.95390654,1.6464145,1.2059962,-1.4250845,1.0554714,0.24846937,-1.2617958,-1.8799103,-1.9955521,-2.4895248,-0.10261541,-0.68599164,0.48636723,0.5261812,-2.2647946,-0.6119629,-3.6757343,-3.0893319,1.9968083,2.4490824,1.9985656,2.219594,0.8857596,0.520616,-1.0431767,5.7423286,1.6435096
RD-ES,0.08077077,-0.82755923,2.8790753,-0.9509697,2.3372002,-0.6325947,-3.7435548,4.8247046,-0.1167002,-0.19038913,3.6634953,1.1894282,3.186217,-0.6260697,-2.699445,-4.1426706,0.49726626,-0.75073296,-1.3049088,0.51172954,-1.7235283,-0.092690155,-0.1674717,0.15976332,-1.2685231,-2.0578187,2.2005668,-0.17361042,2.334506,-3.2405522,-1.9959055,1.5329226,-3.9003775,1.5613629,-0.83253163,2.8003714,1.7959063,2.2292898,0.6564451,5.3498216,-1.2917413,3.236828,-2.345991,2.2843256,-1.9666619,0.54259473,-1.6931019,0.97028667,0.81493795,2.1329105,0.3927192,-1.5426996,-0.6366292,0.34301555,0.72792125,2.6992137,-1.5027462,0.60763973,1.8386382,-2.9129877,0.49962905,-0.38022146,-0.6817877,-2.234424,-0.04626727,1.4641552,-0.6143837,3.2090633,-1.3794203,-1.1362615,4.1625133,0.25991222,-0.88124466,0.02478824,4.0568748,2.7178617,1.5748028,1.2647967,1.3024988,1.869686,-0.56985956,-3.1880872,-0.81666523,0.2662706,-1.6341481,-2.5139832,-0.26757297,-0.28755444,0.60003966,3.3355463,0.38122857,0.66737425,-3.051084,-2.3905718,-2.1097744,1.5527639,2.690355,1.3060689,1.5277044,-0.36700422,-0.45987368,-0.9061533,0.07555357,-0.1377786,3.0360856
U2OS,-1.7246644,-2.496055,0.72723913,-0.75893795,-0.58226305,0.17066556,0.8796796,0.5286655,2.3309703,1.0234808,-0.8550642,-0.47905698,-0.014823838,0.0044393837,0.7811039,-0.47013983,-0.048467882,1.4928373,-1.1508379,1.269865,-0.37470412,1.6400175,0.38656047,-0.8534449,-0.66220814,1.1015615,-0.6077997,0.7973653,0.16699712,-3.2730155,0.80731183,-1.0297648,3.5611582,0.17959346,4.755142,-0.042939603,2.3985727,0.87280905,1.4357841,-0.8133922,0.87463844,-0.9953837,0.37985265,-0.061144568,1.6221617,-2.3528876,0.8762136,0.16587377,0.3081563,0.50846314,-0.49624243,0.49117285,-1.2278799,0.28092095,2.0072029,4.038673,1.3774785,1.3765854,1.554173,0.012309909,-1.6608866,-0.43766257,-1.7297246,-1.2358571,0.40219402,1.4038144,0.6024986,1.5356613,-2.5782676,-1.6451664,-1.9615241,-0.19679192,-0.45287135,0.53215826,1.9631743,0.5707537,-1.6390319,0.3110506,-1.3103323,0.08502404,1.1177567,0.8614259,-0.46216425,2.351271,0.9469321,0.26987064,-1.9688818,-1.098734,-0.34925804,0.11886853,3.0876536,0.5049861,-0.6010604,1.2477491,-1.4986781,-0.72017807,0.002999492,0.64628685,0.7534193,0.58985806,1.2210056,-0.8887711,0.21220559,0.48381615,-0.4200681
