,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15
A-172,38.248592,0.2806902,-12.474307,10.87903,6.2126946,10.920619,-50.953423,30.152477,40.821842,-56.245728,34.687645,-11.365712,-41.324883,50.465965,-35.294266,11.968944
Hs 863.T,-1.2222213,-13.81763,-10.775215,-11.90038,-5.290007,-27.063345,30.93822,-16.570303,-25.02433,29.148754,-11.876912,5.337482,30.952637,-34.685898,18.277222,-5.8296204
Kasumi-1,7.904574,1.4439851,-0.31076607,3.5919561,2.1660879,2.1468103,-11.7573595,4.7693434,7.8991117,-10.875305,7.7907844,0.38653347,-7.643272,9.202751,-5.5533156,-0.43859655
SNU-283,-0.8696218,-10.717315,-8.295929,-9.541379,-4.709688,-21.246347,23.459461,-12.357972,-18.69117,22.289124,-8.779175,3.7394755,23.88998,-26.269417,14.003003,-4.338555
EBC-1,14.354812,2.7613046,-0.6142006,6.373086,1.9113375,3.2967534,-22.380888,11.801985,16.921547,-21.424725,16.519808,-2.3471503,-15.002311,19.805489,-13.786445,1.944241
K029AX,2.3408008,-10.738535,-10.2060375,-9.185291,-1.693784,-17.067726,18.893696,-12.293585,-17.313372,16.475712,-6.4983435,5.0033674,17.674004,-22.325161,12.402854,-3.8454237
HEL 92.1.7,3.5249007,-0.8153778,-2.1833274,-0.39526954,-1.7275001,-4.361094,-4.3126464,4.1718373,5.763184,-4.6499367,2.9890952,-2.671003,-0.18344146,5.8389673,-2.6343527,2.8129072
VMRC-LCP,4.1815424,-3.2946994,-2.4875128,-1.1966219,3.4491158,-4.592906,4.731839,-7.718998,-8.507217,4.434912,-1.57556,6.324134,4.6010976,-10.908386,5.853851,-5.3841853
EFE-184,4.0787296,-0.57396257,1.3131833,-0.866993,-0.7137139,-5.568925,0.2080644,-1.6741794,-1.847901,0.6457288,1.8088814,1.7078991,3.9885163,-2.3457367,2.4714622,-3.7961032
MDA-MB-435,4.4857225,-9.605099,-4.818737,-6.3587227,-1.1399375,-17.554527,19.55132,-14.851865,-20.172533,19.264305,-6.4281244,6.9815474,19.794048,-27.260246,15.006245,-9.626493
Rh41,47.073204,1.8931388,-14.22292,11.717938,7.3912625,11.028995,-65.53789,37.41649,50.67473,-71.57237,45.01316,-12.514487,-50.25672,62.25802,-43.706314,12.916763
ALL-SIL,-1.2264225,-13.4387245,-10.512144,-11.561436,-5.076701,-26.25393,30.129124,-16.235128,-24.441833,28.42306,-11.56602,5.27284,30.10051,-33.900303,17.777363,-5.7399487
JK-1,-1.2257528,-14.267488,-11.206169,-12.277876,-5.2703032,-27.675617,31.855774,-17.335915,-25.984692,30.061234,-12.143719,5.6678305,31.749552,-36.032978,18.821629,-6.209695
Peer,2.1080945,-8.863899,-7.4694533,-5.401612,-0.30049336,-14.375317,16.264063,-10.180197,-14.450818,14.131129,-6.8451715,5.350922,15.078919,-19.727592,11.147877,-3.1681066
Hep-G2,2.4445112,-3.794441,-4.6709123,-4.903338,0.4165077,-6.273144,5.7648096,-6.0891485,-7.6114445,4.606514,-0.96305406,2.556884,5.5051465,-8.474088,2.9734569,-3.0174966
LN-18,5.6980624,-9.235799,-7.831378,-6.589372,-0.05717648,-11.710626,14.942469,-14.206479,-17.43683,14.316696,-2.8754218,5.757503,12.683714,-22.052742,8.991698,-8.801644
Hs 737.T,-0.9773195,-14.170179,-11.050142,-11.936573,-5.054141,-27.215872,31.365303,-17.075537,-25.5977,29.548868,-12.02011,5.6774316,31.149553,-35.568924,18.701082,-6.111982
B-CPAP,5.4350863,-1.1761925,-1.1926608,1.6752639,3.887682,-0.08995803,-1.3681318,-4.0845294,-3.1173406,-0.8364798,1.310687,4.669498,-1.5268737,-4.474196,1.2340338,-4.0616493
COLO 792,-1.2858791,-14.415602,-11.394332,-12.674861,-5.481011,-28.230566,32.268513,-17.460789,-26.242586,30.440449,-12.278129,5.6403403,32.304333,-36.35632,19.073532,-6.200339
Hs 675.T,-1.1845858,-14.322716,-11.216902,-12.287472,-5.2791343,-27.776978,31.979954,-17.402391,-26.092962,30.177965,-12.203832,5.6958222,31.857033,-36.180794,18.924805,-6.253952
KMS-18,0.8850124,-13.725385,-11.865367,-10.15218,-3.146619,-24.286695,27.258476,-15.043821,-22.407711,24.27223,-11.282148,6.2260857,26.199396,-30.235485,16.461077,-4.217306
Namalwa,-1.181676,-14.168002,-11.05576,-12.157173,-5.290297,-27.578955,31.685308,-17.144247,-25.77948,29.883142,-12.125102,5.588592,31.606289,-35.749844,18.762827,-6.134645
FTC-133,50.53192,5.89135,-8.850924,21.140358,7.7529807,14.90224,-75.6114,44.734894,62.054,-76.136665,50.493717,-14.061849,-55.30456,70.6323,-47.17142,14.099753
Karpas-620,-0.6195179,-9.552109,-7.2680917,-7.8244443,-3.4065294,-18.069414,21.148026,-11.627815,-17.31191,19.954432,-8.070572,3.818294,20.870033,-23.989727,12.395561,-4.2255335
KMS-34,1.9411422,-4.720033,-5.1306047,-2.9533267,-1.9275798,-7.6729736,7.688396,-4.1401987,-5.930722,6.364308,-2.8498292,1.719357,7.420358,-7.6660967,4.310942,-0.25500232
GA-10,-0.76728445,-11.548333,-9.023264,-9.148988,-4.0054626,-21.673899,25.087648,-13.341786,-20.118944,23.574245,-9.858615,4.4967804,24.751947,-28.35767,14.859835,-4.3485994
Fu97,6.817019,0.9064762,1.4226421,3.302386,4.4901304,-1.2049534,-5.9432697,-2.3726063,-1.3104317,-4.5246825,3.953436,5.8464828,-2.558444,-0.9330445,1.111591,-6.3474402
HCT 116,-1.4118387,-13.30014,-11.14758,-11.730927,-5.603689,-26.426018,29.884083,-15.821484,-23.758831,28.227417,-11.409771,4.8836846,30.01058,-32.903458,17.008972,-4.882243
Kuramochi,22.47509,0.22616881,-7.3339567,6.7805276,6.7546763,8.56875,-28.268394,12.934418,19.039555,-31.74319,18.99273,-2.6923957,-24.47725,25.485268,-18.715237,3.4382813
NCI-H2342,60.19384,6.61436,-11.0267515,21.904226,7.7036567,15.000811,-93.99384,56.372356,77.522446,-95.68186,65.12322,-19.578106,-66.812,88.89414,-59.0494,18.0951
SLR25,-1.2168697,-13.736659,-10.798602,-11.858089,-5.2251062,-26.802155,30.718637,-16.547857,-24.900045,28.96785,-11.752289,5.3456507,30.696085,-34.51935,18.095808,-5.817708
SNU-886,19.383518,1.4095966,-5.2210836,7.5088677,4.770536,6.933102,-26.599752,14.698246,20.094439,-28.46364,16.670689,-3.4422927,-21.470884,23.919228,-16.606503,4.862351
A101D,-1.1147788,-13.830317,-10.848864,-11.858407,-5.122385,-26.767578,30.851362,-16.81305,-25.176771,29.132854,-11.749694,5.4875307,30.71739,-34.913975,18.219799,-6.0485816
HCC1599,29.502895,1.3065362,-8.253234,6.514487,3.3059316,5.027955,-42.333237,24.67325,34.487717,-45.880302,30.240143,-9.630491,-30.873291,41.648293,-28.670824,8.959501
U-178MG,-1.1916895,-13.518714,-10.513923,-11.57376,-5.1667085,-26.47685,30.304499,-16.210152,-24.495876,28.543707,-11.662372,5.238854,30.299168,-33.955654,17.88992,-5.6977453
22Rv1,1.3672436,-9.034207,-8.185494,-6.308159,-3.267905,-15.882692,17.504906,-8.844053,-13.402143,15.749588,-7.182202,3.3733354,16.960426,-19.26669,10.649184,-1.7171798
Hs 281.T,-0.6188158,-12.511217,-9.315654,-10.441093,-4.321232,-24.28432,28.207586,-15.796115,-23.496607,26.73123,-10.780859,5.420842,27.958492,-32.573303,16.98019,-6.3310375
HT-144,-1.1479987,-15.112993,-11.681597,-12.531689,-5.398887,-28.600273,33.220802,-18.17282,-27.063946,31.390137,-12.636012,5.865887,32.93929,-37.786037,19.707418,-6.387157
MDA-MB-157,30.51855,2.9800606,-6.8505745,10.211052,7.675721,11.099584,-42.809193,21.413113,30.09335,-44.88706,28.997484,-4.085525,-33.570602,37.80334,-26.731436,4.9305334
COR-L88,-1.3045738,-13.631394,-10.790602,-11.831193,-5.2431407,-26.71169,30.589508,-16.42044,-24.730925,28.836279,-11.724749,5.3047585,30.615261,-34.310314,17.950096,-5.68775
DBTRG-05MG,34.028473,3.820722,-7.451416,12.251325,6.8793597,11.1312475,-49.485153,26.76234,37.369434,-51.090122,34.110813,-6.7033167,-37.38619,45.044857,-31.197533,7.0399504
SW900,21.17799,2.2145047,-3.8233514,9.194106,3.6063418,7.1162257,-32.810795,19.960213,27.297184,-33.173794,20.949778,-6.5481,-24.270437,30.75491,-19.8973,6.573233
HLC-1,5.7038817,-4.047078,-6.2203765,-2.1239123,0.7664454,-4.1352305,2.4697235,-3.883419,-4.591647,0.365135,-0.12448886,3.052113,1.4466494,-4.2914205,1.3225893,-1.1825682
LC-1/sq-SF,9.430514,-16.869987,-11.514493,-12.093002,-2.8306382,-30.165428,32.19646,-22.287857,-31.67882,29.699028,-10.950701,10.383179,31.722935,-41.426422,24.457228,-12.457211
NCI-H2106,5.9652543,0.5092785,-0.22806567,-0.34954405,-1.9449327,-5.8143344,-10.470192,6.8411145,9.546337,-10.063776,9.14224,-3.0403488,-2.4265347,10.953427,-5.5262513,1.819967
KMBC-2,1.0595227,-3.2038,-1.0660005,-0.81563437,-0.9690913,-5.2059097,6.293437,-3.9267883,-5.3971725,6.610904,-2.4520204,1.540066,6.2349443,-8.183128,4.3366346,-2.0729074
T98G,-1.188061,-14.09462,-11.020734,-12.113189,-5.316101,-27.477652,31.540634,-17.017347,-25.613619,29.73996,-12.079231,5.5285707,31.485813,-35.516926,18.64615,-6.0420856
CAL-54,-1.171987,-14.104806,-11.10166,-12.152427,-5.18813,-27.300674,31.445639,-17.160463,-25.684118,29.680805,-11.964939,5.6144786,31.320223,-35.606136,18.579853,-6.1628423
TE-14,2.9048998,-0.10254,-0.03301104,1.5416898,3.2478173,0.36842486,-2.792185,-1.5036297,-0.6138033,-2.5526001,1.6524684,3.0864344,-1.6508547,-1.0138938,0.28552675,-2.5264275
Ki-JK,-1.056516,-8.335646,-7.1183605,-6.3372703,-2.8951504,-15.465624,17.895191,-9.726526,-14.321805,16.693476,-6.7342834,3.213808,17.435852,-19.928513,9.796488,-2.7130036
HL-60,-1.1733264,-14.25768,-11.250353,-12.33609,-4.9588413,-27.860697,31.980778,-17.700373,-26.44857,30.19408,-12.18889,6.0468974,31.862871,-36.57486,19.38892,-6.542144
OS-RC-2,-1.2038846,-14.225111,-11.157487,-12.210887,-5.2558956,-27.624794,31.788261,-17.267042,-25.905088,29.99319,-12.154195,5.6568127,31.679983,-35.93277,18.797258,-6.169189
HCC2218,55.1477,2.5425477,-17.1282,18.22546,10.730713,16.114847,-72.02126,39.461697,54.833714,-78.58572,47.28963,-11.012921,-58.638058,68.52864,-47.30604,13.625911
143B,20.748806,2.9815257,-2.6224644,7.81145,6.530799,9.246128,-28.361687,12.054274,18.491392,-28.571503,18.666683,-0.55738544,-22.605173,22.979599,-16.391088,0.9481714
L3.3,46.09868,3.6352699,-9.937647,17.56939,8.793311,14.564261,-66.85227,39.450226,54.068398,-69.16567,41.845398,-11.896616,-50.63195,62.164303,-40.772945,13.792607
MPP 89,14.082937,-0.48102728,-5.8332148,1.0341547,2.067345,1.6688161,-19.539074,10.412229,13.7768135,-22.557308,14.122424,-3.536471,-14.880772,18.770046,-13.117605,3.3728418
DB,23.962294,5.9752874,0.92853343,12.14568,5.6166797,7.3753405,-39.669315,18.545197,28.04224,-35.84838,26.614325,-1.4276819,-25.870543,32.165867,-20.30156,0.9503405
SK-N-AS,1.7366133,-10.243362,-8.874756,-7.0527396,-1.3943142,-15.946039,18.898815,-11.981465,-16.508932,17.280458,-7.0986614,5.034965,17.408535,-23.304005,12.203262,-3.5039005
VMRC-RCZ,2.6072843,-10.036678,-9.468677,-8.427327,-2.1853807,-15.3407345,16.968927,-10.485995,-14.864413,14.6469,-5.88301,3.857489,15.861206,-19.305923,10.649805,-2.3659916
PaTu 8988t,15.172997,2.5807307,-3.3060958,6.5051727,6.943982,4.510513,-18.854124,4.746037,9.04487,-19.260038,11.783728,4.645174,-14.486349,12.909196,-8.784023,-2.7913682
HEC-108,-2.8873575,-18.234268,-13.602714,-18.86074,-9.642221,-40.43835,43.022648,-23.36927,-34.90296,41.291855,-15.020906,6.1597953,45.681583,-47.47982,24.613249,-9.607121
NCI-H2023,-1.1206526,-12.80184,-10.022354,-11.07374,-4.9178853,-25.043755,28.672472,-15.408532,-23.210632,27.05114,-10.985299,4.958004,28.693035,-32.176945,16.92283,-5.4148207
Hs 751.T,-1.1500849,-13.231943,-10.369684,-11.385212,-5.083342,-25.824049,29.55512,-15.834348,-23.877266,27.848614,-11.329106,5.085132,29.559736,-33.104786,17.407824,-5.513474
NCI-H841,-1.1754973,-14.452914,-11.385351,-12.421131,-5.2627773,-27.90572,32.157417,-17.583054,-26.293016,30.34592,-12.22711,5.772516,32.001556,-36.45833,19.019016,-6.322426
EB1,-1.0891529,-11.796689,-8.913522,-9.69367,-4.342392,-22.734163,26.19047,-14.083254,-21.212181,24.671377,-10.027489,4.4985237,26.04385,-29.370579,15.3962,-5.0895314
KYSE-520,9.701152,2.2337058,0.67527914,4.9456325,4.7662783,4.673239,-13.959507,3.0776098,6.7932353,-12.584545,8.894464,2.405283,-10.219,8.528916,-5.9789457,-2.877689
YMB-1,30.63992,1.4875073,-9.226377,9.825176,8.663924,11.656788,-40.787205,20.210306,28.945404,-44.085587,25.15297,-4.3914857,-33.980602,36.173485,-25.031471,6.0132008
RERF-LC-Ad1,17.265831,2.38191,-2.6794941,5.3350787,2.7495546,4.432608,-26.316711,14.276601,19.666805,-26.921556,19.03335,-3.6105988,-18.630894,24.199951,-16.730053,3.3788233
Lu-65,40.072624,3.616785,-10.858526,11.411421,8.490947,11.5958185,-54.224327,26.529848,38.01925,-57.063957,37.998272,-5.0516367,-42.217575,49.38288,-34.239822,5.9097157
COLO 800,16.09847,-0.027433045,-5.65716,3.746794,4.161737,6.1227775,-21.317923,10.661536,14.647957,-23.76145,14.190933,-2.9488163,-18.190815,19.55806,-14.481287,3.5127475
TYK-nu,8.970895,-1.6966203,-4.9214754,0.12750196,4.730825,3.9420688,-9.095629,0.28065613,2.2661977,-11.230171,7.1270657,1.3316605,-9.35113,6.0313387,-6.414879,-1.4582253
JHUEM-1,-1.4284081,-17.805235,-13.701834,-15.519088,-6.648628,-35.46028,40.142384,-21.58889,-32.72941,37.69789,-15.439925,7.179085,40.31141,-45.235916,24.143398,-7.8873854
COLO 783,-0.30835977,-10.286361,-8.665662,-9.161977,-5.491417,-20.176977,21.95416,-10.856401,-16.666906,20.524939,-8.148893,2.9494689,22.579996,-23.221874,12.23009,-2.6692946
NCI-H2444,4.255885,-10.19078,-6.70804,-6.696928,-1.5843568,-17.499266,20.090586,-14.386031,-19.588425,19.49699,-7.070952,6.4166193,19.238913,-27.21569,14.666988,-7.922902
J82,10.07643,0.7108628,2.4043915,4.6736746,6.7266173,-1.217352,-7.1503067,-5.2837663,-3.8285673,-5.0857115,5.6111917,8.65232,-2.9956393,-3.2379947,1.5869585,-10.476178
KMS-11,32.308365,1.7062415,-8.421651,11.036713,4.7227206,9.072826,-47.441193,28.460941,39.123173,-49.58756,31.283329,-10.326956,-35.75921,45.74735,-30.166021,10.075386
MDA-MB-134-VI,-1.166721,-13.229981,-10.474303,-11.442035,-4.9530487,-25.632559,29.449816,-15.982786,-23.942833,27.777102,-11.213811,5.176651,29.382505,-33.184814,17.3235,-5.620771
Hs 706.T,19.63568,-2.8623035,-11.429458,0.22398281,7.526944,6.37422,-19.780334,4.715655,8.0979185,-25.78945,14.39264,0.7676805,-19.815199,17.120518,-14.002968,0.76236266
NCI-H929,4.1081166,-11.226636,-9.608836,-7.8501697,0.5820128,-16.417711,20.495207,-16.991846,-22.048325,18.673069,-6.553816,8.110536,17.802158,-28.922386,13.112677,-8.024174
MKN1,19.486187,0.4173944,-6.723211,4.688471,6.162544,7.295431,-24.557743,10.129089,14.832376,-27.81793,17.136984,-1.0164485,-21.049538,21.39198,-15.8006,1.5966952
HPB-ALL,-1.1603681,-14.477675,-11.453618,-12.660205,-5.4872203,-28.130053,32.20334,-17.52152,-26.255163,30.427946,-12.1776705,5.624411,32.176865,-36.369675,19.074474,-6.2974987
DMS 273,15.457637,-2.5152485,-8.05458,-2.25662,2.6643572,0.71915215,-20.453669,9.828058,13.482726,-24.6174,15.343911,-4.5113153,-16.136581,20.444424,-14.251583,3.735672
C2BBe1,66.982056,3.8703623,-18.465183,21.40654,13.030163,21.893057,-92.055145,51.222218,70.44723,-98.44571,62.573353,-15.417971,-72.50564,86.07324,-60.938725,16.714298
HCC1500,-0.60907763,-12.002109,-9.110615,-10.038851,-4.2308607,-23.057383,26.86573,-14.900968,-22.17941,25.506327,-10.164495,4.9125557,26.565346,-30.887707,16.119648,-5.667236
KMS-21-BM,32.741577,1.4429631,-8.375826,13.701644,5.0577207,8.865064,-45.06918,27.846392,38.35533,-47.27975,28.36885,-9.408649,-34.676495,43.65133,-27.588562,10.250892
SNU-503,-1.1770642,-14.126409,-11.026788,-12.110106,-5.272663,-27.451958,31.56453,-17.098907,-25.68963,29.779737,-12.064637,5.559862,31.470812,-35.62279,18.65995,-6.123949
Hs 819.T,27.661282,2.2431648,-6.3676257,8.037594,4.187084,7.7334204,-42.113026,24.31192,33.56147,-43.998524,29.314785,-8.540617,-31.083963,39.991287,-27.4437,7.7498517
NCI-H2286,9.810973,-2.6046762,-4.2135653,-1.1664486,6.624512,1.4279292,-6.2954,-4.861075,-3.813057,-7.0640526,5.4682946,5.2889276,-6.446389,-1.6685264,-1.094937,-5.506048
PE/CA-PJ49,25.570997,1.6694165,-6.382641,8.539879,3.1475387,6.5689,-37.94457,23.127342,31.601076,-39.646595,25.218603,-8.517807,-28.344738,36.73423,-24.390589,8.405319
AZ-521,-1.583548,-14.696891,-11.5109415,-12.890705,-5.895485,-29.456482,33.269386,-17.74979,-26.789751,31.371027,-12.704595,5.659687,33.39469,-37.15854,19.498444,-6.295514
KG-1,-0.26545346,-13.713499,-7.20142,-8.821011,-1.8555294,-27.386702,31.638786,-19.857828,-28.835361,30.412363,-11.69295,8.453777,31.12152,-39.29013,20.681343,-10.788524
GI-1,32.011734,0.82138234,-9.805837,9.045028,4.7319407,8.8052,-44.117477,26.182495,35.59698,-48.121933,30.201582,-9.966826,-34.77188,43.324238,-30.304996,9.9616165
SK-MEL-5,17.567984,-0.90414274,-7.615028,1.7896194,2.8099072,3.9080155,-23.17577,12.439522,16.797113,-26.996061,16.44028,-4.846077,-19.113297,23.251308,-16.694456,4.509411
MDA-MB-436,1.8608295,-21.57688,-17.709702,-17.664772,-0.86628187,-35.095707,42.45911,-30.773237,-41.696938,39.29821,-14.151351,13.173988,39.316883,-55.7336,27.04998,-14.219414
TCCSUP,18.931656,2.1988556,-4.28959,7.243354,4.0515037,5.8300858,-26.851622,14.078254,19.901487,-27.793383,17.90985,-2.8540022,-20.44137,24.099617,-16.296503,3.369024
BEN,2.2399235,-7.0592313,-4.0075617,-4.4823456,0.027277872,-12.269818,14.929083,-11.244441,-15.255667,14.435323,-5.674597,5.6835766,14.247116,-20.682362,10.911012,-6.469046
BHY,22.355501,2.241498,-4.534288,7.407838,4.498807,7.475303,-33.73582,18.426413,25.494211,-34.848774,23.275349,-5.100511,-25.167723,30.69434,-21.404905,5.1038666
ML-1 [Human thyroid carcinoma],1.206248,-14.250723,-13.307213,-13.842541,-5.0842276,-26.771841,29.649723,-16.977268,-25.064476,27.140432,-10.685776,5.7690635,29.111143,-33.616283,17.6416,-5.0546255
HuNS1,5.6257486,-9.7394085,-11.4612055,-7.4426966,2.9053962,-11.537442,12.810718,-13.712637,-16.79553,10.415755,-3.3082783,7.354053,10.255487,-19.957134,8.204402,-5.873463
HCC1187,6.874271,-0.49935934,-1.2893782,3.5179489,3.209904,-0.969888,-9.295333,2.6002035,5.3730197,-8.630026,6.1673346,1.800045,-4.9810286,5.111039,-1.941088,-1.3423699
NCI-H1975,30.750896,3.971413,-6.410284,9.946283,6.7227645,10.479944,-47.35547,25.445585,35.164055,-48.43799,32.23772,-6.336521,-34.967686,42.875805,-29.327494,6.0826583
SNU-8,21.042051,0.5036263,-6.2894907,6.0790677,2.673266,4.8368564,-27.783585,16.85147,22.67535,-30.849825,19.5457,-6.4883933,-21.976158,27.626427,-19.87064,6.6916203
PSN1,-1.2316363,-14.0849495,-11.030101,-12.201731,-5.340649,-27.528166,31.534456,-17.021872,-25.617146,29.72847,-12.052281,5.5124607,31.516249,-35.48696,18.628292,-6.056903
SNU-520,-0.116351746,-10.593272,-8.649206,-10.309049,-4.9409037,-20.756296,21.592606,-11.794863,-17.559742,20.935638,-7.482601,3.3674972,22.488117,-24.783203,13.487155,-4.502363
KYSE-150,5.358545,-10.7190485,-8.002912,-5.4195766,-0.004868552,-16.357998,18.896065,-14.091744,-18.748798,17.466288,-6.618966,7.2700124,17.051044,-25.689507,13.479199,-6.618823
Hs 840.T,-1.1313462,-14.071959,-10.946519,-12.052857,-5.304269,-27.415854,31.451092,-16.9589,-25.542606,29.64961,-12.043483,5.4977074,31.391169,-35.410275,18.630297,-6.058786
MEC-2,12.742002,2.1337087,1.0860794,5.8670654,5.7251353,5.6672807,-15.266193,1.6953008,6.166569,-13.222355,10.523372,3.5164247,-11.595491,7.817541,-6.326121,-4.9715257
SW1710,-1.1578516,-14.20242,-11.054886,-12.227583,-5.350308,-27.74049,31.793104,-17.147608,-25.83163,29.963621,-12.186156,5.5715375,31.760656,-35.7928,18.857027,-6.1377053
RS4;11,-1.1319214,-15.256606,-12.656685,-13.22868,-5.923833,-29.983936,33.49824,-17.48079,-26.53157,31.018723,-13.210396,5.586126,33.630604,-36.336403,19.28711,-5.407863
PC-3,33.748146,3.5758593,-7.088512,13.171951,6.1919427,11.120713,-49.37297,28.546013,39.42778,-50.48948,32.36525,-8.447648,-37.43227,46.01773,-30.86311,8.516759
KNS-42,23.97418,1.3053353,-6.0823355,7.6355176,2.8619728,6.5170484,-35.1929,21.749989,29.590706,-37.17077,23.552824,-8.528502,-26.65392,34.790653,-23.303175,8.1787405
NCI-H1623,-0.18611822,-9.101245,-8.195837,-7.6906843,-4.95996,-17.373852,18.408375,-8.645399,-13.513679,17.35376,-7.2145214,2.2654567,18.834892,-19.532692,10.452815,-1.4044635
HCC1937,3.00629,-3.714788,-0.1198895,-0.8059785,2.425887,-6.5302057,5.340292,-6.6943645,-8.2147455,5.7606397,-1.8173236,4.9701037,6.901331,-10.5403595,6.910044,-6.1899986
NCI-H2405,-1.2327889,-12.624074,-10.032432,-11.165516,-4.9407434,-24.846426,28.28367,-15.181556,-22.853619,26.673605,-10.783373,4.8410673,28.403362,-31.626049,16.61933,-5.2560134
ECC10,-0.21966103,-10.967728,-7.7016425,-11.002978,-4.3768454,-23.485352,25.457952,-13.822411,-20.954908,24.15342,-10.001966,4.5122514,26.496714,-29.047703,16.60171,-5.615383
SF172,-1.2350053,-14.42828,-11.354572,-12.427347,-5.323377,-27.991528,32.198666,-17.5241,-26.262842,30.383787,-12.276648,5.728747,32.088696,-36.417435,19.02425,-6.2670164
NCI-H2066,1.3359146,-8.101053,-6.065367,-5.864799,-3.258027,-14.954295,16.760921,-8.824745,-13.418652,15.96922,-6.503071,2.9342566,16.45126,-19.092995,10.654845,-2.8169754
TE-5,2.0502496,-19.095106,-14.039852,-14.71054,-1.2031187,-31.46369,38.361073,-27.0097,-37.02716,36.36655,-13.09532,11.486771,35.79658,-50.13642,24.59684,-13.462766
EFM-192A,16.910976,-0.76536417,-4.8680925,3.7413242,-1.8661007,-3.8677998,-23.142935,17.365927,22.803492,-25.4626,16.435272,-7.9562664,-13.867015,25.588196,-14.902448,7.6597867
Hs 936.T,17.032808,-1.4223816,-8.552961,1.8402051,3.0833626,4.0618196,-19.93397,10.56531,13.991343,-24.411032,14.032876,-4.237855,-18.0664,20.47137,-15.398891,4.3988557
NCI-H854,-1.1985463,-14.605159,-11.528659,-12.563658,-5.407018,-28.277079,32.51831,-17.672579,-26.497154,30.666937,-12.387229,5.77492,32.402233,-36.755547,19.215723,-6.2785764
DV-90,-0.1699773,-9.615301,-7.812521,-7.584231,-2.7924106,-17.702658,20.640223,-11.428148,-16.894444,19.116055,-8.084179,4.2216177,20.093794,-23.439499,12.394212,-3.710768
MFE-296,-1.2061127,-12.946534,-10.243045,-11.372833,-5.0815525,-25.501492,29.032084,-15.485252,-23.378353,27.388002,-11.159352,4.95661,29.1633,-32.45599,17.131706,-5.299958
MIA PaCa-2,4.8342276,-2.6395483,-2.5031357,0.06966804,2.527131,-1.1076053,-1.0098923,-3.0156887,-1.7302481,-0.8344959,1.9229454,2.3865645,-0.5729092,-3.4123325,1.332237,-2.3352761
5637,3.3558824,-2.7623549,-1.5679966,-0.5864619,1.9001888,-4.8276434,2.6898224,-3.1991167,-4.317968,2.5214326,-1.76589,3.808824,3.5960293,-6.5125694,5.170564,-2.751935
OPM-2,38.242985,2.210769,-9.353646,12.067332,4.164423,8.7591505,-56.2791,34.78721,47.267685,-58.890686,38.39087,-13.442628,-41.53934,55.19529,-36.442444,12.317679
MDA-MB-231,18.602022,2.8860078,-2.547151,8.041345,5.8184447,7.7449346,-26.186892,11.250018,17.305964,-26.052372,17.177465,-0.46523064,-20.221687,21.581573,-14.783827,0.61201274
PaTu 8988s,11.572605,2.5587115,0.09717691,5.0358944,4.1757746,4.965076,-17.118689,6.2744827,10.298586,-16.415096,11.695759,0.8931101,-12.381044,13.056825,-8.681631,-1.2517408
Lu-99A,6.3893623,1.0025475,-1.8716697,1.3754562,0.5105239,-0.21189246,-8.659212,5.1082916,7.0604587,-9.26344,5.713351,-1.2740586,-5.2741733,8.397919,-5.6201744,2.124723
PK-1,1.7710174,-1.2027683,-0.88056827,-1.0855165,-0.7499993,-3.0522084,0.6745679,-0.62939835,-0.73528403,0.22878483,0.8210405,0.03972055,2.0832956,-0.83805543,0.4968585,-0.6153513
RKN,75.47119,7.9284143,-15.227396,26.568487,19.6293,29.43125,-103.91961,51.7812,74.1695,-107.82841,70.022224,-10.176959,-82.43039,91.41113,-64.92457,12.027251
SNU-398,7.5331736,-2.5367289,-5.468282,0.03111891,-1.1816794,-3.6383657,-5.543205,4.0511765,6.427681,-7.539202,4.726725,-3.1394491,-3.1790657,7.509509,-5.537824,3.1316788
HCC366,4.1660733,0.622155,2.2625434,2.2514806,1.0905379,-0.43816063,-6.1764517,1.0218697,2.5583596,-4.522515,5.064573,1.0608265,-2.18994,2.906037,-1.9440538,-3.022946
HPAC,17.887842,1.6929201,-2.7684343,6.05572,0.5319042,1.4522741,-27.675959,17.721512,24.324827,-28.183126,19.418001,-6.7161546,-18.158535,27.468632,-17.227854,6.14297
Panc 08.13,6.6942534,0.45292437,-2.233516,2.9744508,5.015812,2.2323663,-7.9426126,-0.37839028,1.9290249,-8.310365,4.713645,3.8151429,-6.586062,2.8719409,-2.5720315,-2.6686978
MOLT-16,0.3101199,-9.654635,-10.16893,-7.646572,-3.2614424,-17.436235,18.84079,-10.00755,-14.505236,16.52306,-7.8903794,4.0190015,18.347591,-20.483982,10.514268,-0.7605606
NCI-H292,-1.3864385,-11.789273,-11.475142,-12.557543,-6.176821,-26.253098,26.776775,-13.484512,-20.438356,24.332172,-10.505342,3.816109,28.296465,-27.270256,14.1876745,-2.9032018
BV-173,0.26074997,-10.98032,-9.196135,-8.68542,-2.5470893,-20.110233,23.369362,-13.502207,-19.681515,21.436031,-9.091308,5.447349,22.519579,-27.114365,14.268194,-4.5399404
Hs 729.T,2.4520397,-3.927601,-1.0381678,1.5690718,-0.8772422,-8.786346,3.2948658,-0.43256015,-1.7261971,3.2613099,-0.943958,0.96411496,6.172721,-3.7607987,3.6622355,-1.1292745
