,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,E64,E65,E66,E67,E68,E69,E70,E71,E72,E73,E74,E75,E76,E77,E78,E79,E80,E81,E82,E83,E84,E85,E86,E87,E88,E89,E90,E91,E92,E93,E94,E95,E96,E97,E98,E99,E100,E101,E102,E103,E104,E105,E106,E107,E108,E109,E110,E111,E112,E113,E114,E115,E116,E117,E118,E119,E120
NCI-H2405,-4.509462,-4.1481614,-14.742704,-12.786656,12.960047,-8.487638,2.7238073,2.7334318,-11.375545,-7.7886577,-1.0117944,6.8691363,-19.572145,1.210367,9.068526,7.5634885,3.3329144,11.66139,11.484503,15.771125,3.661846,-8.773787,21.795074,-17.243597,7.527007,-6.932163,-4.0868073,-8.81674,-14.826208,-23.777435,-12.225722,9.997436,15.97782,-11.558678,0.87629473,-13.417921,-5.9905486,5.265154,3.7640712,20.421953,2.2369573,-2.69342,-9.03701,6.5807457,4.7240477,17.553661,3.9515774,-13.528751,-13.502774,1.328043,18.14187,-8.718434,11.717798,-4.6979194,26.354044,9.736737,0.48247662,0.4446921,-13.897851,-8.554606,16.334003,7.0452666,3.135548,0.80578786,-11.67371,3.8878748,-12.610687,-13.336466,6.0309896,4.990262,12.823697,15.008051,1.6725433,16.550028,4.659022,3.45612,3.5476544,-16.692644,-4.021177,-13.862131,13.420133,11.956593,-0.28282827,-6.7717514,3.7370694,10.631506,-17.169638,0.53987664,-1.0510107,-10.053674,-2.273698,-13.845095,-2.3720844,-2.2014136,8.037649,21.831339,-8.0401125,-8.176902,-6.178594,15.9542,4.462677,-5.70285,6.230671,16.974798,17.207857,0.73667926,18.248127,-8.645478,-9.778872,-8.426256,0.97501695,8.564782,-18.872475,-23.563787,-1.3308036,7.061694,-20.23377,15.634561,11.0104685,5.794284,11.490001
Karpas-299,-5.6001477,-6.0313253,-18.902033,-16.378273,17.020203,-11.476884,3.1431801,3.4928145,-15.233835,-9.796435,-1.3207637,8.4551115,-25.572365,2.066353,11.556043,9.524937,4.8443694,15.318152,14.30396,20.746456,4.233742,-11.933023,28.335777,-21.885277,10.326775,-9.391384,-5.79561,-11.446833,-18.763573,-30.866533,-15.828425,12.534776,20.810514,-15.521613,1.6126764,-17.011782,-7.372441,6.0479283,4.8918915,26.521505,2.940735,-3.7060666,-11.694731,9.137592,5.9863153,22.951433,5.3345428,-17.995989,-18.047743,1.8005182,23.191233,-11.773215,14.599664,-6.395462,34.208202,13.056262,0.57595086,1.0934893,-18.232313,-10.96285,21.34889,8.964945,4.617481,0.9331978,-14.747015,4.6259933,-16.508835,-17.95529,8.377824,6.845054,17.044699,18.948576,2.2783585,21.712898,6.855629,5.1545696,5.379716,-21.26631,-5.5855117,-18.348139,17.833921,15.454484,-0.02240409,-9.268666,5.439283,14.148057,-22.1015,0.6381061,-1.5327193,-13.057842,-3.3119605,-17.925564,-3.3669822,-2.6311986,11.158614,28.422546,-10.722076,-11.025955,-8.367733,20.559635,6.1524734,-7.0880365,8.545466,21.95891,22.458355,1.163911,23.193766,-11.426507,-12.958513,-10.205161,1.4227902,11.08759,-24.458693,-30.601439,-1.0900395,9.542864,-26.186813,20.31336,14.521776,8.1112385,14.965951
DMS 273,1.4759712,-2.3234923,3.5112097,-4.009108,-10.076478,12.420563,-6.7036552,3.740254,7.7836185,4.313387,-9.013757,-0.5900285,7.900784,2.2059162,4.9596477,-1.5476216,0.77157867,-5.930446,-5.7671986,-5.6229544,-6.139214,6.5391936,-10.189627,9.445189,4.608446,-1.7149652,2.924212,0.65100753,3.282608,2.9266028,3.8358173,-1.4856504,-9.746336,9.426378,-2.575159,10.728332,-9.163958,5.8867726,-9.355645,-8.512706,3.2076957,9.98697,7.0893826,-8.22244,-6.013674,-10.792879,1.9741353,3.699329,3.2195332,-8.910818,-5.642079,10.330514,2.9762938,9.599114,-8.077079,-10.626731,8.195457,-9.236982,1.3521701,4.906848,-14.08607,-7.5369325,-4.7094903,5.090104,6.337495,6.4986544,11.161943,10.853201,-9.48949,-7.607058,-12.491326,-6.4226446,7.1459665,-9.032403,-8.864412,2.6535356,-0.115137234,7.9818254,-5.567924,0.051158737,-9.080311,-12.4749775,2.3712614,-0.42429814,2.7657647,-8.771971,6.4317555,3.6134074,-3.2299716,8.968347,-2.7265067,9.222228,-0.3076238,-1.4695373,-0.8533444,-7.8664255,8.957872,4.0842195,-3.6392803,-5.880714,2.9002883,6.208753,-6.3210583,-7.1522794,-2.515346,4.8234024,-4.4596567,6.0869656,11.872675,-8.858595,6.798074,-5.487553,8.091247,8.010548,4.1851916,-11.684676,13.988526,-8.073928,-0.7092877,-9.805225,-10.194646
ES-2,6.5269036,-8.686387,11.07201,-7.84078,-28.973372,37.716232,-19.928253,8.651297,23.95262,16.58989,-25.72995,-3.4132264,26.840792,9.406045,8.865354,-9.120002,4.301699,-22.788559,-19.875048,-23.190228,-21.383694,16.5714,-33.15439,32.813572,11.341284,-3.2893093,7.486255,5.66281,14.894441,15.166808,15.122329,-10.014812,-33.497574,27.474447,-9.212535,34.842827,-22.54796,13.440414,-25.634317,-28.31435,11.494232,25.66237,22.770409,-24.324236,-19.850988,-34.344357,6.760632,13.891181,15.906686,-24.104282,-22.619896,28.008308,4.237018,26.866674,-28.863194,-30.853708,21.563387,-25.116924,5.750621,17.669758,-42.712208,-23.131824,-12.507535,16.06748,20.306383,15.223348,35.911694,32.58699,-27.659252,-18.920082,-38.206444,-23.322664,20.478418,-29.898754,-27.650528,9.273209,0.4030101,27.18505,-15.176219,0.58580697,-28.695255,-37.967884,10.947459,1.8836946,10.193698,-31.249163,26.148567,9.569106,-13.082623,27.257921,-10.126774,27.252228,-0.13662934,0.29598227,-4.9786434,-29.267166,25.731478,10.763332,-14.760123,-20.687439,10.136686,22.072998,-18.496927,-25.42046,-10.810267,15.23608,-21.409061,18.088003,36.545513,-25.157694,18.53341,-16.212048,28.28573,27.960316,15.206217,-36.517044,46.069553,-29.226633,-6.4925065,-26.864035,-30.355421
NCI-H1092,5.7393303,-6.7020726,10.0253525,-7.2269382,-25.471779,32.008877,-17.273718,7.894248,21.402685,14.050202,-22.247055,-3.5313158,22.972006,7.922148,8.429954,-7.1134586,3.6073577,-19.557465,-16.713543,-20.003735,-17.773005,15.638728,-28.341932,27.725758,10.355746,-2.9719205,7.2073693,4.851665,12.585278,12.262454,12.85086,-6.904058,-28.149048,24.611555,-8.196636,29.319384,-20.127934,11.499617,-22.49164,-23.949354,9.594199,22.340622,19.7837,-20.748018,-16.990732,-28.721321,5.235339,11.528679,14.11044,-21.402834,-19.032703,24.528936,5.073418,23.372051,-24.470535,-26.384956,18.818428,-21.834972,6.3206587,15.032173,-36.015133,-19.803925,-10.701382,13.968681,17.570799,13.547307,30.013876,28.418154,-24.05427,-17.082006,-32.741863,-19.086445,17.448029,-24.96701,-23.568615,7.4906855,0.11285263,22.76928,-12.7419,0.79878426,-24.815008,-32.620754,8.949754,2.1545436,7.916293,-27.062006,22.02452,7.514186,-10.594526,23.395765,-8.085316,23.367506,-0.72705233,-1.0673206,-4.5512753,-25.194635,22.245882,9.934086,-11.899216,-17.717182,9.225481,18.583647,-15.543825,-21.211117,-10.309772,13.274485,-17.970407,15.476902,30.972567,-22.560833,16.007238,-14.270324,23.441948,24.30154,12.840186,-31.4843,39.349327,-24.904242,-6.4416766,-23.40604,-26.444641
DND-41,-4.2432446,-4.383671,-14.483049,-12.531768,12.718149,-8.340782,2.517655,2.5129886,-11.5261345,-7.173419,-0.8018233,6.43302,-18.81302,1.4732026,8.8374,7.008396,3.4143972,10.847202,10.968972,15.094778,3.3376837,-8.8548,20.763779,-16.461878,7.7815065,-6.8151484,-3.9489007,-8.278268,-14.121974,-22.71472,-12.105251,9.6092005,15.238319,-11.670775,0.7585181,-13.018955,-5.765154,5.058106,3.9262915,19.52632,2.6899195,-2.8524532,-8.613008,6.432847,4.471684,16.905682,3.9879591,-12.850526,-13.072006,1.4100711,17.12752,-8.672717,11.346307,-4.6059313,25.467262,9.764359,0.4347912,0.5798977,-13.551848,-8.159352,15.990824,7.1908574,3.2423944,0.5428827,-11.10794,3.5662045,-12.150848,-13.159196,6.162988,5.051927,12.631971,14.274903,1.8110442,15.975568,4.397878,3.740175,3.9605725,-15.856138,-4.2532988,-13.864662,13.000214,11.596621,-0.18151905,-6.549708,4.1026807,9.696816,-16.347092,0.45802346,-1.1750408,-9.505584,-2.2423933,-13.375089,-2.1936994,-1.9003139,7.8408422,20.966797,-8.071288,-8.261448,-6.160012,15.194631,4.5827513,-5.2382445,6.4086337,16.180574,16.634552,0.92131215,17.41725,-8.522546,-9.681177,-7.917739,0.8500998,8.0828085,-18.116144,-22.647076,-0.9911802,6.80479,-19.483074,14.961246,10.664724,5.83479,11.175208
SW837,-4.2463856,-4.2079353,-14.164359,-12.368006,12.663035,-8.388421,2.527817,2.7687345,-11.232739,-7.481365,-1.0297327,6.529902,-19.1063,1.3493737,8.764989,7.4005976,3.492295,11.518133,11.01225,15.395484,3.4477878,-8.666288,21.268635,-16.670164,7.4611235,-6.9557714,-4.1756706,-8.689574,-14.298727,-23.241152,-11.888927,9.630045,15.587303,-11.362561,0.92253333,-13.020676,-5.745972,4.9547634,3.5902534,19.90241,2.228136,-2.6795447,-8.7066765,6.5892525,4.440946,17.25158,3.920613,-13.388568,-13.204768,1.2741586,17.595001,-8.611167,11.342842,-4.699546,25.694445,9.629417,0.481087,0.529317,-13.528542,-8.445853,16.064064,6.828634,3.213069,0.99254924,-11.193763,3.6870751,-12.338499,-13.139634,5.9891615,4.9131656,12.615868,14.575982,1.6105814,16.30446,4.8627768,3.5820806,3.6703835,-16.190718,-3.9975836,-13.643427,13.330272,11.714753,-0.09641419,-6.7118506,3.792166,10.425275,-16.66385,0.40984684,-1.1006852,-9.719388,-2.4098313,-13.499614,-2.46984,-2.1912403,8.044856,21.266441,-7.9448514,-8.070479,-6.195179,15.538589,4.5241594,-5.3947287,6.230248,16.52923,16.82835,0.91425115,17.697569,-8.564484,-9.667795,-8.119223,1.0592077,8.278715,-18.42118,-22.948336,-1.0742561,6.977508,-19.682281,15.158903,10.747017,5.76607,11.230392
DAN-G,2.9372725,-4.0867352,5.4931655,-5.202645,-16.650406,21.083172,-11.21691,4.9952946,13.92724,9.168573,-14.81562,-1.6901165,15.108385,4.5630426,6.110914,-4.070113,1.4847338,-12.275216,-10.343066,-12.932576,-11.948468,10.153231,-18.331938,17.6085,5.98951,-1.7023103,5.103965,3.3770888,7.75856,8.101962,8.444555,-3.8525412,-18.193933,15.945029,-5.8966074,19.044003,-13.453289,7.9882436,-14.77894,-15.346038,5.697717,14.699022,13.320765,-14.0493,-10.438698,-19.301172,3.1007648,8.274638,8.676161,-13.866576,-12.192652,16.176964,3.7361689,15.587287,-15.387093,-17.470457,12.104285,-14.87653,3.6858952,10.624739,-23.481195,-12.740229,-7.3331356,8.496187,11.141176,9.48598,19.81904,18.918497,-16.110193,-11.390231,-21.506859,-12.285506,11.608484,-16.965954,-16.042013,4.6431823,-0.28468153,14.390073,-8.660137,0.5247583,-16.481712,-21.532234,5.5209217,1.06686,4.9333067,-17.798996,14.487252,5.2407436,-6.2698135,15.597064,-4.8694997,15.5739975,0.07250926,-0.13697654,-3.7042432,-16.408924,15.0685835,6.649844,-7.576438,-11.388288,6.0661383,11.935398,-10.39512,-13.820981,-7.1860394,8.658329,-11.115783,10.6176815,20.23894,-15.032204,10.362972,-9.185024,15.094172,15.659721,7.6861053,-21.019535,25.549696,-16.384447,-3.637172,-15.562068,-17.482267
KMRC-3,-4.6711287,-4.335125,-15.361422,-13.305789,13.530936,-8.87127,2.8172553,2.8467693,-11.878346,-8.086449,-1.0200231,7.144924,-20.390549,1.2778935,9.429686,7.831426,3.492455,12.130118,11.943766,16.422161,3.7961307,-9.179618,22.688566,-17.941889,7.8564553,-7.229366,-4.269002,-9.189958,-15.436003,-24.742237,-12.756495,10.404309,16.626003,-12.092042,0.9218277,-13.962695,-6.2057943,5.4614177,3.943256,21.270388,2.3577712,-2.8255346,-9.420122,6.878008,4.909741,18.299128,4.1420884,-14.090418,-14.072717,1.4163047,18.879414,-9.116179,12.194366,-4.927129,27.44312,10.173038,0.50088024,0.50602937,-14.482914,-8.907665,17.02125,7.3651423,3.2975192,0.8342367,-12.143819,4.012436,-13.144182,-13.936874,6.3101506,5.2274804,13.381356,15.611963,1.7460151,17.236652,4.8703127,3.629684,3.7342412,-17.364859,-4.1923513,-14.465277,14.006958,12.486237,-0.26718587,-7.055134,3.9238904,11.07147,-17.86121,0.54620034,-1.1134933,-10.485964,-2.3909001,-14.419389,-2.4771738,-2.2637422,8.389783,22.729965,-8.404294,-8.559359,-6.455251,16.59853,4.679293,-5.9217725,6.526258,17.6604,17.933641,0.7821624,18.975191,-9.027823,-10.197559,-8.745787,1.0175238,8.9088545,-19.640781,-24.526373,-1.3514105,7.383679,-21.086433,16.27064,11.470916,6.066916,11.98573
Daoy,7.485055,-9.054211,12.708421,-8.333067,-29.708225,37.96415,-20.782455,9.539257,24.353418,16.383148,-25.934004,-4.7029176,26.59858,10.112008,9.1067505,-9.68693,5.377381,-23.056232,-20.688223,-22.813684,-20.743551,18.195543,-33.46466,33.324387,13.517031,-3.8380075,7.8047485,3.890378,14.768878,13.727647,14.373486,-9.146314,-33.346424,28.806305,-8.21392,35.102997,-23.827248,13.488251,-26.670036,-28.387905,12.265869,26.893116,22.516792,-24.046188,-20.911087,-33.701843,7.260882,12.643967,16.225164,-25.62376,-22.220985,29.025246,4.988236,27.083416,-29.41718,-31.382536,22.782085,-24.727102,6.6160603,16.637215,-43.470394,-23.67194,-12.200293,17.326088,20.954649,15.280542,35.462612,32.878033,-27.903728,-19.780554,-38.53928,-23.439638,20.264917,-29.227388,-26.996319,9.714136,0.83691734,27.463531,-15.400366,0.39110485,-28.324894,-38.50723,10.622324,2.1213984,10.440976,-31.10718,24.98019,8.764949,-13.726291,27.410902,-10.263684,27.549923,-1.463564,-1.7530429,-3.6484566,-28.978548,25.757027,10.859939,-14.611301,-21.136246,10.417421,21.937193,-18.521399,-25.2735,-10.4221115,15.7647295,-21.060951,17.40746,36.927555,-25.958845,19.637869,-16.764896,28.191172,28.412344,15.955744,-36.521526,46.323677,-28.870481,-6.9944434,-27.532238,-30.782396
NCI-H2291,2.90925,-3.6480067,5.749275,-4.067029,-13.613851,16.940582,-9.275327,4.61011,11.250564,7.3233285,-11.871347,-2.0075343,11.863379,4.2285056,4.856716,-3.5524433,2.0367167,-9.732547,-8.887266,-9.9441,-9.257946,8.538467,-14.796663,14.568204,6.035938,-1.9708334,3.6341558,1.877846,6.5701823,5.7789726,6.4572663,-3.591835,-14.662989,13.172078,-3.9047854,15.405637,-11.104452,6.6409564,-12.215866,-12.565221,4.9943137,12.355584,10.142054,-10.90624,-9.090965,-15.09752,2.9651349,5.668694,6.8266397,-11.777411,-9.65332,13.398851,2.7873428,12.811527,-12.698957,-14.175278,10.448174,-11.57171,3.1854548,7.360235,-19.260235,-10.726821,-5.6616087,7.7691116,9.404802,7.3929462,15.787486,14.979404,-12.714561,-9.496597,-17.275925,-9.986226,9.242502,-13.001754,-12.102246,4.160506,0.24742983,12.05822,-6.9932175,0.05063274,-12.705314,-17.390724,4.6287966,0.88429016,4.269236,-13.930855,10.961118,4.141193,-5.551551,12.499487,-4.3810472,12.544325,-0.5866426,-1.2063714,-1.7910151,-12.86837,11.946031,5.218002,-6.085112,-9.377732,4.9900885,9.6316805,-8.2597065,-11.150302,-4.853855,7.218489,-8.7678995,8.054653,16.371317,-11.863974,8.79942,-7.6966934,12.380602,12.625976,6.756987,-16.487307,20.738735,-12.668014,-3.002657,-12.668953,-13.958371
DMS 114,-4.4763665,-4.3813457,-14.692843,-13.007031,12.994262,-8.544816,2.5563896,2.9091992,-11.611429,-7.7945457,-1.0667893,6.891658,-19.658743,1.251296,9.37091,7.628424,3.398173,11.7636595,11.150437,16.047176,3.3626926,-8.70265,21.835781,-17.26829,8.115838,-7.2322855,-4.2687345,-9.0939245,-14.877662,-23.96511,-12.279804,10.223737,15.960994,-11.619533,1.2543979,-13.513177,-6.2681804,5.176539,3.6558712,20.408293,2.1668987,-2.3699744,-8.990028,6.864658,4.615358,17.738573,4.113234,-13.658606,-13.887045,0.99694765,18.2208,-8.564688,11.72988,-4.7408996,26.337933,9.749638,0.80038667,0.4223661,-13.944359,-8.529779,16.25028,6.9064035,3.2481372,1.0883844,-11.533357,4.0654616,-12.6397,-13.443146,6.0592,4.882649,12.9932,14.841129,1.8324206,16.658592,4.836365,3.5897937,3.7889984,-16.556261,-4.268054,-13.953218,13.69116,11.894303,-0.16499613,-6.8787932,3.9442208,10.846982,-17.3851,0.3758406,-1.0825585,-10.076342,-2.4868555,-13.815907,-2.470187,-2.633108,8.467701,21.879322,-7.952693,-8.271423,-6.4185796,15.840028,4.4768386,-5.5160775,6.194421,16.92556,17.495945,0.94128704,18.327124,-8.686852,-9.778634,-8.435834,1.3439573,8.31841,-18.776217,-23.721045,-1.2030909,7.094228,-20.26248,15.894523,11.333994,5.570852,11.3948345
HSC-3,0.5358913,-0.734778,1.469085,-1.2117974,-4.6139355,6.24446,-3.1465454,1.3961275,3.9137585,2.0309262,-4.374727,0.21330898,4.044629,0.9549631,1.5265968,-0.57682943,0.046789896,-3.1745756,-2.6106956,-3.1562054,-3.2033808,2.9434402,-5.108546,4.8681116,0.83009326,-0.19873464,1.439891,0.62482905,1.8667389,2.0925498,2.8270018,-1.1717604,-5.0543957,4.7348824,-1.6666408,5.397208,-3.7218125,2.3262773,-4.3841653,-4.200006,1.0131073,4.412976,3.4853811,-4.031963,-2.6753929,-5.491348,0.402909,1.8076506,2.2366717,-3.5910988,-3.0522106,4.6361423,1.1986216,4.399948,-4.203798,-5.057825,3.4925523,-4.409301,0.5383492,3.1865532,-7.110334,-3.7404723,-1.977118,2.132973,2.929739,2.8938506,5.7383733,5.1247153,-4.4502616,-3.0479727,-6.2936764,-3.0204582,3.3342748,-4.90196,-4.66431,1.2252188,-0.63758665,3.940023,-2.2939181,0.8176908,-4.8417444,-6.135352,1.4970934,-0.109773934,1.0763952,-4.1207123,4.061216,1.8658437,-1.4144527,4.037721,-1.3494463,4.1868396,0.06422268,0.24898025,-1.1153246,-3.9792755,4.360207,2.4497397,-1.7895579,-2.6910455,1.1723547,3.076496,-3.620822,-3.428006,-1.5442992,2.1583884,-2.8858948,3.3840225,5.8880925,-4.1984687,3.1777406,-2.1731308,4.3709865,3.9652991,2.0709307,-5.665272,7.041275,-4.556458,-0.75768757,-4.361357,-4.938254
SCC-25,2.808246,-4.003549,5.523883,-3.9171977,-14.709422,19.482601,-10.331672,4.330206,12.358824,8.129201,-13.3188505,-1.3939251,13.566039,4.539899,4.189165,-4.037676,1.770346,-11.605282,-9.81499,-11.567311,-10.960171,8.819507,-16.917353,16.673388,4.851301,-1.3163642,4.1150713,2.416731,7.3424177,7.4556503,8.458345,-4.78649,-16.900099,14.642453,-4.6097026,17.631811,-11.387323,6.7333007,-13.435207,-14.244306,5.1553483,13.264553,11.448595,-12.315258,-9.874354,-17.678282,2.9111035,6.511068,8.299531,-11.978659,-11.260274,14.524029,2.4986424,13.74645,-14.596823,-15.938733,11.015068,-12.97734,2.9809034,9.65765,-22.321358,-12.085299,-6.1666064,7.942623,10.055455,8.128964,18.173595,16.517334,-14.247047,-9.523591,-19.63683,-11.3687935,10.26861,-15.6518545,-14.25485,4.78847,-0.60419184,13.60125,-7.3969483,1.1099758,-14.855199,-19.613268,5.456221,0.98361415,4.8741875,-15.369432,13.250232,4.9687743,-6.0998554,13.678935,-4.889482,13.7763405,-0.17784776,0.28310782,-2.838944,-14.454519,13.460765,6.2348866,-7.206256,-10.173911,4.82207,10.801244,-10.051959,-12.506725,-5.5746202,7.757128,-10.815518,9.594427,18.750057,-13.005172,9.564922,-7.903671,14.396779,13.930633,7.4663467,-18.531595,23.332842,-14.956723,-3.2270136,-13.775872,-15.522382
NCI-N87,-5.065855,-4.5855227,-16.553175,-14.369767,14.488397,-9.434171,3.0004864,3.0879304,-12.685086,-8.73372,-1.1799189,7.751587,-21.892868,1.2863758,10.244232,8.520099,3.6624172,13.010263,12.901496,17.644062,4.109747,-9.7555275,24.336374,-19.33111,8.375705,-7.7469974,-4.514778,-9.871978,-16.674692,-26.577105,-13.740537,11.283533,17.813078,-12.93259,0.93735355,-15.019535,-6.7847633,5.957498,4.1708884,22.846062,2.4758346,-2.9392831,-10.087847,7.2833824,5.3430037,19.589195,4.3857284,-15.072395,-15.14377,1.4856218,20.353449,-9.698184,13.234496,-5.235512,29.503538,10.832483,0.5936308,0.41786873,-15.551536,-9.552909,18.228271,7.933839,3.4738142,0.82818276,-13.080486,4.4355803,-14.056754,-14.847794,6.680469,5.530352,14.302096,16.829193,1.9513185,18.487719,5.118496,3.8399694,3.9383452,-18.706282,-4.5381856,-15.48698,14.919228,13.371737,-0.33419073,-7.578371,4.162058,11.916062,-19.213064,0.6412991,-1.0752114,-11.238541,-2.4975517,-15.422117,-2.6159334,-2.4511788,8.959634,24.430557,-8.923837,-9.123248,-6.8359513,17.883186,4.991375,-6.401497,6.9534354,19.025616,19.254541,0.8279877,20.455276,-9.624036,-10.882842,-9.49451,1.1309313,9.566169,-21.122602,-26.378498,-1.4949415,7.8689375,-22.670244,17.46707,12.3122225,6.4096994,12.824722
MOLT-13,-5.0119324,-4.5370893,-16.294683,-14.161383,14.255007,-9.29508,2.9105499,3.0948625,-12.448712,-8.636803,-1.2355705,7.6440988,-21.586866,1.2618269,10.088767,8.443597,3.6129642,12.9197645,12.725197,17.470324,3.9861643,-9.567303,24.040384,-19.076715,8.1949625,-7.685494,-4.447186,-9.805129,-16.467497,-26.280783,-13.49516,11.154639,17.610376,-12.655732,0.9681012,-14.766119,-6.7198133,5.8423166,3.9801307,22.57457,2.3564432,-2.8403087,-9.903222,7.204259,5.273281,19.320591,4.2942905,-14.951033,-14.993613,1.4555163,20.105963,-9.516626,13.060904,-5.1464176,29.156382,10.632209,0.5853002,0.35713285,-15.275546,-9.395932,17.938871,7.732176,3.4345796,0.8539869,-12.878357,4.4190917,-13.890817,-14.601147,6.5561237,5.434537,14.080711,16.62012,1.9695714,18.236221,5.103177,3.793588,3.8858552,-18.458334,-4.4777055,-15.25584,14.743432,13.155279,-0.29465273,-7.529687,4.0763297,11.867434,-18.992807,0.6627248,-1.0308551,-11.092552,-2.456682,-15.156548,-2.6312754,-2.4205306,8.871704,24.126513,-8.725767,-8.962883,-6.7254505,17.662903,4.9430647,-6.344946,6.8187447,18.824324,19.008612,0.82648265,20.156212,-9.450301,-10.714447,-9.418029,1.1272982,9.427301,-20.84463,-26.023294,-1.471234,7.744286,-22.364225,17.237757,12.116182,6.272055,12.619536
PaTu 8988t,0.2304981,-0.8870526,-0.29965538,-3.6108603,-5.7435265,9.303725,-4.042495,0.4528594,4.3669314,2.1121206,-5.624079,1.9820268,5.170965,0.8371965,4.066009,-1.9928526,-0.77857876,-5.3053412,-3.2845697,-3.7521484,-3.9332469,3.261376,-7.222995,5.7984996,2.562266,0.27155685,2.7035947,1.1922759,1.1132324,3.1500978,2.1127298,-0.7044106,-6.8857265,4.8486753,-3.0868042,8.140989,-5.714084,3.7603164,-5.349332,-5.035325,2.2071095,6.3680067,4.4506583,-6.605431,-2.8644476,-7.9506054,0.9591149,3.574957,2.098338,-4.803515,-3.8899179,6.2703147,2.2059102,5.6065516,-4.5865335,-7.177524,5.6233053,-6.2772274,-1.389257,4.555365,-10.093447,-3.7220824,-3.1594393,1.5887506,2.869531,4.186636,8.411841,6.9433126,-6.0409584,-3.7744033,-8.725636,-4.322857,5.520331,-6.872993,-8.173906,1.1210862,-0.45103657,4.949371,-4.6447415,0.46305618,-7.3686767,-8.069803,0.9961944,-0.9944373,1.7190615,-5.87548,4.7915773,3.3072526,-1.8463866,5.5150113,-1.579183,4.9386067,1.4776974,1.3691976,-1.502515,-4.5388746,5.6537576,2.2322254,-2.5476043,-3.7165217,0.5422501,4.1381836,-4.9465785,-4.764922,-0.9359106,2.0894833,-2.9920275,4.7191095,8.957653,-6.2973228,4.043669,-2.4937325,5.908205,4.6373057,2.5830178,-8.217572,9.962021,-5.7776055,0.38897902,-6.2680717,-7.018198
OE19,0.52614707,-0.40432042,1.2194221,-1.7658817,-4.298239,5.3204036,-2.793418,1.321753,3.579716,1.6761279,-3.8732688,0.13474114,3.50293,0.6394746,2.2306044,-0.40081698,-0.0640417,-2.8242886,-2.0916338,-2.684532,-2.5069642,3.149348,-4.455508,3.779306,1.1676958,-0.20024073,1.5197165,0.7507388,1.4039431,1.6217474,2.0253599,-0.028401475,-4.2934074,4.2818074,-1.8300188,4.412416,-3.7967331,2.3526974,-3.8830366,-3.4624326,0.9033403,4.07427,3.2764256,-3.652366,-2.2254283,-4.7148347,0.30180183,1.9026188,1.7009139,-3.53996,-2.4277253,4.374606,1.665514,4.139496,-3.3750722,-4.5200624,3.3590448,-4.1794376,0.95385426,2.6649237,-5.8821473,-3.0463605,-1.9589988,1.7551763,2.5255983,2.9066224,4.730739,4.9296765,-4.18533,-3.1745937,-5.511313,-2.2842832,3.0319352,-4.0340304,-4.325037,0.74816203,-0.680432,3.0970192,-2.1147735,0.6907108,-4.4822927,-5.2694516,0.93328637,0.22989851,0.7119779,-3.9010122,3.233269,1.4637073,-0.99498105,3.743388,-0.8609112,3.6760426,0.15687987,-0.36011687,-1.2001247,-3.5505407,4.008874,2.2182732,-1.1971747,-2.3825293,1.0892856,2.5130358,-2.9947393,-2.871331,-1.633871,1.8949766,-2.2006297,2.881639,5.0686154,-4.1591835,2.6952415,-2.1863348,3.3106658,3.402096,1.4636391,-5.1632295,6.2402544,-3.822991,-0.7790934,-4.241,-4.5623355
